,country,year,d_osv,preds,preds_proba
84,Nicaragua,2017,0,0,0.014285714285714285
85,Nicaragua,2018,0,0,0.014285714285714285
86,Nicaragua,2019,0,0,0.014285714285714285
87,Nicaragua,2020,0,0,0.014285714285714285
88,Nicaragua,2021,0,0,0.014285714285714285
89,Nicaragua,2022,0,0,0.1
90,Nicaragua,2023,0,0,0.1
91,Costa Rica,2017,0,0,0.016666666666666666
92,Costa Rica,2018,0,0,0.016666666666666666
93,Costa Rica,2019,0,0,0.016666666666666666
94,Costa Rica,2020,0,0,0.016666666666666666
95,Costa Rica,2021,0,0,0.016666666666666666
96,Costa Rica,2022,0,0,0.03
97,Costa Rica,2023,0,0,0.10500000000000001
98,Panama,2017,0,0,0.0
99,Panama,2018,0,0,0.0
100,Panama,2019,0,0,0.0
101,Panama,2020,0,0,0.0
102,Panama,2021,0,0,0.0
103,Panama,2022,0,0,0.0
104,Panama,2023,0,0,0.075
105,Colombia,2017,1,1,0.928224580297751
106,Colombia,2018,1,1,0.928224580297751
107,Colombia,2019,1,1,0.928224580297751
108,Colombia,2020,1,1,0.928224580297751
109,Colombia,2021,1,1,0.928224580297751
110,Colombia,2022,1,1,0.9378399649131357
111,Colombia,2023,1,1,0.9414985014985013
112,Venezuela,2017,1,1,0.95
113,Venezuela,2018,1,1,0.95
114,Venezuela,2019,1,1,0.95
115,Venezuela,2020,1,1,0.95
116,Venezuela,2021,1,1,0.95
117,Venezuela,2022,1,1,0.925
118,Venezuela,2023,1,1,0.925
119,Guyana,2017,0,0,0.11549019607843136
120,Guyana,2018,0,0,0.11549019607843136
121,Guyana,2019,0,0,0.11549019607843136
122,Guyana,2020,0,0,0.11549019607843136
123,Guyana,2021,0,0,0.11549019607843136
124,Guyana,2022,0,0,0.10166666666666666
125,Guyana,2023,0,0,0.10166666666666666
126,Suriname,2017,0,0,0.0
127,Suriname,2018,0,0,0.0
128,Suriname,2019,0,0,0.0
129,Suriname,2020,0,0,0.0
130,Suriname,2021,0,0,0.0
131,Suriname,2022,0,0,0.1325
132,Suriname,2023,0,0,0.1325
133,Ecuador,2017,0,0,0.0
134,Ecuador,2018,0,0,0.0
135,Ecuador,2019,0,0,0.0
136,Ecuador,2020,0,0,0.0
137,Ecuador,2021,0,0,0.0
138,Ecuador,2022,1,0,0.0
139,Ecuador,2023,0,0,0.075
140,Peru,2017,0,1,0.6439285714285714
141,Peru,2018,0,0,0.46904761904761905
142,Peru,2019,1,1,0.7153571428571428
143,Peru,2020,1,1,0.5939285714285714
144,Peru,2021,0,1,0.6421428571428571
145,Peru,2022,1,1,0.6493772893772893
146,Peru,2023,0,1,0.747948717948718
147,Brazil,2017,1,1,0.5113775113775115
148,Brazil,2018,1,1,0.5556632256632257
149,Brazil,2019,1,1,0.5213161838161839
150,Brazil,2020,1,0,0.4713161838161839
151,Brazil,2021,1,1,0.6733941058941059
152,Brazil,2022,1,1,0.7722952047952047
153,Brazil,2023,1,1,0.7722952047952047
154,Bolivia,2017,0,0,0.0
155,Bolivia,2018,0,0,0.0
156,Bolivia,2019,0,0,0.0
157,Bolivia,2020,0,0,0.03333333333333333
158,Bolivia,2021,0,0,0.0
159,Bolivia,2022,0,0,0.08461538461538462
160,Bolivia,2023,0,0,0.1546153846153846
161,Paraguay,2017,0,0,0.075
162,Paraguay,2018,1,0,0.075
163,Paraguay,2019,0,0,0.14166666666666666
164,Paraguay,2020,1,0,0.24166666666666664
165,Paraguay,2021,1,0,0.075
166,Paraguay,2022,0,0,0.19166666666666668
167,Paraguay,2023,0,0,0.19166666666666668
168,Chile,2017,0,0,0.1412959866220736
169,Chile,2018,0,0,0.1412959866220736
170,Chile,2019,0,0,0.1412959866220736
171,Chile,2020,0,0,0.1412959866220736
172,Chile,2021,0,0,0.1412959866220736
173,Chile,2022,0,0,0.15379598662207358
174,Chile,2023,0,0,0.12173076923076924
175,Argentina,2017,0,0,0.06952380952380952
176,Argentina,2018,0,0,0.06952380952380952
177,Argentina,2019,0,0,0.06952380952380952
178,Argentina,2020,0,0,0.06952380952380952
179,Argentina,2021,0,0,0.06952380952380952
180,Argentina,2022,0,0,0.15721611721611722
181,Argentina,2023,0,0,0.15721611721611722
182,Uruguay,2017,0,0,0.02
183,Uruguay,2018,0,0,0.0
184,Uruguay,2019,0,0,0.0
185,Uruguay,2020,0,0,0.0
186,Uruguay,2021,0,0,0.0
187,Uruguay,2022,0,0,0.0
188,Uruguay,2023,0,0,0.0
189,United Kingdom,2017,0,0,0.08181818181818182
190,United Kingdom,2018,0,0,0.0
191,United Kingdom,2019,1,0,0.08181818181818182
192,United Kingdom,2020,0,0,0.0
193,United Kingdom,2021,0,0,0.0
194,United Kingdom,2022,0,0,0.09714285714285714
195,United Kingdom,2023,0,0,0.09714285714285714
196,Ireland,2017,0,0,0.0
197,Ireland,2018,0,0,0.06666666666666667
198,Ireland,2019,0,0,0.13333333333333333
199,Ireland,2020,0,0,0.13333333333333333
200,Ireland,2021,0,0,0.13333333333333333
201,Ireland,2022,0,0,0.13333333333333333
202,Ireland,2023,0,0,0.13333333333333333
203,Netherlands,2017,0,0,0.0
204,Netherlands,2018,0,0,0.0
205,Netherlands,2019,0,0,0.0
206,Netherlands,2020,0,0,0.0
207,Netherlands,2021,0,0,0.0
208,Netherlands,2022,0,0,0.08
209,Netherlands,2023,0,0,0.08
210,Belgium,2017,0,0,0.13333333333333333
211,Belgium,2018,1,0,0.14095238095238097
212,Belgium,2019,0,0,0.1667099567099567
213,Belgium,2020,0,0,0.13575757575757574
214,Belgium,2021,0,0,0.08575757575757575
215,Belgium,2022,0,0,0.15004329004329003
216,Belgium,2023,1,0,0.11504329004329003
217,Luxembourg,2017,0,0,0.0
218,Luxembourg,2018,0,0,0.0
219,Luxembourg,2019,0,0,0.0
220,Luxembourg,2020,0,0,0.0
221,Luxembourg,2021,0,0,0.0
222,Luxembourg,2022,0,0,0.08
223,Luxembourg,2023,0,0,0.08
224,France,2017,0,0,0.24749999999999997
225,France,2018,1,0,0.23321428571428568
226,France,2019,0,0,0.23321428571428568
227,France,2020,0,0,0.24749999999999997
228,France,2021,0,0,0.3522619047619048
229,France,2022,0,0,0.22178571428571425
230,France,2023,1,0,0.1525
231,Switzerland,2017,0,0,0.0
232,Switzerland,2018,0,0,0.0
233,Switzerland,2019,0,0,0.0
234,Switzerland,2020,0,0,0.0
235,Switzerland,2021,0,0,0.0
236,Switzerland,2022,0,0,0.016666666666666666
237,Switzerland,2023,0,0,0.016666666666666666
238,Spain,2017,1,0,0.0375
239,Spain,2018,0,0,0.0375
240,Spain,2019,0,0,0.0375
241,Spain,2020,0,0,0.0375
242,Spain,2021,0,0,0.0375
243,Spain,2022,0,0,0.21325757575757578
244,Spain,2023,0,0,0.23325757575757575
245,Portugal,2017,0,0,0.0
246,Portugal,2018,0,0,0.0
247,Portugal,2019,0,0,0.0
248,Portugal,2020,0,0,0.0
249,Portugal,2021,0,0,0.0
250,Portugal,2022,0,0,0.08
251,Portugal,2023,0,0,0.08
252,Germany,2017,0,0,0.07666666666666667
253,Germany,2018,0,0,0.11000000000000001
254,Germany,2019,0,0,0.11000000000000001
255,Germany,2020,0,0,0.10333333333333332
256,Germany,2021,0,0,0.10333333333333332
257,Germany,2022,0,0,0.22818181818181818
258,Germany,2023,0,0,0.19227272727272723
259,Poland,2017,0,0,0.0
260,Poland,2018,0,0,0.0
261,Poland,2019,0,0,0.0
262,Poland,2020,0,0,0.0
263,Poland,2021,0,0,0.0
264,Poland,2022,0,0,0.04
265,Poland,2023,0,0,0.02909090909090909
266,Austria,2017,0,0,0.008333333333333333
267,Austria,2018,0,0,0.008333333333333333
268,Austria,2019,0,0,0.008333333333333333
269,Austria,2020,1,0,0.008333333333333333
270,Austria,2021,0,0,0.008333333333333333
271,Austria,2022,0,0,0.06547619047619048
272,Austria,2023,0,0,0.08547619047619047
273,Hungary,2017,0,0,0.0
274,Hungary,2018,0,0,0.0
275,Hungary,2019,0,0,0.0
276,Hungary,2020,0,0,0.0
277,Hungary,2021,0,0,0.0
278,Hungary,2022,0,0,0.10580086580086581
279,Hungary,2023,0,0,0.1348917748917749
280,Czechia,2017,0,0,0.0
281,Czechia,2018,0,0,0.0
282,Czechia,2019,0,0,0.0
283,Czechia,2020,0,0,0.0
284,Czechia,2021,0,0,0.0
285,Czechia,2022,0,0,0.143030303030303
286,Czechia,2023,0,0,0.13575757575757574
287,Slovakia,2017,0,0,0.03333333333333333
288,Slovakia,2018,0,0,0.03333333333333333
289,Slovakia,2019,0,0,0.03333333333333333
290,Slovakia,2020,0,0,0.03333333333333333
291,Slovakia,2021,0,0,0.03333333333333333
292,Slovakia,2022,0,0,0.09714285714285713
293,Slovakia,2023,0,0,0.11714285714285713
294,Italy,2017,0,0,0.0
295,Italy,2018,0,0,0.1
296,Italy,2019,0,0,0.02
297,Italy,2020,0,0,0.0
298,Italy,2021,0,0,0.1
299,Italy,2022,0,0,0.02
300,Italy,2023,0,0,0.02
301,Malta,2017,0,0,0.0037037037037037034
302,Malta,2018,0,0,0.0037037037037037034
303,Malta,2019,0,0,0.0037037037037037034
304,Malta,2020,0,0,0.0037037037037037034
305,Malta,2021,0,0,0.0037037037037037034
306,Malta,2022,0,0,0.1037037037037037
307,Malta,2023,0,0,0.1037037037037037
308,Albania,2017,0,0,0.0
309,Albania,2018,0,0,0.1
310,Albania,2019,0,0,0.0
311,Albania,2020,0,0,0.1
312,Albania,2021,0,0,0.05
313,Albania,2022,0,0,0.2824242424242424
314,Albania,2023,0,0,0.2915151515151515
315,Serbia,2017,0,0,0.0
316,Serbia,2018,0,0,0.0
317,Serbia,2019,0,0,0.0
318,Serbia,2020,0,0,0.0
319,Serbia,2021,0,0,0.0
320,Serbia,2022,0,0,0.18242424242424243
321,Serbia,2023,0,0,0.1915151515151515
322,Montenegro,2017,0,0,0.04666666666666667
323,Montenegro,2018,0,0,0.04666666666666667
324,Montenegro,2019,0,0,0.04666666666666667
325,Montenegro,2020,0,0,0.04666666666666667
326,Montenegro,2021,0,0,0.04666666666666667
327,Montenegro,2022,0,0,0.04666666666666667
328,Montenegro,2023,0,0,0.12166666666666667
329,North Macedonia,2017,0,0,0.0125
330,North Macedonia,2018,0,0,0.02222222222222222
331,North Macedonia,2019,0,0,0.0125
332,North Macedonia,2020,0,0,0.0125
333,North Macedonia,2021,0,0,0.0125
334,North Macedonia,2022,0,0,0.18825757575757576
335,North Macedonia,2023,0,0,0.19734848484848486
336,Croatia,2017,0,0,0.0
337,Croatia,2018,0,0,0.0
338,Croatia,2019,0,0,0.0
339,Croatia,2020,0,0,0.0
340,Croatia,2021,0,0,0.0
341,Croatia,2022,0,0,0.08333333333333333
342,Croatia,2023,0,0,0.12833333333333333
343,Bosnia-Herzegovina,2017,0,0,0.08
344,Bosnia-Herzegovina,2018,0,0,0.1
345,Bosnia-Herzegovina,2019,0,0,0.1
346,Bosnia-Herzegovina,2020,0,0,0.18
347,Bosnia-Herzegovina,2021,0,0,0.18
348,Bosnia-Herzegovina,2022,0,0,0.3324242424242424
349,Bosnia-Herzegovina,2023,0,0,0.32515151515151514
350,Slovenia,2017,0,0,0.02
351,Slovenia,2018,0,0,0.0325
352,Slovenia,2019,0,0,0.0325
353,Slovenia,2020,0,0,0.02
354,Slovenia,2021,0,0,0.02
355,Slovenia,2022,0,0,0.09059523809523809
356,Slovenia,2023,0,0,0.16559523809523807
357,Greece,2017,0,0,0.0
358,Greece,2018,0,0,0.0
359,Greece,2019,0,0,0.0
360,Greece,2020,0,0,0.0
361,Greece,2021,0,0,0.02
362,Greece,2022,0,0,0.17627705627705628
363,Greece,2023,0,0,0.1962770562770563
364,Cyprus,2017,0,0,0.001075268817204301
365,Cyprus,2018,0,0,0.001075268817204301
366,Cyprus,2019,0,0,0.001075268817204301
367,Cyprus,2020,0,0,0.001075268817204301
368,Cyprus,2021,0,0,0.001075268817204301
369,Cyprus,2022,0,0,0.02329749103942652
370,Cyprus,2023,0,0,0.02329749103942652
371,Bulgaria,2017,0,0,0.0
372,Bulgaria,2018,0,0,0.025
373,Bulgaria,2019,0,0,0.025
374,Bulgaria,2020,0,0,0.025
375,Bulgaria,2021,0,0,0.0
376,Bulgaria,2022,0,0,0.2159090909090909
377,Bulgaria,2023,0,0,0.24499999999999997
378,Moldova,2017,0,0,0.04
379,Moldova,2018,0,0,0.0
380,Moldova,2019,0,0,0.0
381,Moldova,2020,0,0,0.0
382,Moldova,2021,0,0,0.0
383,Moldova,2022,0,0,0.09913419913419914
384,Moldova,2023,0,0,0.10822510822510822
385,Romania,2017,0,0,0.0
386,Romania,2018,0,0,0.0
387,Romania,2019,0,0,0.03333333333333333
388,Romania,2020,0,0,0.0
389,Romania,2021,0,0,0.0
390,Romania,2022,0,0,0.09913419913419914
391,Romania,2023,0,0,0.12822510822510821
392,Russia (Soviet Union),2017,0,1,0.9866531850353892
393,Russia (Soviet Union),2018,1,1,0.9616531850353892
394,Russia (Soviet Union),2019,0,1,0.9866531850353892
395,Russia (Soviet Union),2020,1,1,0.9866531850353892
396,Russia (Soviet Union),2021,0,1,0.9616531850353892
397,Russia (Soviet Union),2022,0,1,0.8866531850353893
398,Russia (Soviet Union),2023,0,1,0.8199865183687226
399,Estonia,2017,0,0,0.0
400,Estonia,2018,0,0,0.0
401,Estonia,2019,0,0,0.0
402,Estonia,2020,0,0,0.0
403,Estonia,2021,0,0,0.0
404,Estonia,2022,0,0,0.006666666666666666
405,Estonia,2023,0,0,0.006666666666666666
406,Latvia,2017,0,0,0.0
407,Latvia,2018,0,0,0.0
408,Latvia,2019,0,0,0.0
409,Latvia,2020,0,0,0.0
410,Latvia,2021,0,0,0.0
411,Latvia,2022,0,0,0.04303030303030303
412,Latvia,2023,0,0,0.006666666666666666
413,Lithuania,2017,0,0,0.03636363636363636
414,Lithuania,2018,0,0,0.03636363636363636
415,Lithuania,2019,0,0,0.03636363636363636
416,Lithuania,2020,0,0,0.03636363636363636
417,Lithuania,2021,0,0,0.03636363636363636
418,Lithuania,2022,0,0,0.09303030303030303
419,Lithuania,2023,0,0,0.06575757575757576
420,Ukraine,2017,0,0,0.0
421,Ukraine,2018,0,0,0.0
422,Ukraine,2019,0,0,0.0
423,Ukraine,2020,0,0,0.0
424,Ukraine,2021,0,0,0.0
425,Ukraine,2022,1,0,0.042499999999999996
426,Ukraine,2023,1,0,0.03
427,Belarus,2017,0,0,0.002857142857142857
428,Belarus,2018,0,0,0.002857142857142857
429,Belarus,2019,0,0,0.002857142857142857
430,Belarus,2020,0,0,0.002857142857142857
431,Belarus,2021,0,0,0.002857142857142857
432,Belarus,2022,0,0,0.04285714285714286
433,Belarus,2023,0,0,0.02285714285714286
434,Armenia,2017,0,0,0.12333333333333334
435,Armenia,2018,0,0,0.12333333333333334
436,Armenia,2019,0,0,0.12333333333333334
437,Armenia,2020,0,0,0.12333333333333334
438,Armenia,2021,0,0,0.12333333333333334
439,Armenia,2022,0,0,0.04
440,Armenia,2023,0,0,0.04
441,Georgia,2017,0,0,0.008333333333333333
442,Georgia,2018,0,0,0.09473684210526315
443,Georgia,2019,0,0,0.008333333333333333
444,Georgia,2020,0,0,0.008333333333333333
445,Georgia,2021,0,0,0.008333333333333333
446,Georgia,2022,0,0,0.025
447,Georgia,2023,1,0,0.025
448,Azerbaijan,2017,0,0,0.0
449,Azerbaijan,2018,0,0,0.0
450,Azerbaijan,2019,0,0,0.07272727272727272
451,Azerbaijan,2020,0,0,0.07272727272727272
452,Azerbaijan,2021,0,0,0.07272727272727272
453,Azerbaijan,2022,0,0,0.3090909090909091
454,Azerbaijan,2023,0,0,0.3181818181818182
455,Finland,2017,0,0,0.02
456,Finland,2018,0,0,0.02
457,Finland,2019,0,0,0.02
458,Finland,2020,0,0,0.02
459,Finland,2021,0,0,0.02
460,Finland,2022,0,0,0.05578947368421052
461,Finland,2023,0,0,0.035789473684210524
462,Sweden,2017,1,0,0.0
463,Sweden,2018,0,0,0.0
464,Sweden,2019,0,0,0.0
465,Sweden,2020,0,0,0.0
466,Sweden,2021,0,0,0.0
467,Sweden,2022,0,0,0.0
468,Sweden,2023,0,0,0.0
469,Norway,2017,0,0,0.0
470,Norway,2018,0,0,0.0
471,Norway,2019,0,0,0.0
472,Norway,2020,0,0,0.0
473,Norway,2021,0,0,0.0
474,Norway,2022,0,0,0.07245614035087719
475,Norway,2023,0,0,0.05245614035087719
476,Denmark,2017,0,0,0.0
477,Denmark,2018,0,0,0.0
478,Denmark,2019,0,0,0.0
479,Denmark,2020,0,0,0.0
480,Denmark,2021,0,0,0.0
481,Denmark,2022,0,0,0.05714285714285714
482,Denmark,2023,0,0,0.05714285714285714
483,Iceland,2017,0,0,0.0
484,Iceland,2018,0,0,0.0
485,Iceland,2019,0,0,0.0
486,Iceland,2020,0,0,0.0
487,Iceland,2021,0,0,0.0
488,Iceland,2022,0,0,0.016666666666666666
489,Iceland,2023,0,0,0.016666666666666666
490,Cabo Verde,2017,0,0,0.0
491,Cabo Verde,2018,0,0,0.0
492,Cabo Verde,2019,0,0,0.0
493,Cabo Verde,2020,0,0,0.0
494,Cabo Verde,2021,0,0,0.0
495,Cabo Verde,2022,0,0,0.038011695906432746
496,Cabo Verde,2023,0,0,0.038011695906432746
497,Guinea-Bissau,2017,0,0,0.0
498,Guinea-Bissau,2018,0,0,0.0
499,Guinea-Bissau,2019,0,0,0.0
500,Guinea-Bissau,2020,0,0,0.0
501,Guinea-Bissau,2021,0,0,0.0
502,Guinea-Bissau,2022,0,0,0.04
503,Guinea-Bissau,2023,0,0,0.075
504,Equatorial Guinea,2017,0,0,0.004347826086956522
505,Equatorial Guinea,2018,0,0,0.004347826086956522
506,Equatorial Guinea,2019,0,0,0.004347826086956522
507,Equatorial Guinea,2020,0,0,0.004347826086956522
508,Equatorial Guinea,2021,0,0,0.004347826086956522
509,Equatorial Guinea,2022,0,0,0.08934782608695653
510,Equatorial Guinea,2023,0,0,0.12434782608695652
511,Gambia,2017,0,0,0.14210207215651863
512,Gambia,2018,0,0,0.07353064358509005
513,Gambia,2019,0,0,0.07353064358509005
514,Gambia,2020,0,0,0.14210207215651863
515,Gambia,2021,0,0,0.14210207215651863
516,Gambia,2022,0,0,0.27353064358509005
517,Gambia,2023,0,0,0.2566666666666667
518,Mali,2017,1,1,0.8243934114665823
519,Mali,2018,1,1,0.8243934114665823
520,Mali,2019,1,1,0.8618934114665822
521,Mali,2020,1,1,0.8243934114665823
522,Mali,2021,1,1,0.8243934114665823
523,Mali,2022,1,1,0.7243934114665822
524,Mali,2023,1,1,0.7280519480519481
525,Senegal,2017,0,0,0.2739285714285714
526,Senegal,2018,1,0,0.26059523809523805
527,Senegal,2019,0,0,0.2739285714285714
528,Senegal,2020,0,0,0.2739285714285714
529,Senegal,2021,0,0,0.2739285714285714
530,Senegal,2022,0,0,0.33544372294372293
531,Senegal,2023,0,0,0.3190151515151515
532,Benin,2017,0,0,0.12222222222222223
533,Benin,2018,0,0,0.12222222222222223
534,Benin,2019,1,0,0.12222222222222223
535,Benin,2020,0,0,0.12222222222222223
536,Benin,2021,0,0,0.15079365079365079
537,Benin,2022,0,0,0.1622222222222222
538,Benin,2023,1,0,0.19722222222222224
539,Mauritania,2017,0,0,0.09984126984126984
540,Mauritania,2018,0,0,0.19261904761904763
541,Mauritania,2019,0,0,0.19261904761904763
542,Mauritania,2020,0,0,0.09984126984126984
543,Mauritania,2021,0,0,0.09984126984126984
544,Mauritania,2022,0,0,0.09984126984126984
545,Mauritania,2023,0,0,0.09984126984126984
546,Niger,2017,1,0,0.38582417582417583
547,Niger,2018,1,0,0.3653479853479853
548,Niger,2019,1,0,0.3653479853479853
549,Niger,2020,1,0,0.3653479853479853
550,Niger,2021,1,0,0.3153479853479853
551,Niger,2022,1,0,0.37868131868131866
552,Niger,2023,1,0,0.37868131868131866
553,Ivory Coast,2017,0,0,0.4892842712842712
554,Ivory Coast,2018,0,1,0.5988080808080808
555,Ivory Coast,2019,0,0,0.4892842712842712
556,Ivory Coast,2020,1,0,0.4892842712842712
557,Ivory Coast,2021,0,0,0.4892842712842712
558,Ivory Coast,2022,0,1,0.6533405483405483
559,Ivory Coast,2023,0,1,0.5533405483405482
560,Guinea,2017,0,1,0.5253160173160174
561,Guinea,2018,0,0,0.43960173160173166
562,Guinea,2019,1,1,0.5253160173160174
563,Guinea,2020,0,0,0.3824588744588745
564,Guinea,2021,0,0,0.3824588744588745
565,Guinea,2022,0,0,0.4941341991341992
566,Guinea,2023,0,0,0.4248484848484848
567,Burkina Faso,2017,1,0,0.23507936507936508
568,Burkina Faso,2018,1,0,0.23507936507936508
569,Burkina Faso,2019,1,0,0.23507936507936508
570,Burkina Faso,2020,1,0,0.23507936507936508
571,Burkina Faso,2021,1,0,0.23507936507936508
572,Burkina Faso,2022,1,0,0.3170707070707071
573,Burkina Faso,2023,1,0,0.3520707070707071
574,Liberia,2017,0,0,0.07489177489177488
575,Liberia,2018,0,0,0.1481060606060606
576,Liberia,2019,1,0,0.1481060606060606
577,Liberia,2020,1,0,0.1481060606060606
578,Liberia,2021,0,0,0.1481060606060606
579,Liberia,2022,0,0,0.1725
580,Liberia,2023,0,0,0.20750000000000002
581,Sierra Leone,2017,0,0,0.075
582,Sierra Leone,2018,0,0,0.075
583,Sierra Leone,2019,0,0,0.075
584,Sierra Leone,2020,0,0,0.075
585,Sierra Leone,2021,1,0,0.075
586,Sierra Leone,2022,0,0,0.165
587,Sierra Leone,2023,0,0,0.2
588,Ghana,2017,0,0,0.03333333333333333
589,Ghana,2018,0,0,0.03333333333333333
590,Ghana,2019,0,0,0.03333333333333333
591,Ghana,2020,0,0,0.03333333333333333
592,Ghana,2021,0,0,0.03333333333333333
593,Ghana,2022,0,0,0.03333333333333333
594,Ghana,2023,0,0,0.08833333333333333
595,Togo,2017,0,0,0.03888888888888888
596,Togo,2018,0,0,0.04388888888888889
597,Togo,2019,1,0,0.04388888888888889
598,Togo,2020,0,0,0.04388888888888889
599,Togo,2021,0,0,0.04388888888888889
600,Togo,2022,1,0,0.1272222222222222
601,Togo,2023,1,0,0.1622222222222222
602,Cameroon,2017,1,1,0.5657142857142857
603,Cameroon,2018,1,1,0.5657142857142857
604,Cameroon,2019,1,1,0.5657142857142857
605,Cameroon,2020,1,1,0.5657142857142857
606,Cameroon,2021,1,1,0.5657142857142857
607,Cameroon,2022,1,1,0.5045238095238095
608,Cameroon,2023,1,0,0.4133333333333333
609,Nigeria,2017,1,1,0.9852303523035231
610,Nigeria,2018,1,1,0.9852303523035231
611,Nigeria,2019,1,1,0.9852303523035231
612,Nigeria,2020,1,1,0.9852303523035231
613,Nigeria,2021,1,1,0.9852303523035231
614,Nigeria,2022,1,1,0.8900788371520079
615,Nigeria,2023,1,1,0.8937373737373736
616,Gabon,2017,0,0,0.028431372549019607
617,Gabon,2018,0,0,0.028431372549019607
618,Gabon,2019,0,0,0.028431372549019607
619,Gabon,2020,0,0,0.028431372549019607
620,Gabon,2021,0,0,0.028431372549019607
621,Gabon,2022,0,0,0.15166666666666667
622,Gabon,2023,0,0,0.16999999999999998
623,Central African Republic,2017,1,1,0.9411063829787235
624,Central African Republic,2018,1,1,0.9411063829787235
625,Central African Republic,2019,1,1,0.9411063829787235
626,Central African Republic,2020,1,1,0.9411063829787235
627,Central African Republic,2021,1,1,0.9411063829787235
628,Central African Republic,2022,1,1,0.913677811550152
629,Central African Republic,2023,1,1,0.9601063829787234
630,Chad,2017,1,1,0.6421794871794871
631,Chad,2018,1,1,0.5621794871794872
632,Chad,2019,1,1,0.6421794871794871
633,Chad,2020,1,1,0.6421794871794871
634,Chad,2021,1,1,0.5621794871794872
635,Chad,2022,1,1,0.5421794871794872
636,Chad,2023,1,1,0.5421794871794872
637,Congo,2017,0,0,0.05714285714285714
638,Congo,2018,0,0,0.05714285714285714
639,Congo,2019,0,0,0.05714285714285714
640,Congo,2020,0,0,0.05714285714285714
641,Congo,2021,0,0,0.05714285714285714
642,Congo,2022,0,0,0.09
643,Congo,2023,0,0,0.125
644,DR Congo (Zaire),2017,1,1,1.0
