,country,year,d_ns,preds,preds_proba
136,Ecuador,2020,0,0,0.15535714285714286
137,Ecuador,2021,1,0,0.10694444444444444
138,Ecuador,2022,1,0,0.07777777777777777
139,Ecuador,2023,1,0,0.1536111111111111
140,Peru,2017,0,0,0.05333333333333333
141,Peru,2018,0,0,0.05333333333333333
142,Peru,2019,0,0,0.05333333333333333
143,Peru,2020,0,0,0.03333333333333333
144,Peru,2021,0,0,0.03333333333333333
145,Peru,2022,0,0,0.05
146,Peru,2023,0,0,0.08
147,Brazil,2017,1,0,0.2971428571428571
148,Brazil,2018,1,0,0.1
149,Brazil,2019,1,0,0.1
150,Brazil,2020,1,0,0.19964285714285715
151,Brazil,2021,1,0,0.1625
152,Brazil,2022,1,0,0.09583333333333333
153,Brazil,2023,1,0,0.18
154,Bolivia,2017,0,0,0.0819047619047619
155,Bolivia,2018,0,0,0.05333333333333333
156,Bolivia,2019,0,0,0.0819047619047619
157,Bolivia,2020,0,0,0.19142857142857145
158,Bolivia,2021,1,0,0.07333333333333333
159,Bolivia,2022,0,0,0.06666666666666667
160,Bolivia,2023,1,0,0.05
161,Paraguay,2017,0,0,0.1769230769230769
162,Paraguay,2018,0,0,0.1
163,Paraguay,2019,0,0,0.1581043956043956
164,Paraguay,2020,0,0,0.24440476190476193
165,Paraguay,2021,0,0,0.11000000000000001
166,Paraguay,2022,0,0,0.11000000000000001
167,Paraguay,2023,0,0,0.0
168,Chile,2017,0,0,0.0125
169,Chile,2018,0,0,0.0125
170,Chile,2019,0,0,0.02361111111111111
171,Chile,2020,0,0,0.0125
172,Chile,2021,0,0,0.09821428571428571
173,Chile,2022,0,0,0.11488095238095238
174,Chile,2023,0,0,0.13238095238095238
175,Argentina,2017,0,0,0.0
176,Argentina,2018,0,0,0.0
177,Argentina,2019,0,0,0.03333333333333333
178,Argentina,2020,0,0,0.05333333333333333
179,Argentina,2021,0,0,0.0125
180,Argentina,2022,0,0,0.029166666666666664
181,Argentina,2023,0,0,0.09166666666666665
182,Uruguay,2017,0,0,0.02
183,Uruguay,2018,0,0,0.02
184,Uruguay,2019,0,0,0.11642857142857144
185,Uruguay,2020,0,0,0.07619047619047618
186,Uruguay,2021,0,0,0.1542857142857143
187,Uruguay,2022,0,0,0.16857142857142857
188,Uruguay,2023,0,0,0.19857142857142857
189,United Kingdom,2017,0,0,0.0
190,United Kingdom,2018,0,0,0.0
191,United Kingdom,2019,0,0,0.0
192,United Kingdom,2020,0,0,0.0
193,United Kingdom,2021,0,0,0.0
194,United Kingdom,2022,0,0,0.016666666666666666
195,United Kingdom,2023,0,0,0.03
196,Ireland,2017,0,0,0.0
197,Ireland,2018,0,0,0.0
198,Ireland,2019,0,0,0.0
199,Ireland,2020,0,0,0.0
200,Ireland,2021,0,0,0.0
201,Ireland,2022,0,0,0.0
202,Ireland,2023,0,0,0.10500000000000001
203,Netherlands,2017,0,0,0.0
204,Netherlands,2018,0,0,0.0
205,Netherlands,2019,0,0,0.0
206,Netherlands,2020,0,0,0.0
207,Netherlands,2021,0,0,0.0
208,Netherlands,2022,0,0,0.0
209,Netherlands,2023,0,0,0.03
210,Belgium,2017,0,0,0.0
211,Belgium,2018,0,0,0.0
212,Belgium,2019,0,0,0.0
213,Belgium,2020,0,0,0.0
214,Belgium,2021,0,0,0.0
215,Belgium,2022,0,0,0.014285714285714285
216,Belgium,2023,0,0,0.014285714285714285
217,Luxembourg,2017,0,0,0.0
218,Luxembourg,2018,0,0,0.0
219,Luxembourg,2019,0,0,0.0
220,Luxembourg,2020,0,0,0.0
221,Luxembourg,2021,0,0,0.045
222,Luxembourg,2022,0,0,0.039285714285714285
223,Luxembourg,2023,0,0,0.039285714285714285
224,France,2017,0,0,0.0
225,France,2018,0,0,0.0
226,France,2019,0,0,0.0
227,France,2020,0,0,0.0
228,France,2021,0,0,0.0
229,France,2022,0,0,0.1
230,France,2023,1,0,0.1
231,Switzerland,2017,0,0,0.0
232,Switzerland,2018,0,0,0.0
233,Switzerland,2019,0,0,0.0
234,Switzerland,2020,0,0,0.0
235,Switzerland,2021,0,0,0.0
236,Switzerland,2022,0,0,0.06428571428571428
237,Switzerland,2023,0,0,0.014285714285714285
238,Spain,2017,0,0,0.0
239,Spain,2018,0,0,0.0
240,Spain,2019,0,0,0.0
241,Spain,2020,0,0,0.0
242,Spain,2021,0,0,0.0
243,Spain,2022,0,0,0.0
244,Spain,2023,1,0,0.03
245,Portugal,2017,0,0,0.0
246,Portugal,2018,0,0,0.0
247,Portugal,2019,0,0,0.0
248,Portugal,2020,0,0,0.0
249,Portugal,2021,0,0,0.0
250,Portugal,2022,0,0,0.014285714285714285
251,Portugal,2023,0,0,0.11928571428571429
252,Germany,2017,0,0,0.0
253,Germany,2018,0,0,0.0
254,Germany,2019,0,0,0.0
255,Germany,2020,0,0,0.0
256,Germany,2021,0,0,0.0
257,Germany,2022,0,0,0.0
258,Germany,2023,0,0,0.03
259,Poland,2017,0,0,0.00909090909090909
260,Poland,2018,0,0,0.04242424242424242
261,Poland,2019,0,0,0.0
262,Poland,2020,0,0,0.0
263,Poland,2021,0,0,0.0
264,Poland,2022,0,0,0.0
265,Poland,2023,0,0,0.10500000000000001
266,Austria,2017,0,0,0.0
267,Austria,2018,0,0,0.0
268,Austria,2019,0,0,0.0
269,Austria,2020,0,0,0.0
270,Austria,2021,0,0,0.0
271,Austria,2022,0,0,0.0
272,Austria,2023,0,0,0.03
273,Hungary,2017,0,0,0.0
274,Hungary,2018,0,0,0.0
275,Hungary,2019,0,0,0.0
276,Hungary,2020,0,0,0.0
277,Hungary,2021,0,0,0.0
278,Hungary,2022,0,0,0.0
279,Hungary,2023,0,0,0.03
280,Czechia,2017,0,0,0.03333333333333333
281,Czechia,2018,0,0,0.03333333333333333
282,Czechia,2019,0,0,0.0
283,Czechia,2020,0,0,0.03333333333333333
284,Czechia,2021,0,0,0.03333333333333333
285,Czechia,2022,0,0,0.03333333333333333
286,Czechia,2023,0,0,0.03
287,Slovakia,2017,0,0,0.03
288,Slovakia,2018,0,0,0.06999999999999999
289,Slovakia,2019,0,0,0.03
290,Slovakia,2020,0,0,0.03
291,Slovakia,2021,0,0,0.03333333333333333
292,Slovakia,2022,0,0,0.03333333333333333
293,Slovakia,2023,0,0,0.03
294,Italy,2017,0,0,0.0
295,Italy,2018,0,0,0.0
296,Italy,2019,0,0,0.06
297,Italy,2020,0,0,0.06
298,Italy,2021,0,0,0.14461538461538462
299,Italy,2022,0,0,0.08571428571428572
300,Italy,2023,0,0,0.1157142857142857
301,Malta,2017,0,0,0.025
302,Malta,2018,0,0,0.025
303,Malta,2019,0,0,0.045
304,Malta,2020,0,0,0.025
305,Malta,2021,0,0,0.025
306,Malta,2022,0,0,0.039285714285714285
307,Malta,2023,0,0,0.039285714285714285
308,Albania,2017,0,0,0.0
309,Albania,2018,0,0,0.0
310,Albania,2019,0,0,0.0
311,Albania,2020,0,0,0.0
312,Albania,2021,0,0,0.02
313,Albania,2022,0,0,0.03666666666666667
314,Albania,2023,0,0,0.14166666666666666
315,Serbia,2017,0,0,0.0
316,Serbia,2018,0,0,0.0
317,Serbia,2019,0,0,0.0
318,Serbia,2020,0,0,0.0
319,Serbia,2021,0,0,0.0
320,Serbia,2022,0,0,0.06666666666666667
321,Serbia,2023,0,0,0.10500000000000001
322,Montenegro,2017,0,0,0.03
323,Montenegro,2018,0,0,0.0
324,Montenegro,2019,0,0,0.0
325,Montenegro,2020,0,0,0.0
326,Montenegro,2021,0,0,0.0
327,Montenegro,2022,0,0,0.014285714285714285
328,Montenegro,2023,0,0,0.11928571428571429
329,North Macedonia,2017,0,0,0.0
330,North Macedonia,2018,0,0,0.0
331,North Macedonia,2019,0,0,0.03
332,North Macedonia,2020,0,0,0.0
333,North Macedonia,2021,0,0,0.0
334,North Macedonia,2022,0,0,0.014285714285714285
335,North Macedonia,2023,0,0,0.11928571428571429
336,Croatia,2017,0,0,0.0
337,Croatia,2018,0,0,0.0
338,Croatia,2019,0,0,0.0
339,Croatia,2020,0,0,0.0
340,Croatia,2021,0,0,0.0
341,Croatia,2022,0,0,0.0
342,Croatia,2023,0,0,0.185
343,Bosnia-Herzegovina,2017,0,0,0.0
344,Bosnia-Herzegovina,2018,0,0,0.0
345,Bosnia-Herzegovina,2019,0,0,0.0
346,Bosnia-Herzegovina,2020,0,0,0.0125
347,Bosnia-Herzegovina,2021,0,0,0.0
348,Bosnia-Herzegovina,2022,0,0,0.014285714285714285
349,Bosnia-Herzegovina,2023,0,0,0.08928571428571427
350,Slovenia,2017,0,0,0.08
351,Slovenia,2018,0,0,0.08
352,Slovenia,2019,0,0,0.08
353,Slovenia,2020,0,0,0.0
354,Slovenia,2021,0,0,0.155
355,Slovenia,2022,0,0,0.155
356,Slovenia,2023,0,0,0.10500000000000001
357,Greece,2017,0,0,0.0
358,Greece,2018,0,0,0.0
359,Greece,2019,0,0,0.0
360,Greece,2020,0,0,0.0
361,Greece,2021,0,0,0.0
362,Greece,2022,0,0,0.0
363,Greece,2023,0,0,0.03
364,Cyprus,2017,0,0,0.0
365,Cyprus,2018,0,0,0.025
366,Cyprus,2019,0,0,0.03611111111111111
367,Cyprus,2020,0,0,0.01111111111111111
368,Cyprus,2021,0,0,0.01111111111111111
369,Cyprus,2022,0,0,0.014285714285714285
370,Cyprus,2023,0,0,0.014285714285714285
371,Bulgaria,2017,0,0,0.0
372,Bulgaria,2018,0,0,0.0
373,Bulgaria,2019,0,0,0.0
374,Bulgaria,2020,0,0,0.0
375,Bulgaria,2021,0,0,0.0
376,Bulgaria,2022,0,0,0.0
377,Bulgaria,2023,0,0,0.10500000000000001
378,Moldova,2017,0,0,0.016666666666666666
379,Moldova,2018,0,0,0.016666666666666666
380,Moldova,2019,0,0,0.016666666666666666
381,Moldova,2020,0,0,0.016666666666666666
382,Moldova,2021,0,0,0.016666666666666666
383,Moldova,2022,0,0,0.08095238095238096
384,Moldova,2023,0,0,0.11928571428571429
385,Romania,2017,0,0,0.0
386,Romania,2018,0,0,0.0
387,Romania,2019,0,0,0.06999999999999999
388,Romania,2020,0,0,0.1
389,Romania,2021,0,0,0.06999999999999999
390,Romania,2022,0,0,0.06999999999999999
391,Romania,2023,0,0,0.21000000000000002
392,Russia (Soviet Union),2017,0,0,0.08333333333333333
393,Russia (Soviet Union),2018,0,0,0.03333333333333333
394,Russia (Soviet Union),2019,0,0,0.04242424242424242
395,Russia (Soviet Union),2020,0,0,0.00909090909090909
396,Russia (Soviet Union),2021,0,0,0.10909090909090909
397,Russia (Soviet Union),2022,0,0,0.20909090909090908
398,Russia (Soviet Union),2023,0,0,0.07242424242424242
399,Estonia,2017,0,0,0.0
400,Estonia,2018,0,0,0.0
401,Estonia,2019,0,0,0.0
402,Estonia,2020,0,0,0.0
403,Estonia,2021,0,0,0.03333333333333333
404,Estonia,2022,0,0,0.0
405,Estonia,2023,0,0,0.05500000000000001
406,Latvia,2017,0,0,0.0
407,Latvia,2018,0,0,0.0
408,Latvia,2019,0,0,0.0
409,Latvia,2020,0,0,0.0
410,Latvia,2021,0,0,0.03333333333333333
411,Latvia,2022,0,0,0.047619047619047616
412,Latvia,2023,0,0,0.04428571428571428
413,Lithuania,2017,0,0,0.0
414,Lithuania,2018,0,0,0.0
415,Lithuania,2019,0,0,0.0
416,Lithuania,2020,0,0,0.03333333333333333
417,Lithuania,2021,0,0,0.03333333333333333
418,Lithuania,2022,0,0,0.047619047619047616
419,Lithuania,2023,0,0,0.11928571428571429
420,Ukraine,2017,0,0,0.0
421,Ukraine,2018,0,0,0.0
422,Ukraine,2019,0,0,0.0
423,Ukraine,2020,0,0,0.02
424,Ukraine,2021,0,0,0.05833333333333333
425,Ukraine,2022,0,0,0.22416666666666668
426,Ukraine,2023,0,0,0.19166666666666665
427,Belarus,2017,0,0,0.0
428,Belarus,2018,0,0,0.0
429,Belarus,2019,0,0,0.0
430,Belarus,2020,0,0,0.0
431,Belarus,2021,0,0,0.0
432,Belarus,2022,0,0,0.0
433,Belarus,2023,0,0,0.10500000000000001
434,Armenia,2017,0,0,0.0
435,Armenia,2018,0,0,0.0
436,Armenia,2019,0,0,0.0
437,Armenia,2020,0,0,0.02
438,Armenia,2021,0,0,0.045
439,Armenia,2022,0,0,0.055952380952380955
440,Armenia,2023,0,0,0.06095238095238096
441,Georgia,2017,0,0,0.0
442,Georgia,2018,0,0,0.0
443,Georgia,2019,0,0,0.08
444,Georgia,2020,0,0,0.0
445,Georgia,2021,0,0,0.0
446,Georgia,2022,0,0,0.0
447,Georgia,2023,0,0,0.10500000000000001
448,Azerbaijan,2017,0,0,0.0
449,Azerbaijan,2018,0,0,0.1
450,Azerbaijan,2019,0,0,0.0
451,Azerbaijan,2020,0,0,0.06
452,Azerbaijan,2021,0,0,0.0
453,Azerbaijan,2022,0,0,0.016666666666666666
454,Azerbaijan,2023,0,0,0.09166666666666666
455,Finland,2017,0,0,0.0
456,Finland,2018,0,0,0.0
457,Finland,2019,0,0,0.0
458,Finland,2020,0,0,0.0
459,Finland,2021,0,0,0.0
460,Finland,2022,0,0,0.014285714285714285
461,Finland,2023,0,0,0.04428571428571428
462,Sweden,2017,0,0,0.025
463,Sweden,2018,0,0,0.025
464,Sweden,2019,0,0,0.025
465,Sweden,2020,0,0,0.0
466,Sweden,2021,0,0,0.0
467,Sweden,2022,0,0,0.014285714285714285
468,Sweden,2023,0,0,0.04428571428571428
469,Norway,2017,0,0,0.0
470,Norway,2018,0,0,0.0
471,Norway,2019,0,0,0.0
472,Norway,2020,0,0,0.00909090909090909
473,Norway,2021,0,0,0.0
474,Norway,2022,0,0,0.00909090909090909
475,Norway,2023,0,0,0.0640909090909091
476,Denmark,2017,0,0,0.0
477,Denmark,2018,0,0,0.0
478,Denmark,2019,0,0,0.0
479,Denmark,2020,0,0,0.0
480,Denmark,2021,0,0,0.0
481,Denmark,2022,0,0,0.0
482,Denmark,2023,0,0,0.03
483,Iceland,2017,0,0,0.0
484,Iceland,2018,0,0,0.0
485,Iceland,2019,0,0,0.0
486,Iceland,2020,0,0,0.016666666666666666
487,Iceland,2021,0,0,0.02
488,Iceland,2022,0,0,0.014285714285714285
489,Iceland,2023,0,0,0.014285714285714285
490,Cabo Verde,2017,0,0,0.0
491,Cabo Verde,2018,0,0,0.0
492,Cabo Verde,2019,0,0,0.0
493,Cabo Verde,2020,0,0,0.12666666666666665
494,Cabo Verde,2021,0,0,0.06666666666666667
495,Cabo Verde,2022,0,0,0.09142857142857143
496,Cabo Verde,2023,0,0,0.11785714285714285
497,Guinea-Bissau,2017,0,0,0.09166666666666666
498,Guinea-Bissau,2018,0,0,0.09166666666666666
499,Guinea-Bissau,2019,0,0,0.09166666666666666
500,Guinea-Bissau,2020,0,0,0.10075757575757575
501,Guinea-Bissau,2021,0,0,0.10075757575757575
502,Guinea-Bissau,2022,0,0,0.20075757575757575
503,Guinea-Bissau,2023,0,0,0.20075757575757575
504,Equatorial Guinea,2017,0,0,0.0
505,Equatorial Guinea,2018,0,0,0.14166666666666666
506,Equatorial Guinea,2019,0,0,0.14166666666666666
507,Equatorial Guinea,2020,0,0,0.15075757575757576
508,Equatorial Guinea,2021,0,0,0.15075757575757576
509,Equatorial Guinea,2022,0,0,0.15075757575757576
510,Equatorial Guinea,2023,0,0,0.10909090909090909
511,Gambia,2017,0,0,0.1476190476190476
512,Gambia,2018,0,0,0.13333333333333333
513,Gambia,2019,0,0,0.11428571428571428
514,Gambia,2020,0,0,0.11428571428571428
515,Gambia,2021,0,0,0.16607142857142856
516,Gambia,2022,0,0,0.15178571428571427
517,Gambia,2023,0,0,0.15178571428571427
518,Mali,2017,1,1,0.7011111111111111
519,Mali,2018,1,1,0.6129292929292929
520,Mali,2019,1,0,0.4718181818181818
521,Mali,2020,1,0,0.38666666666666666
522,Mali,2021,1,0,0.3952380952380953
523,Mali,2022,1,0,0.30000000000000004
524,Mali,2023,1,0,0.3323809523809524
525,Senegal,2017,0,0,0.11071428571428572
526,Senegal,2018,0,0,0.16071428571428573
527,Senegal,2019,0,0,0.0
528,Senegal,2020,0,0,0.135
529,Senegal,2021,0,0,0.1
530,Senegal,2022,0,0,0.25333333333333335
531,Senegal,2023,0,0,0.3416666666666667
532,Benin,2017,0,0,0.06
533,Benin,2018,0,0,0.06
534,Benin,2019,0,0,0.04285714285714286
535,Benin,2020,0,0,0.1
536,Benin,2021,0,0,0.01
537,Benin,2022,0,0,0.0
538,Benin,2023,0,0,0.05714285714285714
539,Mauritania,2017,0,0,0.2746153846153846
540,Mauritania,2018,0,0,0.05333333333333333
541,Mauritania,2019,0,0,0.1181818181818182
542,Mauritania,2020,0,0,0.4757142857142857
543,Mauritania,2021,0,0,0.25222943722943725
544,Mauritania,2022,0,0,0.16499999999999998
545,Mauritania,2023,0,0,0.30904761904761907
546,Niger,2017,1,0,0.4131976356976357
547,Niger,2018,1,0,0.3397236097236097
548,Niger,2019,0,0,0.41043789543789544
549,Niger,2020,0,0,0.3858225108225108
550,Niger,2021,1,0,0.499009324009324
551,Niger,2022,1,0,0.46532967032967026
552,Niger,2023,1,0,0.41785714285714287
553,Ivory Coast,2017,0,0,0.36
554,Ivory Coast,2018,0,0,0.34
555,Ivory Coast,2019,0,0,0.25333333333333335
556,Ivory Coast,2020,0,0,0.3533333333333334
557,Ivory Coast,2021,0,0,0.2733333333333334
558,Ivory Coast,2022,0,0,0.24333333333333335
559,Ivory Coast,2023,0,0,0.16666666666666666
560,Guinea,2017,0,0,0.16190476190476188
561,Guinea,2018,0,0,0.18095238095238095
562,Guinea,2019,0,0,0.26666666666666666
563,Guinea,2020,1,0,0.0976190476190476
564,Guinea,2021,1,0,0.0976190476190476
565,Guinea,2022,0,0,0.15476190476190477
566,Guinea,2023,0,0,0.12142857142857144
567,Burkina Faso,2017,1,0,0.11666666666666667
568,Burkina Faso,2018,1,0,0.11666666666666667
569,Burkina Faso,2019,1,0,0.17545787545787545
570,Burkina Faso,2020,1,0,0.11904761904761904
571,Burkina Faso,2021,1,0,0.2690476190476191
572,Burkina Faso,2022,1,0,0.3666666666666667
573,Burkina Faso,2023,1,0,0.33333333333333337
574,Liberia,2017,0,0,0.08051948051948052
575,Liberia,2018,0,0,0.08051948051948052
576,Liberia,2019,0,0,0.08051948051948052
577,Liberia,2020,0,0,0.08051948051948052
578,Liberia,2021,0,0,0.08051948051948052
579,Liberia,2022,0,0,0.08051948051948052
580,Liberia,2023,0,0,0.08051948051948052
581,Sierra Leone,2017,0,0,0.07857142857142856
582,Sierra Leone,2018,0,0,0.10714285714285714
583,Sierra Leone,2019,0,0,0.12857142857142856
584,Sierra Leone,2020,0,0,0.17142857142857143
585,Sierra Leone,2021,0,0,0.02857142857142857
586,Sierra Leone,2022,0,0,0.08928571428571427
587,Sierra Leone,2023,0,0,0.08928571428571427
588,Ghana,2017,0,0,0.16464646464646465
589,Ghana,2018,0,0,0.10909090909090909
590,Ghana,2019,0,0,0.00909090909090909
591,Ghana,2020,0,0,0.13766233766233765
592,Ghana,2021,0,0,0.03766233766233766
593,Ghana,2022,1,0,0.10964646464646466
594,Ghana,2023,1,0,0.12833333333333335
595,Togo,2017,0,0,0.01
596,Togo,2018,0,0,0.0
597,Togo,2019,0,0,0.16666666666666666
598,Togo,2020,0,0,0.265
599,Togo,2021,0,0,0.265
600,Togo,2022,0,0,0.33999999999999997
601,Togo,2023,0,0,0.33999999999999997
602,Cameroon,2017,1,0,0.19444805194805195
603,Cameroon,2018,1,0,0.19266233766233767
604,Cameroon,2019,1,0,0.17357142857142857
605,Cameroon,2020,1,0,0.26266233766233765
606,Cameroon,2021,1,0,0.18175324675324672
607,Cameroon,2022,1,0,0.22341991341991338
608,Cameroon,2023,1,0,0.29008658008658006
609,Nigeria,2017,1,0,0.45313852813852806
610,Nigeria,2018,1,1,0.5362337662337662
611,Nigeria,2019,1,1,0.5362337662337662
612,Nigeria,2020,1,0,0.48956709956709954
613,Nigeria,2021,1,0,0.38956709956709956
614,Nigeria,2022,1,0,0.38956709956709956
615,Nigeria,2023,1,0,0.38956709956709956
616,Gabon,2017,0,0,0.00909090909090909
617,Gabon,2018,0,0,0.051948051948051945
618,Gabon,2019,0,0,0.04285714285714286
619,Gabon,2020,0,0,0.07194805194805196
620,Gabon,2021,0,0,0.04285714285714286
621,Gabon,2022,0,0,0.051948051948051945
622,Gabon,2023,0,0,0.12694805194805195
623,Central African Republic,2017,1,0,0.35678571428571426
624,Central African Republic,2018,1,0,0.3767857142857143
625,Central African Republic,2019,1,0,0.36011904761904756
626,Central African Republic,2020,1,0,0.3767857142857143
627,Central African Republic,2021,0,0,0.34285714285714286
628,Central African Republic,2022,0,0,0.4225
629,Central African Republic,2023,1,0,0.31
630,Chad,2017,1,1,0.5790959040959041
631,Chad,2018,0,0,0.42294871794871797
632,Chad,2019,1,1,0.534095904095904
633,Chad,2020,1,1,0.5983405483405482
634,Chad,2021,1,1,0.7348484848484848
635,Chad,2022,1,1,0.5848484848484847
636,Chad,2023,1,1,0.6765151515151515
637,Congo,2017,0,0,0.025
638,Congo,2018,0,0,0.08012820512820512
639,Congo,2019,0,0,0.08012820512820512
640,Congo,2020,0,0,0.10012820512820512
641,Congo,2021,0,0,0.08012820512820512
642,Congo,2022,0,0,0.11666666666666667
643,Congo,2023,0,0,0.21666666666666665
644,DR Congo (Zaire),2017,1,1,0.5523809523809524
645,DR Congo (Zaire),2018,1,0,0.355
646,DR Congo (Zaire),2019,1,1,0.515
647,DR Congo (Zaire),2020,1,1,0.5733333333333334
648,DR Congo (Zaire),2021,1,0,0.38
649,DR Congo (Zaire),2022,1,0,0.29428571428571426
650,DR Congo (Zaire),2023,1,0,0.17103174603174603
651,Uganda,2017,0,0,0.18837662337662336
652,Uganda,2018,0,0,0.23499999999999996
653,Uganda,2019,0,0,0.23409090909090907
654,Uganda,2020,0,0,0.2583333333333333
655,Uganda,2021,0,0,0.2333333333333333
656,Uganda,2022,0,0,0.2375
