,country,year,d_civil_war,preds,preds_proba
306,Malta,2022,0,0,0.09074256671659268
307,Malta,2023,0,0,0.1682967105045027
308,Albania,2017,0,0,0.00048100048100048096
309,Albania,2018,0,0,0.004377104377104377
310,Albania,2019,0,0,0.00048100048100048096
311,Albania,2020,0,0,0.013035113035113035
312,Albania,2021,0,0,0.008706108706108705
313,Albania,2022,0,0,0.03881528081801493
314,Albania,2023,0,0,0.05744424684957835
315,Serbia,2017,0,0,0.0018810554524840237
316,Serbia,2018,0,0,0.0018810554524840237
317,Serbia,2019,0,0,0.006210059781488353
318,Serbia,2020,0,0,0.002396413110698825
319,Serbia,2021,0,0,0.002396413110698825
320,Serbia,2022,0,0,0.013950143170922389
321,Serbia,2023,0,0,0.07648145505288363
322,Montenegro,2017,0,0,0.016712460218953725
323,Montenegro,2018,0,0,0.016454781389846327
324,Montenegro,2019,0,0,0.016454781389846327
325,Montenegro,2020,0,0,0.02140221490870842
326,Montenegro,2021,0,0,0.016712460218953725
327,Montenegro,2022,0,0,0.016454781389846327
328,Montenegro,2023,0,0,0.08824994149669475
329,North Macedonia,2017,0,0,0.004329004329004329
330,North Macedonia,2018,0,0,0.022613737873478132
331,North Macedonia,2019,0,0,0.004329004329004329
332,North Macedonia,2020,0,0,0.004329004329004329
333,North Macedonia,2021,0,0,0.004329004329004329
334,North Macedonia,2022,0,0,0.04951232029154107
335,North Macedonia,2023,0,0,0.0827978058497539
336,Croatia,2017,0,0,0.000999000999000999
337,Croatia,2018,0,0,0.000999000999000999
338,Croatia,2019,0,0,0.000999000999000999
339,Croatia,2020,0,0,0.004329004329004329
340,Croatia,2021,0,0,0.000999000999000999
341,Croatia,2022,0,0,0.01211011211011211
342,Croatia,2023,0,0,0.041402741078065755
343,Bosnia-Herzegovina,2017,0,0,0.1309461197066239
344,Bosnia-Herzegovina,2018,0,0,0.1843299532852627
345,Bosnia-Herzegovina,2019,0,0,0.1843299532852627
346,Bosnia-Herzegovina,2020,0,0,0.1843299532852627
347,Bosnia-Herzegovina,2021,0,0,0.1843299532852627
348,Bosnia-Herzegovina,2022,0,0,0.28311829975816144
349,Bosnia-Herzegovina,2023,0,0,0.1518901268474064
350,Slovenia,2017,0,0,0.0
351,Slovenia,2018,0,0,0.0
352,Slovenia,2019,0,0,0.0
353,Slovenia,2020,0,0,0.0
354,Slovenia,2021,0,0,0.0
355,Slovenia,2022,0,0,0.010609808661756712
356,Slovenia,2023,0,0,0.050021238982277935
357,Greece,2017,0,0,0.0
358,Greece,2018,0,0,0.0
359,Greece,2019,0,0,0.004329004329004329
360,Greece,2020,0,0,0.007215007215007214
361,Greece,2021,0,0,0.007215007215007214
362,Greece,2022,0,0,0.04687462609540532
363,Greece,2023,0,0,0.06432619809243185
364,Cyprus,2017,0,0,0.0
365,Cyprus,2018,0,0,0.0
366,Cyprus,2019,0,0,0.0
367,Cyprus,2020,0,0,0.0
368,Cyprus,2021,0,0,0.0
369,Cyprus,2022,0,0,0.03693427784336875
370,Cyprus,2023,0,0,0.10839778307310775
371,Bulgaria,2017,0,0,0.0013528138528138528
372,Bulgaria,2018,0,0,0.0013528138528138528
373,Bulgaria,2019,0,0,0.0013528138528138528
374,Bulgaria,2020,0,0,0.0013528138528138528
375,Bulgaria,2021,0,0,0.0013528138528138528
376,Bulgaria,2022,0,0,0.03919176062033205
377,Bulgaria,2023,0,0,0.06079414813181048
378,Moldova,2017,0,0,0.0007027604430201832
379,Moldova,2018,0,0,0.0015685613088210495
380,Moldova,2019,0,0,0.0015685613088210495
381,Moldova,2020,0,0,0.0015685613088210495
382,Moldova,2021,0,0,0.0015685613088210495
383,Moldova,2022,0,0,0.052131274209196284
384,Moldova,2023,0,0,0.12344384811917279
385,Romania,2017,0,0,0.0
386,Romania,2018,0,0,0.0
387,Romania,2019,0,0,0.0
388,Romania,2020,0,0,0.0
389,Romania,2021,0,0,0.0
390,Romania,2022,0,0,0.012742332222851703
391,Romania,2023,0,0,0.04557405076885596
392,Russia (Soviet Union),2017,0,0,0.024714258805167897
393,Russia (Soviet Union),2018,0,0,0.01540886962964885
394,Russia (Soviet Union),2019,0,0,0.015584619805399028
395,Russia (Soviet Union),2020,0,0,0.015584619805399028
396,Russia (Soviet Union),2021,0,0,0.017534017209341883
397,Russia (Soviet Union),2022,0,0,0.04875428804000232
398,Russia (Soviet Union),2023,0,0,0.08497652433863281
399,Estonia,2017,0,0,0.0
400,Estonia,2018,0,0,0.0
401,Estonia,2019,0,0,0.006493506493506494
402,Estonia,2020,0,0,0.0021645021645021645
403,Estonia,2021,0,0,0.0021645021645021645
404,Estonia,2022,0,0,0.03899758250407601
405,Estonia,2023,0,0,0.05278958655582032
406,Latvia,2017,0,0,0.0
407,Latvia,2018,0,0,0.0
408,Latvia,2019,0,0,0.0010822510822510823
409,Latvia,2020,0,0,0.0010822510822510823
410,Latvia,2021,0,0,0.0010822510822510823
411,Latvia,2022,0,0,0.022361705153912944
412,Latvia,2023,0,0,0.03342403147597953
413,Lithuania,2017,0,0,0.0038792376454714114
414,Lithuania,2018,0,0,0.0038792376454714114
415,Lithuania,2019,0,0,0.0038792376454714114
416,Lithuania,2020,0,0,0.0038792376454714114
417,Lithuania,2021,0,0,0.0038792376454714114
418,Lithuania,2022,0,0,0.027624810254680388
419,Lithuania,2023,0,0,0.023155331921565693
420,Ukraine,2017,0,0,0.3504592399932354
421,Ukraine,2018,0,0,0.23656755207557348
422,Ukraine,2019,0,0,0.26658010806215543
423,Ukraine,2020,0,0,0.26769843418048156
424,Ukraine,2021,0,0,0.23255104189023212
425,Ukraine,2022,0,0,0.19630828032279526
426,Ukraine,2023,0,0,0.16169311194139305
427,Belarus,2017,0,0,0.0
428,Belarus,2018,0,0,0.0
429,Belarus,2019,0,0,0.0
430,Belarus,2020,0,0,0.0
431,Belarus,2021,0,0,0.0
432,Belarus,2022,0,0,0.009514439384569256
433,Belarus,2023,0,0,0.016302264354212403
434,Armenia,2017,0,0,0.022332534412366344
435,Armenia,2018,0,0,0.06589069582767063
436,Armenia,2019,0,0,0.023955911035742967
437,Armenia,2020,0,0,0.028284915364747296
438,Armenia,2021,0,0,0.04127192835176028
439,Armenia,2022,0,0,0.10184701661974388
440,Armenia,2023,0,0,0.16941999198492702
441,Georgia,2017,0,0,0.0024793388429752063
442,Georgia,2018,0,0,0.0024793388429752063
443,Georgia,2019,0,0,0.004210940574576938
444,Georgia,2020,0,0,0.0019021382657746291
445,Georgia,2021,0,0,0.0024793388429752063
446,Georgia,2022,0,0,0.01818181818181818
447,Georgia,2023,0,0,0.031494071104460716
448,Azerbaijan,2017,0,0,0.03811205488058046
449,Azerbaijan,2018,0,0,0.062064666228149795
450,Azerbaijan,2019,0,0,0.08323615347106562
451,Azerbaijan,2020,1,0,0.0585368215238345
452,Azerbaijan,2021,0,0,0.07213255119099274
453,Azerbaijan,2022,0,0,0.1160055185456255
454,Azerbaijan,2023,0,0,0.1259681268848572
455,Finland,2017,0,0,0.0
456,Finland,2018,0,0,0.0
457,Finland,2019,0,0,0.0
458,Finland,2020,0,0,0.0
459,Finland,2021,0,0,0.0
460,Finland,2022,0,0,0.013712261764209815
461,Finland,2023,0,0,0.038423793618598816
462,Sweden,2017,0,0,0.0
463,Sweden,2018,0,0,0.0
464,Sweden,2019,0,0,0.0
465,Sweden,2020,0,0,0.0
466,Sweden,2021,0,0,0.0
467,Sweden,2022,0,0,0.013712261764209815
468,Sweden,2023,0,0,0.03358952255056151
469,Norway,2017,0,0,0.0
470,Norway,2018,0,0,0.0
471,Norway,2019,0,0,0.0
472,Norway,2020,0,0,0.0
473,Norway,2021,0,0,0.0
474,Norway,2022,0,0,0.021377348000724623
475,Norway,2023,0,0,0.040328022146203964
476,Denmark,2017,0,0,0.002473716759431045
477,Denmark,2018,0,0,0.009018759018759018
478,Denmark,2019,0,0,0.009018759018759018
479,Denmark,2020,0,0,0.006854256854256854
480,Denmark,2021,0,0,0.0
481,Denmark,2022,0,0,0.027605601469237833
482,Denmark,2023,0,0,0.05414148141420868
483,Iceland,2017,0,0,0.0
484,Iceland,2018,0,0,0.0
485,Iceland,2019,0,0,0.0
486,Iceland,2020,0,0,0.0
487,Iceland,2021,0,0,0.0
488,Iceland,2022,0,0,0.032666935606101705
489,Iceland,2023,0,0,0.14561271998045755
490,Cabo Verde,2017,0,0,0.003195217480931767
491,Cabo Verde,2018,0,0,0.004061018346732633
492,Cabo Verde,2019,0,0,0.007524221809936096
493,Cabo Verde,2020,0,0,0.050517847175601184
494,Cabo Verde,2021,0,0,0.04829103358515124
495,Cabo Verde,2022,0,0,0.10235466793908354
496,Cabo Verde,2023,0,0,0.21652945419179187
497,Guinea-Bissau,2017,0,0,0.0
498,Guinea-Bissau,2018,0,0,0.0
499,Guinea-Bissau,2019,0,0,0.00036075036075036075
500,Guinea-Bissau,2020,0,0,0.00036075036075036075
501,Guinea-Bissau,2021,0,0,0.008297258297258298
502,Guinea-Bissau,2022,0,0,0.04732271696557411
503,Guinea-Bissau,2023,0,0,0.19124308832101036
504,Equatorial Guinea,2017,0,0,0.0
505,Equatorial Guinea,2018,0,0,0.0030921459492888066
506,Equatorial Guinea,2019,0,0,0.0074211502782931356
507,Equatorial Guinea,2020,0,0,0.0
508,Equatorial Guinea,2021,0,0,0.0
509,Equatorial Guinea,2022,0,0,0.02244242049436855
510,Equatorial Guinea,2023,0,0,0.151903699955648
511,Gambia,2017,0,0,0.01061901061901062
512,Gambia,2018,0,0,0.01061901061901062
513,Gambia,2019,0,0,0.021647664504807367
514,Gambia,2020,0,0,0.018555518555518555
515,Gambia,2021,0,0,0.018555518555518555
516,Gambia,2022,0,0,0.08513379357535199
517,Gambia,2023,0,0,0.21909973143739372
518,Mali,2017,0,0,0.00036075036075036075
519,Mali,2018,0,0,0.00036075036075036075
520,Mali,2019,0,0,0.00036075036075036075
521,Mali,2020,0,0,0.00036075036075036075
522,Mali,2021,0,0,0.00036075036075036075
523,Mali,2022,1,0,0.08155831662325168
524,Mali,2023,1,0,0.40602685397778077
525,Senegal,2017,0,0,0.0
526,Senegal,2018,0,0,0.0011544011544011544
527,Senegal,2019,0,0,0.0011544011544011544
528,Senegal,2020,0,0,0.0011544011544011544
529,Senegal,2021,0,0,0.0011544011544011544
530,Senegal,2022,0,0,0.044811633772672735
531,Senegal,2023,0,0,0.1504030481303209
532,Benin,2017,0,0,0.0
533,Benin,2018,0,0,0.0007870916961826053
534,Benin,2019,0,0,0.0016528925619834713
535,Benin,2020,0,0,0.001508592417683327
536,Benin,2021,0,0,0.0007870916961826053
537,Benin,2022,0,0,0.05705415315804926
538,Benin,2023,0,0,0.18105618527696446
539,Mauritania,2017,0,0,0.0
540,Mauritania,2018,0,0,0.0
541,Mauritania,2019,0,0,0.0
542,Mauritania,2020,0,0,0.0
543,Mauritania,2021,0,0,0.0
544,Mauritania,2022,0,0,0.07372488021838669
545,Mauritania,2023,0,0,0.37699527348516126
546,Niger,2017,0,0,0.0012987012987012987
547,Niger,2018,0,0,0.00402930402930403
548,Niger,2019,0,0,0.00402930402930403
549,Niger,2020,0,0,0.00402930402930403
550,Niger,2021,0,0,0.00402930402930403
551,Niger,2022,0,0,0.07412231827816242
552,Niger,2023,0,0,0.37144288512146656
553,Ivory Coast,2017,0,0,0.018128564557135986
554,Ivory Coast,2018,0,0,0.018128564557135986
555,Ivory Coast,2019,0,0,0.018128564557135986
556,Ivory Coast,2020,0,0,0.018128564557135986
557,Ivory Coast,2021,0,0,0.02681300181300181
558,Ivory Coast,2022,0,0,0.08272553211437854
559,Ivory Coast,2023,0,0,0.230133024814079
560,Guinea,2017,0,0,0.013533448273708015
561,Guinea,2018,0,0,0.009204443944703686
562,Guinea,2019,0,0,0.002470437210696951
563,Guinea,2020,0,0,0.0023917280410786904
564,Guinea,2021,0,0,0.0023917280410786904
565,Guinea,2022,0,0,0.05193563651355859
566,Guinea,2023,0,0,0.1909034988580443
567,Burkina Faso,2017,0,0,0.0
568,Burkina Faso,2018,0,0,0.0
569,Burkina Faso,2019,0,0,0.0
570,Burkina Faso,2020,0,0,0.0009620009620009619
571,Burkina Faso,2021,0,0,0.0016835016835016832
572,Burkina Faso,2022,1,0,0.039690384170903655
573,Burkina Faso,2023,1,0,0.1874007425955478
574,Liberia,2017,0,0,0.009483692113562243
575,Liberia,2018,0,0,0.008521691151561282
576,Liberia,2019,0,0,0.015111397741267872
577,Liberia,2020,0,0,0.015111397741267872
578,Liberia,2021,0,0,0.015111397741267872
579,Liberia,2022,0,0,0.03311539951150341
580,Liberia,2023,0,0,0.15990322207854676
581,Sierra Leone,2017,0,0,0.04515526560981106
582,Sierra Leone,2018,0,0,0.043423663878209326
583,Sierra Leone,2019,0,0,0.04515526560981106
584,Sierra Leone,2020,0,0,0.04515526560981106
585,Sierra Leone,2021,0,0,0.04948426993881539
586,Sierra Leone,2022,0,0,0.08570757044783017
587,Sierra Leone,2023,0,0,0.19228481355104732
588,Ghana,2017,0,0,0.0011544011544011544
589,Ghana,2018,0,0,0.0011544011544011544
590,Ghana,2019,0,0,0.0011544011544011544
591,Ghana,2020,0,0,0.0011544011544011544
592,Ghana,2021,0,0,0.0011544011544011544
593,Ghana,2022,0,0,0.034014230118126224
594,Ghana,2023,0,0,0.13804994908891013
595,Togo,2017,0,0,0.0092061618035644
596,Togo,2018,0,0,0.01031933434530837
597,Togo,2019,0,0,0.004506099960645416
598,Togo,2020,0,0,0.004506099960645416
599,Togo,2021,0,0,0.004506099960645416
600,Togo,2022,0,0,0.06139362080920522
601,Togo,2023,0,0,0.22610773665968464
602,Cameroon,2017,0,0,0.0005411255411255411
603,Cameroon,2018,0,0,0.0005411255411255411
604,Cameroon,2019,0,0,0.0005411255411255411
605,Cameroon,2020,0,0,0.0005411255411255411
606,Cameroon,2021,0,0,0.0005411255411255411
607,Cameroon,2022,0,0,0.05156129945090984
608,Cameroon,2023,0,0,0.1980692707965435
609,Nigeria,2017,1,1,0.7481057510946735
610,Nigeria,2018,1,1,0.7242667113465427
611,Nigeria,2019,1,1,0.7358001125858264
612,Nigeria,2020,1,1,0.7389200566148614
613,Nigeria,2021,1,1,0.7193983085216848
614,Nigeria,2022,1,1,0.602453366739081
615,Nigeria,2023,1,0,0.4910399425009815
616,Gabon,2017,0,0,0.003535353535353535
617,Gabon,2018,0,0,0.00036075036075036075
618,Gabon,2019,0,0,0.003535353535353535
619,Gabon,2020,0,0,0.003535353535353535
620,Gabon,2021,0,0,0.0020923520923520926
621,Gabon,2022,0,0,0.022133205899439665
622,Gabon,2023,0,0,0.1726522635613545
