,country,year,d_civil_war,preds,preds_proba
300,Italy,2023,0,0,0.047619047619047616
301,Malta,2017,0,0,0.0
302,Malta,2018,0,0,0.0
303,Malta,2019,0,0,0.004329004329004329
304,Malta,2020,0,0,0.017316017316017316
305,Malta,2021,0,0,0.03896103896103896
306,Malta,2022,0,0,0.05194805194805195
307,Malta,2023,0,0,0.06060606060606061
308,Albania,2017,0,0,0.004329004329004329
309,Albania,2018,0,0,0.0
310,Albania,2019,0,0,0.0
311,Albania,2020,0,0,0.008658008658008658
312,Albania,2021,0,0,0.004329004329004329
313,Albania,2022,0,0,0.008658008658008658
314,Albania,2023,0,0,0.025974025974025976
315,Serbia,2017,0,0,0.0
316,Serbia,2018,0,0,0.0
317,Serbia,2019,0,0,0.0
318,Serbia,2020,0,0,0.0
319,Serbia,2021,0,0,0.004329004329004329
320,Serbia,2022,0,0,0.012987012987012988
321,Serbia,2023,0,0,0.047619047619047616
322,Montenegro,2017,0,0,0.0
323,Montenegro,2018,0,0,0.004329004329004329
324,Montenegro,2019,0,0,0.004329004329004329
325,Montenegro,2020,0,0,0.021645021645021644
326,Montenegro,2021,0,0,0.004329004329004329
327,Montenegro,2022,0,0,0.017316017316017316
328,Montenegro,2023,0,0,0.025974025974025976
329,North Macedonia,2017,0,0,0.0
330,North Macedonia,2018,0,0,0.0
331,North Macedonia,2019,0,0,0.0
332,North Macedonia,2020,0,0,0.004329004329004329
333,North Macedonia,2021,0,0,0.0
334,North Macedonia,2022,0,0,0.017316017316017316
335,North Macedonia,2023,0,0,0.017316017316017316
336,Croatia,2017,0,0,0.0
337,Croatia,2018,0,0,0.0
338,Croatia,2019,0,0,0.0
339,Croatia,2020,0,0,0.0
340,Croatia,2021,0,0,0.0
341,Croatia,2022,0,0,0.012987012987012988
342,Croatia,2023,0,0,0.017316017316017316
343,Bosnia-Herzegovina,2017,0,0,0.0
344,Bosnia-Herzegovina,2018,0,0,0.0
345,Bosnia-Herzegovina,2019,0,0,0.0
346,Bosnia-Herzegovina,2020,0,0,0.0
347,Bosnia-Herzegovina,2021,0,0,0.0
348,Bosnia-Herzegovina,2022,0,0,0.012987012987012988
349,Bosnia-Herzegovina,2023,0,0,0.025974025974025976
350,Slovenia,2017,0,0,0.0
351,Slovenia,2018,0,0,0.0
352,Slovenia,2019,0,0,0.004329004329004329
353,Slovenia,2020,0,0,0.0
354,Slovenia,2021,0,0,0.004329004329004329
355,Slovenia,2022,0,0,0.021645021645021644
356,Slovenia,2023,0,0,0.03896103896103896
357,Greece,2017,0,0,0.047619047619047616
358,Greece,2018,0,0,0.04329004329004329
359,Greece,2019,0,0,0.05627705627705628
360,Greece,2020,0,0,0.047619047619047616
361,Greece,2021,0,0,0.04329004329004329
362,Greece,2022,0,0,0.05627705627705628
363,Greece,2023,0,0,0.05627705627705628
364,Cyprus,2017,0,0,0.0
365,Cyprus,2018,0,0,0.0
366,Cyprus,2019,0,0,0.0
367,Cyprus,2020,0,0,0.0
368,Cyprus,2021,0,0,0.0
369,Cyprus,2022,0,0,0.012987012987012988
370,Cyprus,2023,0,0,0.025974025974025976
371,Bulgaria,2017,0,0,0.004329004329004329
372,Bulgaria,2018,0,0,0.008658008658008658
373,Bulgaria,2019,0,0,0.008658008658008658
374,Bulgaria,2020,0,0,0.008658008658008658
375,Bulgaria,2021,0,0,0.008658008658008658
376,Bulgaria,2022,0,0,0.012987012987012988
377,Bulgaria,2023,0,0,0.025974025974025976
378,Moldova,2017,0,0,0.004329004329004329
379,Moldova,2018,0,0,0.021645021645021644
380,Moldova,2019,0,0,0.017316017316017316
381,Moldova,2020,0,0,0.03463203463203463
382,Moldova,2021,0,0,0.025974025974025976
383,Moldova,2022,0,0,0.05194805194805195
384,Moldova,2023,0,0,0.06926406926406926
385,Romania,2017,0,0,0.004329004329004329
386,Romania,2018,0,0,0.004329004329004329
387,Romania,2019,0,0,0.004329004329004329
388,Romania,2020,0,0,0.012987012987012988
389,Romania,2021,0,0,0.008658008658008658
390,Romania,2022,0,0,0.021645021645021644
391,Romania,2023,0,0,0.03463203463203463
392,Russia (Soviet Union),2017,0,0,0.017316017316017316
393,Russia (Soviet Union),2018,0,0,0.030303030303030304
394,Russia (Soviet Union),2019,0,0,0.021645021645021644
395,Russia (Soviet Union),2020,0,0,0.017316017316017316
396,Russia (Soviet Union),2021,0,0,0.030303030303030304
397,Russia (Soviet Union),2022,0,0,0.03896103896103896
398,Russia (Soviet Union),2023,0,0,0.06060606060606061
399,Estonia,2017,0,0,0.0
400,Estonia,2018,0,0,0.0
401,Estonia,2019,0,0,0.004329004329004329
402,Estonia,2020,0,0,0.004329004329004329
403,Estonia,2021,0,0,0.004329004329004329
404,Estonia,2022,0,0,0.030303030303030304
405,Estonia,2023,0,0,0.03896103896103896
406,Latvia,2017,0,0,0.004329004329004329
407,Latvia,2018,0,0,0.0
408,Latvia,2019,0,0,0.0
409,Latvia,2020,0,0,0.004329004329004329
410,Latvia,2021,0,0,0.004329004329004329
411,Latvia,2022,0,0,0.021645021645021644
412,Latvia,2023,0,0,0.030303030303030304
413,Lithuania,2017,0,0,0.0
414,Lithuania,2018,0,0,0.0
415,Lithuania,2019,0,0,0.0
416,Lithuania,2020,0,0,0.004329004329004329
417,Lithuania,2021,0,0,0.004329004329004329
418,Lithuania,2022,0,0,0.021645021645021644
419,Lithuania,2023,0,0,0.03896103896103896
420,Ukraine,2017,0,0,0.14285714285714285
421,Ukraine,2018,0,0,0.17316017316017315
422,Ukraine,2019,0,0,0.09090909090909091
423,Ukraine,2020,0,0,0.06493506493506493
424,Ukraine,2021,0,0,0.11255411255411256
425,Ukraine,2022,0,0,0.3246753246753247
426,Ukraine,2023,0,0,0.23376623376623376
427,Belarus,2017,0,0,0.008658008658008658
428,Belarus,2018,0,0,0.012987012987012988
429,Belarus,2019,0,0,0.012987012987012988
430,Belarus,2020,0,0,0.012987012987012988
431,Belarus,2021,0,0,0.017316017316017316
432,Belarus,2022,0,0,0.021645021645021644
433,Belarus,2023,0,0,0.021645021645021644
434,Armenia,2017,0,0,0.0
435,Armenia,2018,0,0,0.004329004329004329
436,Armenia,2019,0,0,0.004329004329004329
437,Armenia,2020,0,0,0.012987012987012988
438,Armenia,2021,0,0,0.030303030303030304
439,Armenia,2022,0,0,0.012987012987012988
440,Armenia,2023,0,0,0.025974025974025976
441,Georgia,2017,0,0,0.012987012987012988
442,Georgia,2018,0,0,0.004329004329004329
443,Georgia,2019,0,0,0.004329004329004329
444,Georgia,2020,0,0,0.012987012987012988
445,Georgia,2021,0,0,0.017316017316017316
446,Georgia,2022,0,0,0.021645021645021644
447,Georgia,2023,0,0,0.03463203463203463
448,Azerbaijan,2017,0,0,0.004329004329004329
449,Azerbaijan,2018,0,0,0.004329004329004329
450,Azerbaijan,2019,0,0,0.004329004329004329
451,Azerbaijan,2020,1,0,0.012987012987012988
452,Azerbaijan,2021,0,0,0.008658008658008658
453,Azerbaijan,2022,0,0,0.025974025974025976
454,Azerbaijan,2023,0,0,0.021645021645021644
455,Finland,2017,0,0,0.0
456,Finland,2018,0,0,0.004329004329004329
457,Finland,2019,0,0,0.0
458,Finland,2020,0,0,0.0
459,Finland,2021,0,0,0.004329004329004329
460,Finland,2022,0,0,0.012987012987012988
461,Finland,2023,0,0,0.03463203463203463
462,Sweden,2017,0,0,0.004329004329004329
463,Sweden,2018,0,0,0.008658008658008658
464,Sweden,2019,0,0,0.0
465,Sweden,2020,0,0,0.004329004329004329
466,Sweden,2021,0,0,0.0
467,Sweden,2022,0,0,0.012987012987012988
468,Sweden,2023,0,0,0.030303030303030304
469,Norway,2017,0,0,0.004329004329004329
470,Norway,2018,0,0,0.004329004329004329
471,Norway,2019,0,0,0.008658008658008658
472,Norway,2020,0,0,0.004329004329004329
473,Norway,2021,0,0,0.004329004329004329
474,Norway,2022,0,0,0.030303030303030304
475,Norway,2023,0,0,0.03463203463203463
476,Denmark,2017,0,0,0.0
477,Denmark,2018,0,0,0.0
478,Denmark,2019,0,0,0.0
479,Denmark,2020,0,0,0.004329004329004329
480,Denmark,2021,0,0,0.004329004329004329
481,Denmark,2022,0,0,0.012987012987012988
482,Denmark,2023,0,0,0.017316017316017316
483,Iceland,2017,0,0,0.017316017316017316
484,Iceland,2018,0,0,0.021645021645021644
485,Iceland,2019,0,0,0.025974025974025976
486,Iceland,2020,0,0,0.03463203463203463
487,Iceland,2021,0,0,0.04329004329004329
488,Iceland,2022,0,0,0.06493506493506493
489,Iceland,2023,0,0,0.11688311688311688
490,Cabo Verde,2017,0,0,0.0
491,Cabo Verde,2018,0,0,0.0
492,Cabo Verde,2019,0,0,0.021645021645021644
493,Cabo Verde,2020,0,0,0.05194805194805195
494,Cabo Verde,2021,0,0,0.04329004329004329
495,Cabo Verde,2022,0,0,0.017316017316017316
496,Cabo Verde,2023,0,0,0.03896103896103896
497,Guinea-Bissau,2017,0,0,0.012987012987012988
498,Guinea-Bissau,2018,0,0,0.012987012987012988
499,Guinea-Bissau,2019,0,0,0.008658008658008658
500,Guinea-Bissau,2020,0,0,0.012987012987012988
501,Guinea-Bissau,2021,0,0,0.025974025974025976
502,Guinea-Bissau,2022,0,0,0.07792207792207792
503,Guinea-Bissau,2023,0,0,0.19913419913419914
504,Equatorial Guinea,2017,0,0,0.008658008658008658
505,Equatorial Guinea,2018,0,0,0.017316017316017316
506,Equatorial Guinea,2019,0,0,0.017316017316017316
507,Equatorial Guinea,2020,0,0,0.012987012987012988
508,Equatorial Guinea,2021,0,0,0.025974025974025976
509,Equatorial Guinea,2022,0,0,0.03463203463203463
510,Equatorial Guinea,2023,0,0,0.08658008658008658
511,Gambia,2017,0,0,0.008658008658008658
512,Gambia,2018,0,0,0.012987012987012988
513,Gambia,2019,0,0,0.017316017316017316
514,Gambia,2020,0,0,0.030303030303030304
515,Gambia,2021,0,0,0.09523809523809523
516,Gambia,2022,0,0,0.13852813852813853
517,Gambia,2023,0,0,0.21212121212121213
518,Mali,2017,0,0,0.0
519,Mali,2018,0,0,0.0
520,Mali,2019,0,0,0.0
521,Mali,2020,0,0,0.0
522,Mali,2021,0,0,0.008658008658008658
523,Mali,2022,1,0,0.0735930735930736
524,Mali,2023,1,0,0.17316017316017315
525,Senegal,2017,0,0,0.008658008658008658
526,Senegal,2018,0,0,0.012987012987012988
527,Senegal,2019,0,0,0.017316017316017316
528,Senegal,2020,0,0,0.030303030303030304
529,Senegal,2021,0,0,0.030303030303030304
530,Senegal,2022,0,0,0.04329004329004329
531,Senegal,2023,0,0,0.1038961038961039
532,Benin,2017,0,0,0.0
533,Benin,2018,0,0,0.0
534,Benin,2019,0,0,0.004329004329004329
535,Benin,2020,0,0,0.008658008658008658
536,Benin,2021,0,0,0.008658008658008658
537,Benin,2022,0,0,0.03463203463203463
538,Benin,2023,0,0,0.09523809523809523
539,Mauritania,2017,0,0,0.021645021645021644
540,Mauritania,2018,0,0,0.021645021645021644
541,Mauritania,2019,0,0,0.017316017316017316
542,Mauritania,2020,0,0,0.017316017316017316
543,Mauritania,2021,0,0,0.021645021645021644
544,Mauritania,2022,0,0,0.04329004329004329
545,Mauritania,2023,0,0,0.1038961038961039
546,Niger,2017,0,0,0.017316017316017316
547,Niger,2018,0,0,0.06060606060606061
548,Niger,2019,0,0,0.06060606060606061
549,Niger,2020,0,0,0.05194805194805195
550,Niger,2021,0,0,0.05194805194805195
551,Niger,2022,0,0,0.0735930735930736
552,Niger,2023,0,0,0.2077922077922078
553,Ivory Coast,2017,0,0,0.03463203463203463
554,Ivory Coast,2018,0,0,0.047619047619047616
555,Ivory Coast,2019,0,0,0.05194805194805195
556,Ivory Coast,2020,0,0,0.05627705627705628
557,Ivory Coast,2021,0,0,0.047619047619047616
558,Ivory Coast,2022,0,0,0.047619047619047616
559,Ivory Coast,2023,0,0,0.09523809523809523
560,Guinea,2017,0,0,0.03463203463203463
561,Guinea,2018,0,0,0.025974025974025976
562,Guinea,2019,0,0,0.021645021645021644
563,Guinea,2020,0,0,0.030303030303030304
564,Guinea,2021,0,0,0.05194805194805195
565,Guinea,2022,0,0,0.09956709956709957
566,Guinea,2023,0,0,0.15584415584415584
567,Burkina Faso,2017,0,0,0.0
568,Burkina Faso,2018,0,0,0.004329004329004329
569,Burkina Faso,2019,0,0,0.0
570,Burkina Faso,2020,0,0,0.004329004329004329
571,Burkina Faso,2021,0,0,0.008658008658008658
572,Burkina Faso,2022,1,0,0.05194805194805195
573,Burkina Faso,2023,1,0,0.18614718614718614
574,Liberia,2017,0,0,0.06493506493506493
575,Liberia,2018,0,0,0.11688311688311688
576,Liberia,2019,0,0,0.14285714285714285
577,Liberia,2020,0,0,0.16883116883116883
578,Liberia,2021,0,0,0.13852813852813853
579,Liberia,2022,0,0,0.18181818181818182
580,Liberia,2023,0,0,0.26406926406926406
581,Sierra Leone,2017,0,0,0.017316017316017316
582,Sierra Leone,2018,0,0,0.008658008658008658
583,Sierra Leone,2019,0,0,0.021645021645021644
584,Sierra Leone,2020,0,0,0.0735930735930736
585,Sierra Leone,2021,0,0,0.06493506493506493
586,Sierra Leone,2022,0,0,0.09090909090909091
587,Sierra Leone,2023,0,0,0.12121212121212122
588,Ghana,2017,0,0,0.030303030303030304
589,Ghana,2018,0,0,0.047619047619047616
590,Ghana,2019,0,0,0.03896103896103896
591,Ghana,2020,0,0,0.05627705627705628
592,Ghana,2021,0,0,0.047619047619047616
593,Ghana,2022,0,0,0.0735930735930736
594,Ghana,2023,0,0,0.1038961038961039
595,Togo,2017,0,0,0.012987012987012988
596,Togo,2018,0,0,0.012987012987012988
597,Togo,2019,0,0,0.008658008658008658
598,Togo,2020,0,0,0.021645021645021644
599,Togo,2021,0,0,0.021645021645021644
600,Togo,2022,0,0,0.047619047619047616
601,Togo,2023,0,0,0.12121212121212122
602,Cameroon,2017,0,0,0.025974025974025976
603,Cameroon,2018,0,0,0.030303030303030304
604,Cameroon,2019,0,0,0.017316017316017316
605,Cameroon,2020,0,0,0.09090909090909091
606,Cameroon,2021,0,0,0.05194805194805195
607,Cameroon,2022,0,0,0.06060606060606061
608,Cameroon,2023,0,0,0.10822510822510822
609,Nigeria,2017,1,1,0.5800865800865801
610,Nigeria,2018,1,1,0.5411255411255411
611,Nigeria,2019,1,1,0.5800865800865801
612,Nigeria,2020,1,1,0.5367965367965368
613,Nigeria,2021,1,1,0.5064935064935064
614,Nigeria,2022,1,0,0.47619047619047616
615,Nigeria,2023,1,0,0.4458874458874459
616,Gabon,2017,0,0,0.03463203463203463
617,Gabon,2018,0,0,0.04329004329004329
