,country,year,d_protest,preds,preds_proba
191,Comoros,2020,0,0,0.0
192,Comoros,2021,0,0,0.0
193,Comoros,2022,0,0,0.0
194,Comoros,2023,0,0,0.0
195,Costa Rica,2018,1,0,0.0
196,Costa Rica,2019,1,0,0.0
197,Costa Rica,2020,1,0,0.0
198,Costa Rica,2021,1,0,0.0
199,Costa Rica,2022,1,0,0.0
200,Costa Rica,2023,1,0,0.0
201,Croatia,2018,1,0,0.0
202,Croatia,2019,1,0,0.0
203,Croatia,2020,1,0,0.0
204,Croatia,2021,1,0,0.0
205,Croatia,2022,1,0,0.0
206,Croatia,2023,1,0,0.0
207,Cuba,2018,0,0,0.0
208,Cuba,2019,0,0,0.0
209,Cuba,2020,1,0,0.0
210,Cuba,2021,1,0,0.0
211,Cuba,2022,1,0,0.0
212,Cuba,2023,1,0,0.0
213,Cyprus,2018,1,0,0.0
214,Cyprus,2019,1,0,0.0
215,Cyprus,2020,1,0,0.0
216,Cyprus,2021,1,0,0.0
217,Cyprus,2022,1,0,0.0
218,Cyprus,2023,1,0,0.0
219,Czechia,2020,1,0,0.0
220,Czechia,2021,1,0,0.0
221,Czechia,2022,1,0,0.0
222,Czechia,2023,1,0,0.0
223,DR Congo (Zaire),2017,1,0,0.0
224,DR Congo (Zaire),2018,1,0,0.0
225,DR Congo (Zaire),2019,1,0,0.0
226,DR Congo (Zaire),2020,1,0,0.0
227,DR Congo (Zaire),2021,1,0,0.0
228,DR Congo (Zaire),2022,1,0,0.0
229,DR Congo (Zaire),2023,1,0,0.0
230,Denmark,2020,1,0,0.0
231,Denmark,2021,1,0,0.0
232,Denmark,2022,1,0,0.0
233,Denmark,2023,1,0,0.0
234,Djibouti,2017,0,0,0.0
235,Djibouti,2018,0,0,0.0
236,Djibouti,2019,0,0,0.0
237,Djibouti,2020,1,0,0.0
238,Djibouti,2021,0,0,0.0
239,Djibouti,2022,0,0,0.0
240,Djibouti,2023,0,0,0.0
241,Dominican Republic,2018,1,0,0.0
242,Dominican Republic,2019,0,0,0.0
243,Dominican Republic,2020,1,0,0.0
244,Dominican Republic,2021,1,0,0.0
245,Dominican Republic,2022,1,0,0.0
246,Dominican Republic,2023,1,0,0.0
247,East Timor,2020,0,0,0.0
248,East Timor,2021,0,0,0.0
249,East Timor,2022,0,0,0.0
250,East Timor,2023,0,0,0.0
251,Ecuador,2018,1,0,0.0
252,Ecuador,2019,1,0,0.0
253,Ecuador,2020,1,0,0.0
254,Ecuador,2021,1,0,0.0
255,Ecuador,2022,1,0,0.0
256,Ecuador,2023,1,0,0.0
257,Egypt,2017,1,0,0.0
258,Egypt,2018,1,0,0.0
259,Egypt,2019,1,0,0.0
260,Egypt,2020,1,0,0.0
261,Egypt,2021,1,0,0.0
262,Egypt,2022,1,0,0.0
263,Egypt,2023,1,0,0.0
264,El Salvador,2018,1,0,0.0
265,El Salvador,2019,1,0,0.0
266,El Salvador,2020,1,0,0.0
267,El Salvador,2021,1,0,0.0
268,El Salvador,2022,1,0,0.0
269,El Salvador,2023,1,0,0.0
270,Equatorial Guinea,2017,0,0,0.0
271,Equatorial Guinea,2018,0,0,0.0
272,Equatorial Guinea,2019,0,0,0.0
273,Equatorial Guinea,2020,0,0,0.0
274,Equatorial Guinea,2021,0,0,0.0
275,Equatorial Guinea,2022,0,0,0.0
276,Equatorial Guinea,2023,0,0,0.0
277,Eritrea,2017,0,0,0.0
278,Eritrea,2018,0,0,0.0
279,Eritrea,2019,0,0,0.0
280,Eritrea,2020,0,0,0.0
281,Eritrea,2021,0,0,0.0
282,Eritrea,2022,0,0,0.0
283,Eritrea,2023,0,0,0.0
284,Estonia,2020,1,0,0.0
285,Estonia,2021,1,0,0.0
286,Estonia,2022,1,0,0.0
287,Estonia,2023,1,0,0.0
288,Ethiopia,2017,1,0,0.0
289,Ethiopia,2018,1,0,0.0
290,Ethiopia,2019,1,0,0.0
291,Ethiopia,2020,1,0,0.0
292,Ethiopia,2021,1,0,0.0
293,Ethiopia,2022,1,0,0.0
294,Ethiopia,2023,1,0,0.0
295,Fiji,2021,0,0,0.0
296,Fiji,2022,0,0,0.0
297,Fiji,2023,0,0,0.0
298,Finland,2020,1,0,0.0
299,Finland,2021,1,0,0.0
300,Finland,2022,1,0,0.0
301,Finland,2023,1,0,0.0
302,France,2020,1,0,0.0
303,France,2021,1,0,0.0
304,France,2022,1,0,0.0
305,France,2023,1,0,0.0
306,Gabon,2017,0,0,0.0
307,Gabon,2018,0,0,0.0
308,Gabon,2019,1,0,0.0
309,Gabon,2020,0,0,0.0
310,Gabon,2021,1,0,0.0
311,Gabon,2022,1,0,0.0
312,Gabon,2023,1,0,0.0
313,Gambia,2017,0,0,0.0
314,Gambia,2018,0,0,0.0
315,Gambia,2019,0,0,0.0
316,Gambia,2020,0,0,0.0
317,Gambia,2021,0,0,0.0
318,Gambia,2022,0,0,0.0
319,Gambia,2023,0,0,0.0
320,Georgia,2018,1,0,0.0
321,Georgia,2019,1,0,0.0
322,Georgia,2020,1,0,0.0
323,Georgia,2021,1,0,0.0
324,Georgia,2022,1,0,0.0
325,Georgia,2023,1,0,0.0
326,Germany,2020,1,0,0.0
327,Germany,2021,1,0,0.0
328,Germany,2022,1,0,0.0
329,Germany,2023,1,0,0.0
330,Ghana,2017,1,0,0.0
331,Ghana,2018,1,0,0.0
332,Ghana,2019,1,0,0.0
333,Ghana,2020,1,0,0.0
334,Ghana,2021,1,0,0.0
335,Ghana,2022,1,0,0.0
336,Ghana,2023,1,0,0.0
337,Greece,2018,1,0,0.0
338,Greece,2019,1,0,0.0
339,Greece,2020,1,0,0.0
340,Greece,2021,1,0,0.0
341,Greece,2022,1,0,0.0
342,Greece,2023,1,0,0.0
343,Guatemala,2018,1,0,0.0
344,Guatemala,2019,1,0,0.0
345,Guatemala,2020,1,0,0.0
346,Guatemala,2021,1,0,0.0
347,Guatemala,2022,1,0,0.0
348,Guatemala,2023,1,0,0.0
349,Guinea,2017,0,0,0.0
350,Guinea,2018,1,0,0.0
351,Guinea,2019,1,0,0.0
352,Guinea,2020,1,0,0.0
353,Guinea,2021,1,0,0.0
354,Guinea,2022,1,0,0.0
355,Guinea,2023,1,0,0.0
356,Guinea-Bissau,2017,0,0,0.0
357,Guinea-Bissau,2018,0,0,0.0
358,Guinea-Bissau,2019,0,0,0.0
359,Guinea-Bissau,2020,0,0,0.0
360,Guinea-Bissau,2021,0,0,0.0
361,Guinea-Bissau,2022,0,0,0.0
362,Guinea-Bissau,2023,0,0,0.0
363,Guyana,2018,1,0,0.0
364,Guyana,2019,1,0,0.0
365,Guyana,2020,1,0,0.0
366,Guyana,2021,1,0,0.0
367,Guyana,2022,1,0,0.0
368,Guyana,2023,1,0,0.0
369,Haiti,2018,1,0,0.0
370,Haiti,2019,1,0,0.0
371,Haiti,2020,1,0,0.0
372,Haiti,2021,1,0,0.0
373,Haiti,2022,1,0,0.0
374,Haiti,2023,1,0,0.0
375,Honduras,2018,1,0,0.0
376,Honduras,2019,1,0,0.0
377,Honduras,2020,1,0,0.0
378,Honduras,2021,1,0,0.0
379,Honduras,2022,1,0,0.0
380,Honduras,2023,1,0,0.0
381,Hungary,2020,1,0,0.0
382,Hungary,2021,1,0,0.0
383,Hungary,2022,1,0,0.0
384,Hungary,2023,1,0,0.0
385,Iceland,2020,1,0,0.0
386,Iceland,2021,1,0,0.0
387,Iceland,2022,1,0,0.0
388,Iceland,2023,1,0,0.0
389,India,2017,1,0,0.0
390,India,2018,1,0,0.0
391,India,2019,1,0,0.0
392,India,2020,1,0,0.0
393,India,2021,1,0,0.0
394,India,2022,1,0,0.0
395,India,2023,1,0,0.0
396,Indonesia,2017,1,0,0.0
397,Indonesia,2018,1,0,0.0
398,Indonesia,2019,1,0,0.0
399,Indonesia,2020,1,0,0.0
400,Indonesia,2021,1,0,0.0
401,Indonesia,2022,1,0,0.0
402,Indonesia,2023,1,0,0.0
403,Iran,2017,1,0,0.0
404,Iran,2018,1,0,0.0
405,Iran,2019,1,0,0.0
406,Iran,2020,1,0,0.0
407,Iran,2021,1,0,0.0
408,Iran,2022,1,0,0.0
409,Iran,2023,1,0,0.0
410,Iraq,2017,1,0,0.0
411,Iraq,2018,1,0,0.0
412,Iraq,2019,1,0,0.0
413,Iraq,2020,1,0,0.0
414,Iraq,2021,1,0,0.0
415,Iraq,2022,1,0,0.0
416,Iraq,2023,1,0,0.0
417,Ireland,2020,1,0,0.0
418,Ireland,2021,1,0,0.0
419,Ireland,2022,1,0,0.0
420,Ireland,2023,1,0,0.0
421,Israel,2017,1,0,0.0
422,Israel,2018,1,0,0.0
423,Israel,2019,1,0,0.0
424,Israel,2020,1,0,0.0
425,Israel,2021,1,0,0.0
426,Israel,2022,1,0,0.0
427,Israel,2023,1,0,0.0
428,Italy,2020,1,0,0.0
429,Italy,2021,1,0,0.0
430,Italy,2022,1,0,0.0
431,Italy,2023,1,0,0.0
432,Ivory Coast,2017,0,0,0.0
433,Ivory Coast,2018,0,0,0.0
434,Ivory Coast,2019,1,0,0.0
435,Ivory Coast,2020,1,0,0.0
436,Ivory Coast,2021,1,0,0.0
437,Ivory Coast,2022,1,0,0.0
438,Ivory Coast,2023,0,0,0.0
439,Jamaica,2018,0,0,0.0
440,Jamaica,2019,0,0,0.0
441,Jamaica,2020,0,0,0.0
442,Jamaica,2021,1,0,0.0
443,Jamaica,2022,1,0,0.0
444,Jamaica,2023,1,0,0.0
445,Japan,2018,1,0,0.0
446,Japan,2019,1,0,0.0
447,Japan,2020,1,0,0.0
448,Japan,2021,1,0,0.0
449,Japan,2022,1,0,0.0
450,Japan,2023,1,0,0.0
451,Jordan,2017,1,0,0.0
452,Jordan,2018,1,0,0.0
453,Jordan,2019,1,0,0.0
454,Jordan,2020,1,0,0.0
455,Jordan,2021,1,0,0.0
456,Jordan,2022,1,0,0.0
457,Jordan,2023,1,0,0.0
458,Kazakhstan,2018,1,0,0.0
459,Kazakhstan,2019,1,0,0.0
460,Kazakhstan,2020,1,0,0.0
461,Kazakhstan,2021,1,0,0.0
462,Kazakhstan,2022,1,0,0.0
463,Kazakhstan,2023,1,0,0.0
464,Kenya,2017,1,0,0.0
465,Kenya,2018,1,0,0.0
466,Kenya,2019,1,0,0.0
467,Kenya,2020,1,0,0.0
468,Kenya,2021,1,0,0.0
469,Kenya,2022,1,0,0.0
470,Kenya,2023,1,0,0.0
471,Kuwait,2017,0,0,0.0
472,Kuwait,2018,0,0,0.0
473,Kuwait,2019,0,0,0.0
474,Kuwait,2020,0,0,0.0
475,Kuwait,2021,0,0,0.0
476,Kuwait,2022,0,0,0.0
477,Kuwait,2023,0,0,0.0
478,Kyrgyzstan,2018,1,0,0.0
479,Kyrgyzstan,2019,1,0,0.0
480,Kyrgyzstan,2020,1,0,0.0
481,Kyrgyzstan,2021,1,0,0.0
482,Kyrgyzstan,2022,1,0,0.0
483,Kyrgyzstan,2023,1,0,0.0
484,Laos,2017,0,0,0.0
485,Laos,2018,0,0,0.0
486,Laos,2019,0,0,0.0
487,Laos,2020,0,0,0.0
488,Laos,2021,0,0,0.0
489,Laos,2022,0,0,0.0
490,Laos,2023,0,0,0.0
491,Latvia,2020,1,0,0.0
492,Latvia,2021,1,0,0.0
493,Latvia,2022,1,0,0.0
494,Latvia,2023,1,0,0.0
495,Lebanon,2017,1,0,0.0
496,Lebanon,2018,1,0,0.0
497,Lebanon,2019,1,0,0.0
498,Lebanon,2020,1,0,0.0
499,Lebanon,2021,1,0,0.0
500,Lebanon,2022,1,0,0.0
501,Lebanon,2023,1,0,0.0
502,Lesotho,2017,0,0,0.0
503,Lesotho,2018,0,0,0.0
504,Lesotho,2019,0,0,0.0
505,Lesotho,2020,0,0,0.0
506,Lesotho,2021,0,0,0.0
507,Lesotho,2022,0,0,0.0
508,Lesotho,2023,0,0,0.0
509,Liberia,2017,0,0,0.0
510,Liberia,2018,0,0,0.0
511,Liberia,2019,1,0,0.0
512,Liberia,2020,1,0,0.0
513,Liberia,2021,0,0,0.0
514,Liberia,2022,0,0,0.0
515,Liberia,2023,1,0,0.0
516,Libya,2017,1,0,0.0
517,Libya,2018,1,0,0.0
518,Libya,2019,1,0,0.0
519,Libya,2020,1,0,0.0
520,Libya,2021,1,0,0.0
521,Libya,2022,1,0,0.0
522,Libya,2023,1,0,0.0
523,Lithuania,2020,1,0,0.0
524,Lithuania,2021,1,0,0.0
525,Lithuania,2022,1,0,0.0
526,Lithuania,2023,1,0,0.0
527,Luxembourg,2020,1,0,0.0
528,Luxembourg,2021,1,0,0.0
529,Luxembourg,2022,1,0,0.0
530,Luxembourg,2023,1,0,0.0
531,Madagascar,2017,0,0,0.0
532,Madagascar,2018,0,0,0.0
533,Madagascar,2019,1,0,0.0
534,Madagascar,2020,1,0,0.0
535,Madagascar,2021,1,0,0.0
536,Madagascar,2022,1,0,0.0
537,Madagascar,2023,1,0,0.0
538,Malawi,2017,0,0,0.0
539,Malawi,2018,0,0,0.0
540,Malawi,2019,1,0,0.0
541,Malawi,2020,1,0,0.0
542,Malawi,2021,1,0,0.0
543,Malawi,2022,1,0,0.0
544,Malawi,2023,1,0,0.0
545,Malaysia,2018,1,0,0.0
546,Malaysia,2019,1,0,0.0
547,Malaysia,2020,1,0,0.0
548,Malaysia,2021,1,0,0.0
549,Malaysia,2022,1,0,0.0
550,Malaysia,2023,1,0,0.0
551,Maldives,2020,1,0,0.0
552,Maldives,2021,1,0,0.0
553,Maldives,2022,1,0,0.0
554,Maldives,2023,1,0,0.0
555,Mali,2017,0,0,0.0
556,Mali,2018,1,0,0.0
557,Mali,2019,1,0,0.0
558,Mali,2020,1,0,0.0
559,Mali,2021,1,0,0.0
560,Mali,2022,1,0,0.0
561,Mali,2023,1,0,0.0
562,Malta,2020,1,0,0.0
563,Malta,2021,1,0,0.0
564,Malta,2022,1,0,0.0
565,Malta,2023,1,0,0.0
566,Mauritania,2017,1,0,0.0
567,Mauritania,2018,1,0,0.0
568,Mauritania,2019,1,0,0.0
569,Mauritania,2020,1,0,0.0
570,Mauritania,2021,1,0,0.0
571,Mauritania,2022,1,0,0.0
572,Mauritania,2023,1,0,0.0
573,Mauritius,2020,1,0,0.0
574,Mauritius,2021,1,0,0.0
575,Mauritius,2022,1,0,0.0
576,Mauritius,2023,1,0,0.0
577,Mexico,2018,1,0,0.0
578,Mexico,2019,1,0,0.0
579,Mexico,2020,1,0,0.0
580,Mexico,2021,1,0,0.0
581,Mexico,2022,1,0,0.0
582,Mexico,2023,1,0,0.0
583,Moldova,2018,1,0,0.0
584,Moldova,2019,1,0,0.0
585,Moldova,2020,1,0,0.0
586,Moldova,2021,1,0,0.0
587,Moldova,2022,1,0,0.0
588,Moldova,2023,1,0,0.0
589,Mongolia,2018,1,0,0.0
590,Mongolia,2019,1,0,0.0
591,Mongolia,2020,1,0,0.0
592,Mongolia,2021,1,0,0.0
593,Mongolia,2022,1,0,0.0
594,Mongolia,2023,1,0,0.0
595,Montenegro,2018,1,0,0.0
596,Montenegro,2019,1,0,0.0
597,Montenegro,2020,1,0,0.0
598,Montenegro,2021,1,0,0.0
599,Montenegro,2022,1,0,0.0
600,Montenegro,2023,1,0,0.0
601,Morocco,2017,1,0,0.0
602,Morocco,2018,1,0,0.0
603,Morocco,2019,1,0,0.0
604,Morocco,2020,1,0,0.0
605,Morocco,2021,1,0,0.0
606,Morocco,2022,1,0,0.0
607,Morocco,2023,1,0,0.0
608,Mozambique,2017,0,0,0.0
609,Mozambique,2018,0,0,0.0
610,Mozambique,2019,0,0,0.0
611,Mozambique,2020,0,0,0.0
612,Mozambique,2021,0,0,0.0
613,Mozambique,2022,1,0,0.0
614,Mozambique,2023,1,0,0.0
615,Myanmar (Burma),2017,1,0,0.0
616,Myanmar (Burma),2018,1,0,0.0
617,Myanmar (Burma),2019,1,0,0.0
618,Myanmar (Burma),2020,1,0,0.0
619,Myanmar (Burma),2021,1,0,0.0
620,Myanmar (Burma),2022,1,0,0.0
621,Myanmar (Burma),2023,1,0,0.0
622,Namibia,2017,0,0,0.0
623,Namibia,2018,1,0,0.0
624,Namibia,2019,1,0,0.0
625,Namibia,2020,1,0,0.0
626,Namibia,2021,1,0,0.0
627,Namibia,2022,1,0,0.0
628,Namibia,2023,1,0,0.0
629,Nepal,2017,1,0,0.0
630,Nepal,2018,1,0,0.0
631,Nepal,2019,1,0,0.0
632,Nepal,2020,1,0,0.0
633,Nepal,2021,1,0,0.0
634,Nepal,2022,1,0,0.0
635,Nepal,2023,1,0,0.0
636,Netherlands,2020,1,0,0.0
637,Netherlands,2021,1,0,0.0
638,Netherlands,2022,1,0,0.0
639,Netherlands,2023,1,0,0.0
640,New Zealand,2021,1,0,0.0
641,New Zealand,2022,1,0,0.0
642,New Zealand,2023,1,0,0.0
643,Nicaragua,2018,1,0,0.0
644,Nicaragua,2019,1,0,0.0
645,Nicaragua,2020,1,0,0.0
646,Nicaragua,2021,0,0,0.0
647,Nicaragua,2022,0,0,0.0
648,Nicaragua,2023,0,0,0.0
649,Niger,2017,0,0,0.0
650,Niger,2018,0,0,0.0
651,Niger,2019,1,0,0.0
652,Niger,2020,0,0,0.0
653,Niger,2021,0,0,0.0
654,Niger,2022,0,0,0.0
655,Niger,2023,1,0,0.0
656,Nigeria,2017,1,0,0.0
657,Nigeria,2018,1,0,0.0
658,Nigeria,2019,1,0,0.0
659,Nigeria,2020,1,0,0.0
660,Nigeria,2021,1,0,0.0
661,Nigeria,2022,1,0,0.0
662,Nigeria,2023,1,0,0.0
663,North Macedonia,2018,1,0,0.0
664,North Macedonia,2019,1,0,0.0
665,North Macedonia,2020,1,0,0.0
666,North Macedonia,2021,1,0,0.0
667,North Macedonia,2022,1,0,0.0
668,North Macedonia,2023,1,0,0.0
669,Norway,2020,1,0,0.0
670,Norway,2021,1,0,0.0
671,Norway,2022,1,0,0.0
672,Norway,2023,1,0,0.0
673,Oman,2017,0,0,0.0
674,Oman,2018,0,0,0.0
675,Oman,2019,0,0,0.0
676,Oman,2020,0,0,0.0
677,Oman,2021,0,0,0.0
678,Oman,2022,0,0,0.0
679,Oman,2023,0,0,0.0
680,Pakistan,2017,1,0,0.0
681,Pakistan,2018,1,0,0.0
682,Pakistan,2019,1,0,0.0
683,Pakistan,2020,1,0,0.0
684,Pakistan,2021,1,0,0.0
685,Pakistan,2022,1,0,0.0
686,Pakistan,2023,1,0,0.0
687,Panama,2018,1,0,0.0
688,Panama,2019,1,0,0.0
689,Panama,2020,1,0,0.0
690,Panama,2021,1,0,0.0
691,Panama,2022,1,0,0.0
692,Panama,2023,1,0,0.0
693,Papua New Guinea,2021,1,0,0.0
694,Papua New Guinea,2022,1,0,0.0
695,Papua New Guinea,2023,1,0,0.0
696,Paraguay,2018,1,0,0.0
697,Paraguay,2019,1,0,0.0
698,Paraguay,2020,1,0,0.0
699,Paraguay,2021,1,0,0.0
700,Paraguay,2022,1,0,0.0
701,Paraguay,2023,1,0,0.0
702,Peru,2018,1,0,0.0
703,Peru,2019,1,0,0.0
704,Peru,2020,1,0,0.0
705,Peru,2021,1,0,0.0
706,Peru,2022,1,0,0.0
707,Peru,2023,1,0,0.0
708,Philippines,2017,1,0,0.0
709,Philippines,2018,1,0,0.0
710,Philippines,2019,1,0,0.0
711,Philippines,2020,1,0,0.0
712,Philippines,2021,1,0,0.0
713,Philippines,2022,1,0,0.0
714,Philippines,2023,1,0,0.0
715,Poland,2020,1,0,0.0
716,Poland,2021,1,0,0.0
717,Poland,2022,1,0,0.0
718,Poland,2023,1,0,0.0
719,Portugal,2020,1,0,0.0
720,Portugal,2021,1,0,0.0
721,Portugal,2022,1,0,0.0
722,Portugal,2023,1,0,0.0
723,Qatar,2017,0,0,0.0
724,Qatar,2018,0,0,0.0
725,Qatar,2019,0,0,0.0
726,Qatar,2020,0,0,0.0
727,Qatar,2021,0,0,0.0
728,Qatar,2022,0,0,0.0
729,Qatar,2023,0,0,0.0
730,Congo,2017,0,0,0.0
731,Congo,2018,0,0,0.0
732,Congo,2019,0,0,0.0
733,Congo,2020,0,0,0.0
734,Congo,2021,0,0,0.0
735,Congo,2022,0,0,0.0
736,Congo,2023,0,0,0.0
737,Romania,2018,1,0,0.0
738,Romania,2019,1,0,0.0
739,Romania,2020,1,0,0.0
740,Romania,2021,1,0,0.0
741,Romania,2022,1,0,0.0
742,Romania,2023,1,0,0.0
743,Russia (Soviet Union),2018,1,0,0.0
744,Russia (Soviet Union),2019,1,0,0.0
745,Russia (Soviet Union),2020,1,0,0.0
746,Russia (Soviet Union),2021,1,0,0.0
