,country,year,d_terror,preds,preds_proba
125,Luxembourg,2018,0,0,0.0
126,Luxembourg,2019,0,0,0.0
127,Luxembourg,2020,0,0,0.0
128,France,2017,1,0,0.0
129,France,2018,1,0,0.0
130,France,2019,1,0,0.0
131,France,2020,1,0,0.0
132,Switzerland,2017,0,0,0.0
133,Switzerland,2018,0,0,0.0
134,Switzerland,2019,0,0,0.0
135,Switzerland,2020,1,0,0.0
136,Spain,2017,1,0,0.0
137,Spain,2018,0,0,0.0
138,Spain,2019,0,0,0.0
139,Spain,2020,0,0,0.0
140,Portugal,2017,0,0,0.0
141,Portugal,2018,0,0,0.0
142,Portugal,2019,0,0,0.0
143,Portugal,2020,0,0,0.0
144,Germany,2017,1,0,0.0
145,Germany,2018,0,0,0.0
146,Germany,2019,1,0,0.0
147,Germany,2020,1,0,0.0
148,Poland,2017,0,0,0.0
149,Poland,2018,0,0,0.0
150,Poland,2019,0,0,0.0
151,Poland,2020,0,0,0.0
152,Austria,2017,1,0,0.0
153,Austria,2018,1,0,0.0
154,Austria,2019,0,0,0.0
155,Austria,2020,1,0,0.0
156,Hungary,2017,0,0,0.0
157,Hungary,2018,0,0,0.0
158,Hungary,2019,0,0,0.0
159,Hungary,2020,0,0,0.0
160,Czechia,2017,0,0,0.0
161,Czechia,2018,0,0,0.0
162,Czechia,2019,0,0,0.0
163,Czechia,2020,0,0,0.0
164,Slovakia,2017,0,0,0.0
165,Slovakia,2018,0,0,0.0
166,Slovakia,2019,0,0,0.0
167,Slovakia,2020,0,0,0.0
168,Italy,2017,0,0,0.0
169,Italy,2018,0,0,0.0
170,Italy,2019,0,0,0.0
171,Italy,2020,0,0,0.0
172,Malta,2017,1,0,0.0
173,Malta,2018,0,0,0.0
174,Malta,2019,0,0,0.0
175,Malta,2020,0,0,0.0
176,Albania,2017,0,0,0.0
177,Albania,2018,0,0,0.0
178,Albania,2019,0,0,0.0
179,Albania,2020,0,0,0.0
180,Serbia,2017,0,0,0.0
181,Serbia,2018,0,0,0.0
182,Serbia,2019,0,0,0.0
183,Serbia,2020,0,0,0.0
184,Montenegro,2017,0,0,0.0
185,Montenegro,2018,1,0,0.0
186,Montenegro,2019,0,0,0.0
187,Montenegro,2020,0,0,0.0
188,North Macedonia,2017,0,0,0.0
189,North Macedonia,2018,0,0,0.0
190,North Macedonia,2019,0,0,0.0
191,North Macedonia,2020,0,0,0.0
192,Croatia,2017,0,0,0.0
193,Croatia,2018,0,0,0.0
194,Croatia,2019,0,0,0.0
195,Croatia,2020,1,0,0.0
196,Bosnia-Herzegovina,2017,0,0,0.0
197,Bosnia-Herzegovina,2018,0,0,0.0
198,Bosnia-Herzegovina,2019,0,0,0.0
199,Bosnia-Herzegovina,2020,0,0,0.0
200,Slovenia,2017,0,0,0.0
201,Slovenia,2018,0,0,0.0
202,Slovenia,2019,0,0,0.0
203,Slovenia,2020,0,0,0.0
204,Greece,2017,0,0,0.0
205,Greece,2018,0,0,0.0
206,Greece,2019,0,0,0.0
207,Greece,2020,0,0,0.0
208,Cyprus,2017,0,0,0.0
209,Cyprus,2018,0,0,0.0
210,Cyprus,2019,0,0,0.0
211,Cyprus,2020,0,0,0.0
212,Bulgaria,2017,0,0,0.0
213,Bulgaria,2018,0,0,0.0
214,Bulgaria,2019,0,0,0.0
215,Bulgaria,2020,0,0,0.0
216,Moldova,2017,0,0,0.0
217,Moldova,2018,0,0,0.0
218,Moldova,2019,0,0,0.0
219,Moldova,2020,0,0,0.0
220,Romania,2017,0,0,0.0
221,Romania,2018,0,0,0.0
222,Romania,2019,0,0,0.0
223,Romania,2020,0,0,0.0
224,Russia (Soviet Union),2017,1,0,0.0
225,Russia (Soviet Union),2018,1,0,0.0
226,Russia (Soviet Union),2019,1,0,0.0
227,Russia (Soviet Union),2020,1,0,0.0
228,Estonia,2017,0,0,0.0
229,Estonia,2018,0,0,0.0
230,Estonia,2019,0,0,0.0
231,Estonia,2020,0,0,0.0
232,Latvia,2017,0,0,0.0
233,Latvia,2018,0,0,0.0
234,Latvia,2019,0,0,0.0
235,Latvia,2020,0,0,0.0
236,Lithuania,2017,0,0,0.0
237,Lithuania,2018,0,0,0.0
238,Lithuania,2019,0,0,0.0
239,Lithuania,2020,0,0,0.0
240,Ukraine,2017,1,0,0.0
241,Ukraine,2018,1,0,0.0
242,Ukraine,2019,1,0,0.0
243,Ukraine,2020,0,0,0.0
244,Belarus,2017,0,0,0.0
245,Belarus,2018,0,0,0.0
246,Belarus,2019,0,0,0.0
247,Belarus,2020,0,0,0.0
248,Armenia,2017,0,0,0.0
249,Armenia,2018,0,0,0.0
250,Armenia,2019,0,0,0.0
251,Armenia,2020,0,0,0.0
252,Georgia,2017,0,0,0.0
253,Georgia,2018,1,0,0.0
254,Georgia,2019,0,0,0.0
255,Georgia,2020,0,0,0.0
256,Azerbaijan,2017,0,0,0.0
257,Azerbaijan,2018,0,0,0.0
258,Azerbaijan,2019,0,0,0.0
259,Azerbaijan,2020,0,0,0.0
260,Finland,2017,1,0,0.0
261,Finland,2018,0,0,0.0
262,Finland,2019,0,0,0.0
263,Finland,2020,0,0,0.0
264,Sweden,2017,1,0,0.0
265,Sweden,2018,0,0,0.0
266,Sweden,2019,0,0,0.0
267,Sweden,2020,0,0,0.0
268,Norway,2017,0,0,0.0
269,Norway,2018,0,0,0.0
270,Norway,2019,1,0,0.0
271,Norway,2020,0,0,0.0
272,Denmark,2017,0,0,0.0
273,Denmark,2018,0,0,0.0
274,Denmark,2019,0,0,0.0
275,Denmark,2020,0,0,0.0
276,Iceland,2017,0,0,0.0
277,Iceland,2018,0,0,0.0
278,Iceland,2019,0,0,0.0
279,Iceland,2020,0,0,0.0
280,Cabo Verde,2017,0,0,0.0
281,Cabo Verde,2018,0,0,0.0
282,Cabo Verde,2019,0,0,0.0
283,Cabo Verde,2020,0,0,0.0
284,Guinea-Bissau,2017,0,0,0.0
285,Guinea-Bissau,2018,0,0,0.0
286,Guinea-Bissau,2019,0,0,0.0
287,Guinea-Bissau,2020,0,0,0.0
288,Equatorial Guinea,2017,0,0,0.0
289,Equatorial Guinea,2018,0,0,0.0
290,Equatorial Guinea,2019,0,0,0.0
291,Equatorial Guinea,2020,0,0,0.0
292,Gambia,2017,0,0,0.0
293,Gambia,2018,0,0,0.0
294,Gambia,2019,0,0,0.0
295,Gambia,2020,0,0,0.0
296,Mali,2017,1,0,0.0
297,Mali,2018,1,0,0.0
298,Mali,2019,1,0,0.0
299,Mali,2020,1,0,0.0
300,Senegal,2017,0,0,0.0
301,Senegal,2018,1,0,0.0
302,Senegal,2019,0,0,0.0
303,Senegal,2020,0,0,0.0
304,Benin,2017,0,0,0.0
305,Benin,2018,0,0,0.0
306,Benin,2019,1,0,0.0
307,Benin,2020,1,0,0.0
308,Mauritania,2017,0,0,0.0
309,Mauritania,2018,0,0,0.0
310,Mauritania,2019,0,0,0.0
311,Mauritania,2020,0,0,0.0
312,Niger,2017,1,0,0.0
313,Niger,2018,1,0,0.0
314,Niger,2019,1,0,0.0
315,Niger,2020,1,0,0.0
316,Ivory Coast,2017,0,0,0.0
317,Ivory Coast,2018,0,0,0.0
318,Ivory Coast,2019,0,0,0.0
319,Ivory Coast,2020,1,0,0.0
320,Guinea,2017,0,0,0.0
321,Guinea,2018,1,0,0.0
322,Guinea,2019,0,0,0.0
323,Guinea,2020,0,0,0.0
324,Burkina Faso,2017,1,0,0.0
325,Burkina Faso,2018,1,0,0.0
326,Burkina Faso,2019,1,0,0.0
327,Burkina Faso,2020,1,0,0.0
328,Liberia,2017,0,0,0.0
329,Liberia,2018,0,0,0.0
330,Liberia,2019,0,0,0.0
331,Liberia,2020,0,0,0.0
332,Sierra Leone,2017,0,0,0.0
333,Sierra Leone,2018,0,0,0.0
334,Sierra Leone,2019,0,0,0.0
335,Sierra Leone,2020,0,0,0.0
336,Ghana,2017,0,0,0.0
337,Ghana,2018,1,0,0.0
338,Ghana,2019,1,0,0.0
339,Ghana,2020,1,0,0.0
340,Togo,2017,0,0,0.0
341,Togo,2018,0,0,0.0
342,Togo,2019,0,0,0.0
343,Togo,2020,0,0,0.0
344,Cameroon,2017,1,0,0.0
345,Cameroon,2018,1,0,0.0
346,Cameroon,2019,1,0,0.0
347,Cameroon,2020,1,0,0.0
348,Nigeria,2017,1,0,0.0
349,Nigeria,2018,1,0,0.0
350,Nigeria,2019,1,0,0.0
351,Nigeria,2020,1,0,0.0
352,Gabon,2017,0,0,0.0
353,Gabon,2018,0,0,0.0
354,Gabon,2019,1,0,0.0
355,Gabon,2020,0,0,0.0
356,Central African Republic,2017,1,0,0.0
357,Central African Republic,2018,1,0,0.0
358,Central African Republic,2019,1,0,0.0
359,Central African Republic,2020,1,0,0.0
360,Chad,2017,1,0,0.0
361,Chad,2018,1,0,0.0
362,Chad,2019,1,0,0.0
363,Chad,2020,1,0,0.0
364,Congo,2017,0,0,0.0
365,Congo,2018,0,0,0.0
366,Congo,2019,0,0,0.0
367,Congo,2020,0,0,0.0
368,DR Congo (Zaire),2017,1,0,0.0
369,DR Congo (Zaire),2018,1,0,0.0
370,DR Congo (Zaire),2019,1,0,0.0
371,DR Congo (Zaire),2020,1,0,0.0
372,Uganda,2017,1,0,0.0
373,Uganda,2018,1,0,0.0
374,Uganda,2019,1,0,0.0
375,Uganda,2020,0,0,0.0
376,Kenya,2017,1,0,0.0
377,Kenya,2018,1,0,0.0
378,Kenya,2019,1,0,0.0
379,Kenya,2020,1,0,0.0
380,Tanzania,2017,1,0,0.0
381,Tanzania,2018,1,0,0.0
382,Tanzania,2019,1,0,0.0
383,Tanzania,2020,1,0,0.0
384,Burundi,2017,1,0,0.0
385,Burundi,2018,1,0,0.0
386,Burundi,2019,1,0,0.0
387,Burundi,2020,1,0,0.0
388,Rwanda,2017,1,0,0.0
389,Rwanda,2018,1,0,0.0
390,Rwanda,2019,1,0,0.0
391,Rwanda,2020,0,0,0.0
392,Somalia,2017,1,0,0.0
393,Somalia,2018,1,0,0.0
394,Somalia,2019,1,0,0.0
395,Somalia,2020,1,0,0.0
396,Djibouti,2017,0,0,0.0
397,Djibouti,2018,0,0,0.0
398,Djibouti,2019,0,0,0.0
399,Djibouti,2020,0,0,0.0
400,Ethiopia,2017,1,0,0.0
401,Ethiopia,2018,1,0,0.0
402,Ethiopia,2019,1,0,0.0
403,Ethiopia,2020,1,0,0.0
404,Eritrea,2017,0,0,0.0
405,Eritrea,2018,0,0,0.0
406,Eritrea,2019,0,0,0.0
407,Eritrea,2020,0,0,0.0
408,Angola,2017,1,0,0.0
409,Angola,2018,0,0,0.0
410,Angola,2019,1,0,0.0
411,Angola,2020,1,0,0.0
412,Mozambique,2017,1,0,0.0
413,Mozambique,2018,1,0,0.0
414,Mozambique,2019,1,0,0.0
415,Mozambique,2020,1,0,0.0
416,Zambia,2017,0,0,0.0
417,Zambia,2018,0,0,0.0
418,Zambia,2019,0,0,0.0
419,Zambia,2020,0,0,0.0
420,Zimbabwe,2017,0,0,0.0
421,Zimbabwe,2018,1,0,0.0
422,Zimbabwe,2019,0,0,0.0
423,Zimbabwe,2020,0,0,0.0
424,Malawi,2017,0,0,0.0
425,Malawi,2018,0,0,0.0
426,Malawi,2019,0,0,0.0
427,Malawi,2020,0,0,0.0
428,South Africa,2017,1,0,0.0
429,South Africa,2018,1,0,0.0
430,South Africa,2019,1,0,0.0
431,South Africa,2020,1,0,0.0
432,Namibia,2017,0,0,0.0
433,Namibia,2018,0,0,0.0
434,Namibia,2019,0,0,0.0
435,Namibia,2020,0,0,0.0
436,Lesotho,2017,0,0,0.0
437,Lesotho,2018,0,0,0.0
438,Lesotho,2019,0,0,0.0
439,Lesotho,2020,0,0,0.0
440,Botswana,2017,0,0,0.0
441,Botswana,2018,0,0,0.0
442,Botswana,2019,0,0,0.0
443,Botswana,2020,0,0,0.0
444,eSwatini,2017,0,0,0.0
445,eSwatini,2018,0,0,0.0
446,eSwatini,2019,0,0,0.0
447,eSwatini,2020,0,0,0.0
448,Madagascar,2017,0,0,0.0
449,Madagascar,2018,0,0,0.0
450,Madagascar,2019,0,0,0.0
451,Madagascar,2020,0,0,0.0
452,Comoros,2017,0,0,0.0
453,Comoros,2018,0,0,0.0
454,Comoros,2019,0,0,0.0
455,Comoros,2020,0,0,0.0
456,Mauritius,2017,0,0,0.0
457,Mauritius,2018,0,0,0.0
458,Mauritius,2019,0,0,0.0
459,Mauritius,2020,0,0,0.0
460,Morocco,2017,0,0,0.0
461,Morocco,2018,1,0,0.0
462,Morocco,2019,0,0,0.0
463,Morocco,2020,0,0,0.0
464,Algeria,2017,1,0,0.0
465,Algeria,2018,1,0,0.0
466,Algeria,2019,0,0,0.0
467,Algeria,2020,1,0,0.0
468,Tunisia,2017,1,0,0.0
469,Tunisia,2018,1,0,0.0
470,Tunisia,2019,1,0,0.0
471,Tunisia,2020,1,0,0.0
472,Libya,2017,1,0,0.0
473,Libya,2018,1,0,0.0
474,Libya,2019,1,0,0.0
475,Libya,2020,1,0,0.0
476,Sudan,2017,1,0,0.0
477,Sudan,2018,1,0,0.0
478,Sudan,2019,1,0,0.0
479,Sudan,2020,1,0,0.0
480,South Sudan,2017,1,0,0.0
481,South Sudan,2018,1,0,0.0
482,South Sudan,2019,1,0,0.0
483,South Sudan,2020,1,0,0.0
484,Iran,2017,1,0,0.0
485,Iran,2018,1,0,0.0
486,Iran,2019,1,0,0.0
487,Iran,2020,1,0,0.0
488,Turkey,2017,1,0,0.0
489,Turkey,2018,1,0,0.0
490,Turkey,2019,1,0,0.0
491,Turkey,2020,1,0,0.0
492,Iraq,2017,1,0,0.0
493,Iraq,2018,1,0,0.0
494,Iraq,2019,1,0,0.0
495,Iraq,2020,1,0,0.0
496,Egypt,2017,1,0,0.0
497,Egypt,2018,1,0,0.0
498,Egypt,2019,1,0,0.0
499,Egypt,2020,1,0,0.0
500,Syria,2017,1,0,0.0
501,Syria,2018,1,0,0.0
502,Syria,2019,1,0,0.0
503,Syria,2020,1,0,0.0
504,Lebanon,2017,1,0,0.0
505,Lebanon,2018,1,0,0.0
506,Lebanon,2019,1,0,0.0
507,Lebanon,2020,1,0,0.0
508,Jordan,2017,1,0,0.0
509,Jordan,2018,1,0,0.0
510,Jordan,2019,1,0,0.0
511,Jordan,2020,0,0,0.0
512,Israel,2017,1,0,0.0
513,Israel,2018,1,0,0.0
514,Israel,2019,1,0,0.0
515,Israel,2020,1,0,0.0
516,Saudi Arabia,2017,1,0,0.0
517,Saudi Arabia,2018,1,0,0.0
518,Saudi Arabia,2019,1,0,0.0
519,Saudi Arabia,2020,0,0,0.0
520,Yemen (North Yemen),2017,1,0,0.0
521,Yemen (North Yemen),2018,1,0,0.0
522,Yemen (North Yemen),2019,1,0,0.0
523,Yemen (North Yemen),2020,1,0,0.0
524,Kuwait,2017,0,0,0.0
525,Kuwait,2018,0,0,0.0
526,Kuwait,2019,0,0,0.0
527,Kuwait,2020,0,0,0.0
528,Bahrain,2017,1,0,0.0
529,Bahrain,2018,0,0,0.0
530,Bahrain,2019,0,0,0.0
531,Bahrain,2020,0,0,0.0
532,Qatar,2017,0,0,0.0
533,Qatar,2018,0,0,0.0
534,Qatar,2019,0,0,0.0
535,Qatar,2020,0,0,0.0
536,United Arab Emirates,2017,0,0,0.0
537,United Arab Emirates,2018,0,0,0.0
538,United Arab Emirates,2019,0,0,0.0
539,United Arab Emirates,2020,0,0,0.0
540,Oman,2017,0,0,0.0
541,Oman,2018,0,0,0.0
542,Oman,2019,0,0,0.0
543,Oman,2020,0,0,0.0
544,Afghanistan,2017,1,0,0.0
545,Afghanistan,2018,1,0,0.0
546,Afghanistan,2019,1,0,0.0
547,Afghanistan,2020,1,0,0.0
548,Turkmenistan,2017,0,0,0.0
549,Turkmenistan,2018,0,0,0.0
550,Turkmenistan,2019,0,0,0.0
551,Turkmenistan,2020,0,0,0.0
552,Tajikistan,2017,1,0,0.0
553,Tajikistan,2018,1,0,0.0
554,Tajikistan,2019,1,0,0.0
555,Tajikistan,2020,0,0,0.0
556,Kyrgyzstan,2017,1,0,0.0
557,Kyrgyzstan,2018,0,0,0.0
558,Kyrgyzstan,2019,0,0,0.0
559,Kyrgyzstan,2020,0,0,0.0
560,Uzbekistan,2017,0,0,0.0
561,Uzbekistan,2018,0,0,0.0
562,Uzbekistan,2019,0,0,0.0
563,Uzbekistan,2020,0,0,0.0
564,Kazakhstan,2017,0,0,0.0
565,Kazakhstan,2018,0,0,0.0
566,Kazakhstan,2019,0,0,0.0
567,Kazakhstan,2020,0,0,0.0
568,China,2017,1,0,0.0
569,China,2018,1,0,0.0
570,China,2019,0,0,0.0
571,China,2020,0,0,0.0
572,Mongolia,2017,0,0,0.0
573,Mongolia,2018,0,0,0.0
574,Mongolia,2019,0,0,0.0
575,Mongolia,2020,0,0,0.0
576,South Korea,2017,0,0,0.0
577,South Korea,2018,0,0,0.0
578,South Korea,2019,0,0,0.0
579,South Korea,2020,0,0,0.0
580,Japan,2017,0,0,0.0
581,Japan,2018,0,0,0.0
582,Japan,2019,0,0,0.0
583,Japan,2020,0,0,0.0
584,India,2017,1,0,0.0
585,India,2018,1,0,0.0
586,India,2019,1,0,0.0
587,India,2020,1,0,0.0
588,Bhutan,2017,0,0,0.0
589,Bhutan,2018,0,0,0.0
590,Bhutan,2019,0,0,0.0
591,Bhutan,2020,0,0,0.0
592,Pakistan,2017,1,0,0.0
593,Pakistan,2018,1,0,0.0
594,Pakistan,2019,1,0,0.0
595,Pakistan,2020,1,0,0.0
596,Bangladesh,2017,1,0,0.0
597,Bangladesh,2018,1,0,0.0
598,Bangladesh,2019,1,0,0.0
599,Bangladesh,2020,0,0,0.0
600,Myanmar (Burma),2017,1,0,0.0
601,Myanmar (Burma),2018,1,0,0.0
602,Myanmar (Burma),2019,1,0,0.0
603,Myanmar (Burma),2020,1,0,0.0
604,Sri Lanka,2017,1,0,0.0
605,Sri Lanka,2018,1,0,0.0
606,Sri Lanka,2019,1,0,0.0
607,Sri Lanka,2020,0,0,0.0
608,Maldives,2017,1,0,0.0
609,Maldives,2018,0,0,0.0
610,Maldives,2019,0,0,0.0
611,Maldives,2020,0,0,0.0
612,Nepal,2017,1,0,0.0
613,Nepal,2018,0,0,0.0
614,Nepal,2019,1,0,0.0
615,Nepal,2020,1,0,0.0
616,Thailand,2017,1,0,0.0
617,Thailand,2018,1,0,0.0
618,Thailand,2019,1,0,0.0
619,Thailand,2020,1,0,0.0
620,Cambodia (Kampuchea),2017,0,0,0.0
621,Cambodia (Kampuchea),2018,0,0,0.0
622,Cambodia (Kampuchea),2019,0,0,0.0
623,Cambodia (Kampuchea),2020,0,0,0.0
624,Laos,2017,1,0,0.0
625,Laos,2018,0,0,0.0
626,Laos,2019,0,0,0.0
627,Laos,2020,0,0,0.0
628,Vietnam,2017,0,0,0.0
629,Vietnam,2018,0,0,0.0
630,Vietnam,2019,0,0,0.0
631,Vietnam,2020,0,0,0.0
632,Malaysia,2017,0,0,0.0
633,Malaysia,2018,1,0,0.0
634,Malaysia,2019,0,0,0.0
635,Malaysia,2020,1,0,0.0
636,Singapore,2017,0,0,0.0
637,Singapore,2018,0,0,0.0
638,Singapore,2019,0,0,0.0
639,Singapore,2020,0,0,0.0
640,Philippines,2017,1,0,0.0
641,Philippines,2018,1,0,0.0
642,Philippines,2019,1,0,0.0
643,Philippines,2020,1,0,0.0
644,Indonesia,2017,1,0,0.0
645,Indonesia,2018,1,0,0.0
646,Indonesia,2019,1,0,0.0
647,Indonesia,2020,1,0,0.0
648,East Timor,2017,0,0,0.0
649,East Timor,2018,0,0,0.0
650,East Timor,2019,0,0,0.0
651,East Timor,2020,0,0,0.0
652,Australia,2017,1,0,0.0
653,Australia,2018,1,0,0.0
654,Australia,2019,0,0,0.0
655,Australia,2020,0,0,0.0
656,Papua New Guinea,2017,0,0,0.0
657,Papua New Guinea,2018,0,0,0.0
658,Papua New Guinea,2019,0,0,0.0
659,Papua New Guinea,2020,0,0,0.0
660,New Zealand,2017,0,0,0.0
661,New Zealand,2018,0,0,0.0
662,New Zealand,2019,1,0,0.0
663,New Zealand,2020,0,0,0.0
664,Solomon Islands,2017,0,0,0.0
665,Solomon Islands,2018,0,0,0.0
666,Solomon Islands,2019,0,0,0.0
667,Solomon Islands,2020,0,0,0.0
668,Fiji,2017,0,0,0.0
669,Fiji,2018,0,0,0.0
670,Fiji,2019,0,0,0.0
671,Fiji,2020,0,0,0.0
