,country,year,d_riot,preds,preds_proba
94,Bolivia,2019,1,0,0.2
95,Bolivia,2020,1,0,0.2
96,Bolivia,2021,1,0,0.2
97,Bolivia,2022,1,0,0.2
98,Bolivia,2023,1,0,0.3
99,Bosnia-Herzegovina,2018,0,0,0.3
100,Bosnia-Herzegovina,2019,0,0,0.3
101,Bosnia-Herzegovina,2020,0,0,0.3
102,Bosnia-Herzegovina,2021,0,0,0.3
103,Bosnia-Herzegovina,2022,0,0,0.3
104,Bosnia-Herzegovina,2023,0,0,0.3
105,Botswana,2017,0,0,0.0
106,Botswana,2018,0,0,0.0
107,Botswana,2019,0,0,0.0
108,Botswana,2020,0,0,0.0
109,Botswana,2021,0,0,0.0
110,Botswana,2022,0,0,0.0
111,Botswana,2023,0,0,0.0
112,Brazil,2018,1,1,0.8
113,Brazil,2019,1,1,0.8
114,Brazil,2020,1,1,0.8
115,Brazil,2021,1,1,0.8
116,Brazil,2022,1,1,0.7
117,Brazil,2023,1,1,0.7
118,Bulgaria,2018,0,0,0.1
119,Bulgaria,2019,0,0,0.2
120,Bulgaria,2020,1,0,0.2
121,Bulgaria,2021,0,0,0.2
122,Bulgaria,2022,0,0,0.2
123,Bulgaria,2023,0,0,0.2
124,Burkina Faso,2017,1,1,0.9
125,Burkina Faso,2018,1,1,0.9
126,Burkina Faso,2019,1,1,0.7
127,Burkina Faso,2020,0,1,0.6
128,Burkina Faso,2021,1,1,0.6
129,Burkina Faso,2022,1,0,0.5
130,Burkina Faso,2023,0,0,0.5
131,Burundi,2017,1,1,0.8
132,Burundi,2018,1,0,0.4
133,Burundi,2019,1,0,0.4
134,Burundi,2020,1,0,0.4
135,Burundi,2021,1,1,0.6
136,Burundi,2022,1,0,0.5
137,Burundi,2023,1,1,0.6
138,Cambodia (Kampuchea),2017,0,0,0.2
139,Cambodia (Kampuchea),2018,0,0,0.4
140,Cambodia (Kampuchea),2019,0,0,0.5
141,Cambodia (Kampuchea),2020,0,0,0.3
142,Cambodia (Kampuchea),2021,0,0,0.3
143,Cambodia (Kampuchea),2022,0,0,0.3
144,Cambodia (Kampuchea),2023,0,0,0.3
145,Cameroon,2017,1,0,0.1
146,Cameroon,2018,0,0,0.3
147,Cameroon,2019,0,0,0.4
148,Cameroon,2020,1,0,0.4
149,Cameroon,2021,1,0,0.4
150,Cameroon,2022,1,0,0.4
151,Cameroon,2023,1,0,0.4
152,Canada,2021,1,0,0.3
153,Canada,2022,0,0,0.3
154,Canada,2023,0,0,0.3
155,Cabo Verde,2020,0,0,0.3
156,Cabo Verde,2021,0,0,0.4
157,Cabo Verde,2022,0,0,0.4
158,Cabo Verde,2023,0,0,0.4
159,Central African Republic,2017,0,0,0.4
160,Central African Republic,2018,0,0,0.3
161,Central African Republic,2019,0,0,0.3
162,Central African Republic,2020,1,0,0.3
163,Central African Republic,2021,0,0,0.3
164,Central African Republic,2022,0,0,0.3
165,Central African Republic,2023,0,0,0.3
166,Chad,2017,0,0,0.0
167,Chad,2018,0,0,0.0
168,Chad,2019,0,0,0.0
169,Chad,2020,0,0,0.0
170,Chad,2021,1,0,0.1
171,Chad,2022,1,0,0.1
172,Chad,2023,0,0,0.2
173,Chile,2018,1,1,0.6
174,Chile,2019,1,1,0.6
175,Chile,2020,1,0,0.5
176,Chile,2021,1,0,0.4
177,Chile,2022,1,0,0.4
178,Chile,2023,1,0,0.4
179,China,2018,1,0,0.4
180,China,2019,1,0,0.4
181,China,2020,1,0,0.4
182,China,2021,0,0,0.4
183,China,2022,1,0,0.4
184,China,2023,0,0,0.4
185,Colombia,2018,1,0,0.5
186,Colombia,2019,1,1,0.8
187,Colombia,2020,1,1,0.9
188,Colombia,2021,1,1,0.9
189,Colombia,2022,1,1,0.9
190,Colombia,2023,1,1,0.9
191,Comoros,2020,0,0,0.2
192,Comoros,2021,0,0,0.3
193,Comoros,2022,0,0,0.3
194,Comoros,2023,0,0,0.2
195,Costa Rica,2018,0,0,0.5
196,Costa Rica,2019,1,0,0.4
197,Costa Rica,2020,1,0,0.4
198,Costa Rica,2021,0,0,0.4
199,Costa Rica,2022,0,0,0.3
200,Costa Rica,2023,0,0,0.4
201,Croatia,2018,0,0,0.4
202,Croatia,2019,0,0,0.4
203,Croatia,2020,0,0,0.4
204,Croatia,2021,0,0,0.2
205,Croatia,2022,0,0,0.2
206,Croatia,2023,0,0,0.2
207,Cuba,2018,0,0,0.4
208,Cuba,2019,0,0,0.4
209,Cuba,2020,0,0,0.4
210,Cuba,2021,0,0,0.4
211,Cuba,2022,0,0,0.4
212,Cuba,2023,0,0,0.4
213,Cyprus,2018,0,0,0.4
214,Cyprus,2019,0,0,0.4
215,Cyprus,2020,0,0,0.4
216,Cyprus,2021,0,0,0.4
217,Cyprus,2022,1,0,0.4
218,Cyprus,2023,0,0,0.4
219,Czechia,2020,0,0,0.5
220,Czechia,2021,0,0,0.5
221,Czechia,2022,0,0,0.5
222,Czechia,2023,0,0,0.5
223,DR Congo (Zaire),2017,1,1,0.8
224,DR Congo (Zaire),2018,1,1,0.8
225,DR Congo (Zaire),2019,1,1,0.8
226,DR Congo (Zaire),2020,1,1,0.9
227,DR Congo (Zaire),2021,1,1,0.9
228,DR Congo (Zaire),2022,1,1,0.9
229,DR Congo (Zaire),2023,1,1,0.9
230,Denmark,2020,1,0,0.4
231,Denmark,2021,0,0,0.4
232,Denmark,2022,0,0,0.4
233,Denmark,2023,0,0,0.4
234,Djibouti,2017,0,0,0.0
235,Djibouti,2018,0,0,0.0
236,Djibouti,2019,0,0,0.0
237,Djibouti,2020,0,0,0.0
238,Djibouti,2021,0,0,0.0
239,Djibouti,2022,0,0,0.0
240,Djibouti,2023,0,0,0.0
241,Dominican Republic,2018,1,0,0.4
242,Dominican Republic,2019,0,1,0.6
243,Dominican Republic,2020,0,1,0.6
244,Dominican Republic,2021,0,1,0.6
245,Dominican Republic,2022,1,1,0.6
246,Dominican Republic,2023,0,0,0.5
247,East Timor,2020,0,0,0.0
248,East Timor,2021,0,0,0.0
249,East Timor,2022,0,0,0.0
250,East Timor,2023,0,0,0.1
251,Ecuador,2018,0,0,0.2
252,Ecuador,2019,1,0,0.2
253,Ecuador,2020,1,0,0.3
254,Ecuador,2021,1,0,0.3
255,Ecuador,2022,1,0,0.3
256,Ecuador,2023,1,0,0.4
257,Egypt,2017,1,1,1.0
258,Egypt,2018,0,1,0.9
259,Egypt,2019,0,1,0.9
260,Egypt,2020,0,1,1.0
261,Egypt,2021,0,1,1.0
262,Egypt,2022,0,1,1.0
263,Egypt,2023,0,1,1.0
264,El Salvador,2018,0,0,0.0
265,El Salvador,2019,0,0,0.0
266,El Salvador,2020,0,0,0.0
267,El Salvador,2021,0,0,0.0
268,El Salvador,2022,0,0,0.0
269,El Salvador,2023,0,0,0.0
270,Equatorial Guinea,2017,0,0,0.0
271,Equatorial Guinea,2018,0,0,0.0
272,Equatorial Guinea,2019,0,0,0.1
273,Equatorial Guinea,2020,0,0,0.1
274,Equatorial Guinea,2021,0,0,0.1
275,Equatorial Guinea,2022,0,0,0.2
276,Equatorial Guinea,2023,0,0,0.2
277,Eritrea,2017,0,0,0.0
278,Eritrea,2018,0,0,0.0
279,Eritrea,2019,0,0,0.0
280,Eritrea,2020,0,0,0.0
281,Eritrea,2021,0,0,0.0
282,Eritrea,2022,0,0,0.0
283,Eritrea,2023,0,0,0.0
284,Estonia,2020,0,0,0.3
285,Estonia,2021,0,0,0.4
286,Estonia,2022,0,0,0.4
287,Estonia,2023,0,0,0.4
288,Ethiopia,2017,1,1,0.7
289,Ethiopia,2018,1,1,0.6
290,Ethiopia,2019,1,1,0.6
291,Ethiopia,2020,1,1,0.6
292,Ethiopia,2021,0,0,0.5
293,Ethiopia,2022,1,1,0.6
294,Ethiopia,2023,1,1,0.7
295,Fiji,2021,0,0,0.4
296,Fiji,2022,0,0,0.3
297,Fiji,2023,0,0,0.3
298,Finland,2020,0,0,0.4
299,Finland,2021,0,0,0.4
300,Finland,2022,0,0,0.4
301,Finland,2023,0,0,0.4
302,France,2020,1,0,0.5
303,France,2021,1,0,0.5
304,France,2022,1,0,0.5
305,France,2023,1,0,0.5
306,Gabon,2017,0,0,0.1
307,Gabon,2018,0,0,0.1
308,Gabon,2019,0,0,0.1
309,Gabon,2020,0,0,0.1
310,Gabon,2021,0,0,0.1
311,Gabon,2022,0,0,0.1
312,Gabon,2023,0,0,0.0
313,Gambia,2017,0,0,0.0
314,Gambia,2018,0,0,0.0
315,Gambia,2019,0,0,0.0
316,Gambia,2020,0,0,0.0
317,Gambia,2021,0,0,0.0
318,Gambia,2022,0,0,0.0
319,Gambia,2023,0,0,0.0
320,Georgia,2018,1,0,0.4
321,Georgia,2019,1,0,0.4
322,Georgia,2020,1,0,0.3
323,Georgia,2021,1,0,0.3
324,Georgia,2022,0,0,0.3
325,Georgia,2023,0,0,0.3
326,Germany,2020,1,1,0.7
327,Germany,2021,1,1,0.7
328,Germany,2022,1,1,0.7
329,Germany,2023,1,1,0.7
330,Ghana,2017,1,1,0.6
331,Ghana,2018,1,1,0.6
332,Ghana,2019,1,0,0.5
333,Ghana,2020,1,0,0.4
334,Ghana,2021,1,0,0.4
335,Ghana,2022,1,0,0.4
336,Ghana,2023,1,0,0.4
337,Greece,2018,1,0,0.4
338,Greece,2019,1,0,0.4
339,Greece,2020,1,0,0.4
340,Greece,2021,1,0,0.4
341,Greece,2022,1,0,0.4
342,Greece,2023,1,0,0.4
343,Guatemala,2018,1,0,0.2
344,Guatemala,2019,1,0,0.2
345,Guatemala,2020,1,0,0.3
346,Guatemala,2021,1,0,0.3
347,Guatemala,2022,1,0,0.3
348,Guatemala,2023,1,0,0.3
349,Guinea,2017,1,1,0.7
350,Guinea,2018,1,1,0.7
351,Guinea,2019,1,1,0.6
352,Guinea,2020,1,0,0.4
353,Guinea,2021,1,0,0.5
354,Guinea,2022,1,0,0.4
355,Guinea,2023,1,0,0.4
356,Guinea-Bissau,2017,0,0,0.0
357,Guinea-Bissau,2018,0,0,0.0
358,Guinea-Bissau,2019,0,0,0.0
359,Guinea-Bissau,2020,0,0,0.0
360,Guinea-Bissau,2021,0,0,0.0
361,Guinea-Bissau,2022,0,0,0.0
362,Guinea-Bissau,2023,0,0,0.0
363,Guyana,2018,0,0,0.2
364,Guyana,2019,0,0,0.2
365,Guyana,2020,1,0,0.3
366,Guyana,2021,0,0,0.3
367,Guyana,2022,0,0,0.3
368,Guyana,2023,0,0,0.3
369,Haiti,2018,1,0,0.3
370,Haiti,2019,1,0,0.4
371,Haiti,2020,1,0,0.5
372,Haiti,2021,1,0,0.5
373,Haiti,2022,1,0,0.4
374,Haiti,2023,1,0,0.4
375,Honduras,2018,1,0,0.1
376,Honduras,2019,1,0,0.1
377,Honduras,2020,1,0,0.1
378,Honduras,2021,1,0,0.0
379,Honduras,2022,1,0,0.0
380,Honduras,2023,1,0,0.0
381,Hungary,2020,0,0,0.3
382,Hungary,2021,0,0,0.3
383,Hungary,2022,0,0,0.3
384,Hungary,2023,0,0,0.3
385,Iceland,2020,0,0,0.5
386,Iceland,2021,0,0,0.4
387,Iceland,2022,0,0,0.3
388,Iceland,2023,0,0,0.4
389,India,2017,1,1,0.9
390,India,2018,1,1,0.9
391,India,2019,1,1,0.9
392,India,2020,1,1,0.9
393,India,2021,1,1,0.9
394,India,2022,1,1,0.9
395,India,2023,1,1,0.9
396,Indonesia,2017,1,1,1.0
397,Indonesia,2018,1,1,0.9
398,Indonesia,2019,1,1,0.9
399,Indonesia,2020,1,1,0.9
400,Indonesia,2021,1,1,0.9
401,Indonesia,2022,1,1,0.9
402,Indonesia,2023,1,1,0.9
403,Iran,2017,1,1,0.9
404,Iran,2018,1,1,0.9
405,Iran,2019,1,1,0.8
406,Iran,2020,1,1,0.8
407,Iran,2021,1,1,0.8
408,Iran,2022,1,1,0.9
409,Iran,2023,1,1,0.9
410,Iraq,2017,0,0,0.2
411,Iraq,2018,1,0,0.2
412,Iraq,2019,1,0,0.2
413,Iraq,2020,1,0,0.2
414,Iraq,2021,1,0,0.2
415,Iraq,2022,1,0,0.2
416,Iraq,2023,1,0,0.2
417,Ireland,2020,0,1,0.6
418,Ireland,2021,0,0,0.5
419,Ireland,2022,0,0,0.5
420,Ireland,2023,0,0,0.5
421,Israel,2017,1,1,0.9
422,Israel,2018,1,1,0.9
423,Israel,2019,1,1,0.8
424,Israel,2020,1,1,0.8
425,Israel,2021,1,1,0.8
426,Israel,2022,1,1,0.8
427,Israel,2023,1,1,0.8
428,Italy,2020,1,0,0.5
429,Italy,2021,1,0,0.5
430,Italy,2022,1,0,0.5
431,Italy,2023,1,0,0.5
432,Ivory Coast,2017,1,1,0.8
433,Ivory Coast,2018,1,1,0.8
434,Ivory Coast,2019,1,1,0.7
435,Ivory Coast,2020,1,1,0.7
436,Ivory Coast,2021,1,1,0.7
437,Ivory Coast,2022,1,1,0.6
438,Ivory Coast,2023,1,1,0.6
439,Jamaica,2018,0,0,0.1
440,Jamaica,2019,0,0,0.1
441,Jamaica,2020,1,0,0.4
442,Jamaica,2021,0,0,0.5
443,Jamaica,2022,1,0,0.5
444,Jamaica,2023,1,0,0.5
445,Japan,2018,0,1,0.6
446,Japan,2019,0,1,0.6
447,Japan,2020,0,1,0.6
448,Japan,2021,0,1,0.6
449,Japan,2022,0,1,0.6
450,Japan,2023,0,1,0.6
451,Jordan,2017,0,0,0.1
452,Jordan,2018,1,0,0.2
453,Jordan,2019,1,0,0.2
454,Jordan,2020,1,0,0.4
455,Jordan,2021,1,0,0.4
456,Jordan,2022,1,0,0.4
457,Jordan,2023,0,0,0.3
458,Kazakhstan,2018,0,1,0.6
459,Kazakhstan,2019,0,1,0.6
460,Kazakhstan,2020,1,1,0.6
461,Kazakhstan,2021,0,1,0.6
462,Kazakhstan,2022,0,0,0.5
463,Kazakhstan,2023,0,1,0.6
464,Kenya,2017,1,1,0.8
465,Kenya,2018,1,1,0.7
466,Kenya,2019,1,1,0.8
467,Kenya,2020,1,1,0.8
468,Kenya,2021,1,1,0.8
469,Kenya,2022,1,1,0.8
470,Kenya,2023,1,1,0.8
471,Kuwait,2017,0,0,0.2
472,Kuwait,2018,0,0,0.2
473,Kuwait,2019,0,0,0.2
474,Kuwait,2020,0,0,0.2
475,Kuwait,2021,0,0,0.2
476,Kuwait,2022,0,0,0.2
477,Kuwait,2023,0,0,0.2
478,Kyrgyzstan,2018,0,0,0.3
479,Kyrgyzstan,2019,1,0,0.3
480,Kyrgyzstan,2020,1,0,0.4
481,Kyrgyzstan,2021,1,0,0.5
482,Kyrgyzstan,2022,0,0,0.5
483,Kyrgyzstan,2023,0,0,0.4
484,Laos,2017,0,0,0.1
485,Laos,2018,0,0,0.1
486,Laos,2019,0,0,0.1
487,Laos,2020,0,0,0.1
488,Laos,2021,0,0,0.1
489,Laos,2022,0,0,0.1
490,Laos,2023,0,0,0.0
491,Latvia,2020,0,0,0.3
492,Latvia,2021,0,0,0.4
493,Latvia,2022,0,0,0.4
494,Latvia,2023,0,0,0.3
495,Lebanon,2017,1,1,0.6
496,Lebanon,2018,1,1,0.6
497,Lebanon,2019,1,1,0.6
498,Lebanon,2020,1,0,0.4
499,Lebanon,2021,1,0,0.4
500,Lebanon,2022,1,0,0.4
501,Lebanon,2023,1,0,0.4
502,Lesotho,2017,0,0,0.1
503,Lesotho,2018,0,0,0.1
504,Lesotho,2019,0,0,0.1
505,Lesotho,2020,0,0,0.1
506,Lesotho,2021,0,0,0.1
507,Lesotho,2022,0,0,0.2
508,Lesotho,2023,0,0,0.2
509,Liberia,2017,0,0,0.3
510,Liberia,2018,0,0,0.3
511,Liberia,2019,1,0,0.3
512,Liberia,2020,1,0,0.2
513,Liberia,2021,0,0,0.2
514,Liberia,2022,0,0,0.0
515,Liberia,2023,1,0,0.1
516,Libya,2017,0,0,0.2
517,Libya,2018,0,0,0.1
518,Libya,2019,0,0,0.2
519,Libya,2020,1,0,0.1
520,Libya,2021,0,0,0.1
521,Libya,2022,0,0,0.1
522,Libya,2023,0,0,0.2
523,Lithuania,2020,0,0,0.2
524,Lithuania,2021,0,0,0.2
525,Lithuania,2022,0,0,0.2
526,Lithuania,2023,0,0,0.2
527,Luxembourg,2020,0,0,0.3
528,Luxembourg,2021,0,0,0.3
529,Luxembourg,2022,0,0,0.3
530,Luxembourg,2023,0,0,0.3
531,Madagascar,2017,1,0,0.3
532,Madagascar,2018,1,0,0.2
533,Madagascar,2019,1,0,0.3
534,Madagascar,2020,1,0,0.1
535,Madagascar,2021,1,0,0.3
536,Madagascar,2022,1,0,0.3
537,Madagascar,2023,1,0,0.4
538,Malawi,2017,1,0,0.4
539,Malawi,2018,1,0,0.3
540,Malawi,2019,1,0,0.4
541,Malawi,2020,1,0,0.4
542,Malawi,2021,1,0,0.4
543,Malawi,2022,1,0,0.4
544,Malawi,2023,1,0,0.4
545,Malaysia,2018,0,0,0.4
546,Malaysia,2019,0,0,0.4
547,Malaysia,2020,0,0,0.4
548,Malaysia,2021,0,1,0.6
549,Malaysia,2022,0,1,0.6
550,Malaysia,2023,0,1,0.6
551,Maldives,2020,0,0,0.5
552,Maldives,2021,0,0,0.5
553,Maldives,2022,0,0,0.5
554,Maldives,2023,0,0,0.5
555,Mali,2017,0,0,0.0
556,Mali,2018,0,0,0.0
557,Mali,2019,1,0,0.0
558,Mali,2020,1,0,0.0
559,Mali,2021,1,0,0.0
560,Mali,2022,1,0,0.1
561,Mali,2023,1,0,0.1
562,Malta,2020,0,1,0.7
563,Malta,2021,0,1,0.7
564,Malta,2022,0,1,0.7
565,Malta,2023,0,1,0.7
566,Mauritania,2017,0,0,0.0
567,Mauritania,2018,0,0,0.0
568,Mauritania,2019,0,0,0.0
569,Mauritania,2020,0,0,0.0
570,Mauritania,2021,0,0,0.0
571,Mauritania,2022,0,0,0.0
572,Mauritania,2023,0,0,0.0
573,Mauritius,2020,0,1,0.6
574,Mauritius,2021,0,0,0.5
575,Mauritius,2022,0,0,0.5
576,Mauritius,2023,0,1,0.6
577,Mexico,2018,1,0,0.5
578,Mexico,2019,1,0,0.5
579,Mexico,2020,1,0,0.5
580,Mexico,2021,1,0,0.5
581,Mexico,2022,1,0,0.5
582,Mexico,2023,1,0,0.5
583,Moldova,2018,0,0,0.3
584,Moldova,2019,0,0,0.3
585,Moldova,2020,0,0,0.4
586,Moldova,2021,0,0,0.4
587,Moldova,2022,0,0,0.4
588,Moldova,2023,0,0,0.5
589,Mongolia,2018,0,0,0.5
590,Mongolia,2019,0,1,0.6
591,Mongolia,2020,0,1,0.7
592,Mongolia,2021,0,1,0.7
593,Mongolia,2022,0,1,0.6
594,Mongolia,2023,0,1,0.6
595,Montenegro,2018,0,0,0.2
596,Montenegro,2019,0,0,0.2
597,Montenegro,2020,0,0,0.2
598,Montenegro,2021,0,0,0.3
599,Montenegro,2022,0,0,0.3
600,Montenegro,2023,0,0,0.3
601,Morocco,2017,1,0,0.3
602,Morocco,2018,0,0,0.3
603,Morocco,2019,0,0,0.3
604,Morocco,2020,1,0,0.3
605,Morocco,2021,1,0,0.3
606,Morocco,2022,1,0,0.3
607,Morocco,2023,1,0,0.3
608,Mozambique,2017,1,0,0.1
609,Mozambique,2018,0,0,0.1
610,Mozambique,2019,1,0,0.1
611,Mozambique,2020,0,0,0.2
612,Mozambique,2021,0,0,0.2
613,Mozambique,2022,1,0,0.2
614,Mozambique,2023,1,0,0.2
615,Myanmar (Burma),2017,0,0,0.1
616,Myanmar (Burma),2018,0,0,0.1
617,Myanmar (Burma),2019,0,0,0.3
618,Myanmar (Burma),2020,0,0,0.3
619,Myanmar (Burma),2021,1,0,0.4
620,Myanmar (Burma),2022,0,0,0.4
621,Myanmar (Burma),2023,0,0,0.4
622,Namibia,2017,0,0,0.0
623,Namibia,2018,0,0,0.0
624,Namibia,2019,0,0,0.0
625,Namibia,2020,0,0,0.0
626,Namibia,2021,0,0,0.1
627,Namibia,2022,0,0,0.1
628,Namibia,2023,0,0,0.2
629,Nepal,2017,1,1,1.0
630,Nepal,2018,1,1,1.0
631,Nepal,2019,1,1,0.9
632,Nepal,2020,1,1,0.8
633,Nepal,2021,1,1,0.6
634,Nepal,2022,1,1,0.6
635,Nepal,2023,1,1,0.7
636,Netherlands,2020,1,1,0.8
637,Netherlands,2021,1,1,0.8
638,Netherlands,2022,0,1,0.8
639,Netherlands,2023,0,1,0.8
640,New Zealand,2021,0,0,0.2
641,New Zealand,2022,0,0,0.2
642,New Zealand,2023,0,0,0.2
643,Nicaragua,2018,1,0,0.1
644,Nicaragua,2019,0,0,0.1
645,Nicaragua,2020,0,0,0.1
646,Nicaragua,2021,0,0,0.1
647,Nicaragua,2022,0,0,0.1
648,Nicaragua,2023,0,0,0.0
649,Niger,2017,0,0,0.0
650,Niger,2018,0,0,0.0
651,Niger,2019,0,0,0.0
652,Niger,2020,1,0,0.0
653,Niger,2021,0,0,0.1
654,Niger,2022,0,0,0.1
655,Niger,2023,0,0,0.2
656,Nigeria,2017,1,1,0.9
657,Nigeria,2018,1,1,0.7
658,Nigeria,2019,1,1,0.7
659,Nigeria,2020,1,1,0.8
660,Nigeria,2021,1,1,0.8
661,Nigeria,2022,1,1,0.8
662,Nigeria,2023,1,1,0.9
663,North Macedonia,2018,0,0,0.2
664,North Macedonia,2019,0,0,0.2
665,North Macedonia,2020,0,0,0.2
666,North Macedonia,2021,0,0,0.2
667,North Macedonia,2022,0,0,0.2
668,North Macedonia,2023,0,0,0.2
669,Norway,2020,0,0,0.4
670,Norway,2021,0,0,0.4
671,Norway,2022,0,0,0.4
672,Norway,2023,0,0,0.4
673,Oman,2017,0,0,0.0
674,Oman,2018,0,0,0.1
675,Oman,2019,0,0,0.1
676,Oman,2020,0,0,0.1
677,Oman,2021,0,0,0.1
678,Oman,2022,0,0,0.1
679,Oman,2023,0,0,0.1
680,Pakistan,2017,1,1,1.0
681,Pakistan,2018,1,1,1.0
682,Pakistan,2019,1,1,1.0
683,Pakistan,2020,1,1,1.0
684,Pakistan,2021,1,1,1.0
685,Pakistan,2022,1,1,1.0
686,Pakistan,2023,1,1,1.0
687,Panama,2018,1,0,0.4
688,Panama,2019,0,0,0.4
689,Panama,2020,0,0,0.4
690,Panama,2021,0,0,0.4
691,Panama,2022,1,0,0.4
692,Panama,2023,1,0,0.4
693,Papua New Guinea,2021,1,0,0.2
694,Papua New Guinea,2022,1,0,0.3
695,Papua New Guinea,2023,1,0,0.3
696,Paraguay,2018,1,0,0.1
697,Paraguay,2019,1,0,0.2
698,Paraguay,2020,1,0,0.2
699,Paraguay,2021,1,0,0.2
700,Paraguay,2022,1,0,0.3
701,Paraguay,2023,1,0,0.5
702,Peru,2018,1,1,0.7
703,Peru,2019,1,1,0.6
704,Peru,2020,1,1,0.6
705,Peru,2021,1,1,0.6
706,Peru,2022,1,1,0.6
707,Peru,2023,1,1,0.6
708,Philippines,2017,0,0,0.1
709,Philippines,2018,0,0,0.2
710,Philippines,2019,0,0,0.3
711,Philippines,2020,0,0,0.4
712,Philippines,2021,0,0,0.3
713,Philippines,2022,0,0,0.3
714,Philippines,2023,0,0,0.2
715,Poland,2020,0,0,0.5
716,Poland,2021,1,0,0.4
717,Poland,2022,1,0,0.4
718,Poland,2023,1,0,0.4
719,Portugal,2020,0,0,0.5
720,Portugal,2021,0,0,0.5
721,Portugal,2022,0,0,0.5
722,Portugal,2023,0,0,0.5
723,Qatar,2017,0,0,0.1
724,Qatar,2018,0,0,0.1
725,Qatar,2019,0,0,0.2
726,Qatar,2020,0,0,0.2
727,Qatar,2021,0,0,0.2
728,Qatar,2022,0,0,0.2
729,Qatar,2023,0,0,0.2
730,Congo,2017,0,0,0.0
731,Congo,2018,0,0,0.0
732,Congo,2019,0,0,0.1
733,Congo,2020,0,0,0.0
734,Congo,2021,0,0,0.0
735,Congo,2022,0,0,0.0
736,Congo,2023,0,0,0.1
737,Romania,2018,0,0,0.3
738,Romania,2019,0,0,0.3
739,Romania,2020,0,0,0.3
740,Romania,2021,0,0,0.3
741,Romania,2022,0,0,0.3
742,Romania,2023,0,0,0.3
743,Russia (Soviet Union),2018,1,0,0.5
744,Russia (Soviet Union),2019,0,0,0.4
745,Russia (Soviet Union),2020,0,0,0.4
746,Russia (Soviet Union),2021,0,0,0.4
