,country,dd,sb_fatalities,preds
1459,Guatemala,2023-08,0,0.0
1460,Guatemala,2023-09,0,0.0
1461,Guatemala,2023-10,0,0.0
1462,Guatemala,2023-11,0,0.0
1463,Guatemala,2023-12,0,0.0
1464,Guinea,2022-01,0,0.0
1465,Guinea,2022-02,0,0.0
1466,Guinea,2022-03,0,0.0
1467,Guinea,2022-04,0,0.0
1468,Guinea,2022-05,0,0.0
1469,Guinea,2022-06,0,0.0
1470,Guinea,2022-07,0,0.0
1471,Guinea,2022-08,0,0.0
1472,Guinea,2022-09,0,0.0
1473,Guinea,2022-10,0,0.0
1474,Guinea,2022-11,0,0.0
1475,Guinea,2022-12,0,0.0
1476,Guinea,2023-01,0,0.0
1477,Guinea,2023-02,0,0.0
1478,Guinea,2023-03,0,0.0
1479,Guinea,2023-04,0,0.0
1480,Guinea,2023-05,0,0.0
1481,Guinea,2023-06,0,0.0
1482,Guinea,2023-07,0,0.0
1483,Guinea,2023-08,0,0.0
1484,Guinea,2023-09,0,0.0
1485,Guinea,2023-10,0,0.0
1486,Guinea,2023-11,0,0.0
1487,Guinea,2023-12,0,0.0
1488,Guinea-Bissau,2022-01,0,0.0
1489,Guinea-Bissau,2022-02,0,0.0
1490,Guinea-Bissau,2022-03,0,0.0
1491,Guinea-Bissau,2022-04,0,0.0
1492,Guinea-Bissau,2022-05,0,0.0
1493,Guinea-Bissau,2022-06,0,0.0
1494,Guinea-Bissau,2022-07,0,0.0
1495,Guinea-Bissau,2022-08,0,0.0
1496,Guinea-Bissau,2022-09,0,0.0
1497,Guinea-Bissau,2022-10,0,0.0
1498,Guinea-Bissau,2022-11,0,0.0
1499,Guinea-Bissau,2022-12,0,0.0
1500,Guinea-Bissau,2023-01,0,0.0
1501,Guinea-Bissau,2023-02,0,0.0
1502,Guinea-Bissau,2023-03,0,0.0
1503,Guinea-Bissau,2023-04,0,0.0
1504,Guinea-Bissau,2023-05,0,0.0
1505,Guinea-Bissau,2023-06,0,0.0
1506,Guinea-Bissau,2023-07,0,0.0
1507,Guinea-Bissau,2023-08,0,0.0
1508,Guinea-Bissau,2023-09,0,0.0
1509,Guinea-Bissau,2023-10,0,0.0
1510,Guinea-Bissau,2023-11,0,0.0
1511,Guinea-Bissau,2023-12,0,0.0
1512,Guyana,2022-01,0,0.0
1513,Guyana,2022-02,0,0.0
1514,Guyana,2022-03,0,0.0
1515,Guyana,2022-04,0,0.0
1516,Guyana,2022-05,0,0.0
1517,Guyana,2022-06,0,0.0
1518,Guyana,2022-07,0,0.0
1519,Guyana,2022-08,0,0.0
1520,Guyana,2022-09,0,0.0
1521,Guyana,2022-10,0,0.0
1522,Guyana,2022-11,0,0.0
1523,Guyana,2022-12,0,0.0
1524,Guyana,2023-01,0,0.0
1525,Guyana,2023-02,0,0.0
1526,Guyana,2023-03,0,0.0
1527,Guyana,2023-04,0,0.0
1528,Guyana,2023-05,0,0.0
1529,Guyana,2023-06,0,0.0
1530,Guyana,2023-07,0,0.0
1531,Guyana,2023-08,0,0.0
1532,Guyana,2023-09,0,0.0
1533,Guyana,2023-10,0,0.0
1534,Guyana,2023-11,0,0.0
1535,Guyana,2023-12,0,0.0
1536,Haiti,2022-01,0,0.0
1537,Haiti,2022-02,0,27.62
1538,Haiti,2022-03,0,225.19
1539,Haiti,2022-04,0,0.52
1540,Haiti,2022-05,0,74.49
1541,Haiti,2022-06,0,1804.558
1542,Haiti,2022-07,0,151.14
1543,Haiti,2022-08,0,6.118333333333332
1544,Haiti,2022-09,0,9.73
1545,Haiti,2022-10,0,201.75716666666665
1546,Haiti,2022-11,0,255.65666666666664
1547,Haiti,2022-12,0,15.18
1548,Haiti,2023-01,0,32.38
1549,Haiti,2023-02,0,0.0
1550,Haiti,2023-03,0,0.0
1551,Haiti,2023-04,0,0.0
1552,Haiti,2023-05,0,0.0
1553,Haiti,2023-06,0,0.0
1554,Haiti,2023-07,0,0.0
1555,Haiti,2023-08,0,0.0
1556,Haiti,2023-09,0,0.0
1557,Haiti,2023-10,0,0.0
1558,Haiti,2023-11,0,0.0
1559,Haiti,2023-12,0,0.0
1560,Honduras,2022-01,0,0.0
1561,Honduras,2022-02,0,0.0
1562,Honduras,2022-03,0,0.0
1563,Honduras,2022-04,0,0.0
1564,Honduras,2022-05,0,0.0
1565,Honduras,2022-06,0,0.0
1566,Honduras,2022-07,0,0.0
1567,Honduras,2022-08,0,0.0
1568,Honduras,2022-09,0,0.0
1569,Honduras,2022-10,0,0.0
1570,Honduras,2022-11,0,0.0
1571,Honduras,2022-12,0,0.0
1572,Honduras,2023-01,0,0.0
1573,Honduras,2023-02,0,0.0
1574,Honduras,2023-03,0,0.0
1575,Honduras,2023-04,0,0.0
1576,Honduras,2023-05,0,0.0
1577,Honduras,2023-06,0,0.0
1578,Honduras,2023-07,0,0.0
1579,Honduras,2023-08,0,0.0
1580,Honduras,2023-09,0,0.0
1581,Honduras,2023-10,0,0.0
1582,Honduras,2023-11,0,0.0
1583,Honduras,2023-12,0,0.0
1584,Hungary,2022-01,0,0.0
1585,Hungary,2022-02,0,0.0
1586,Hungary,2022-03,0,0.0
1587,Hungary,2022-04,0,0.0
1588,Hungary,2022-05,0,0.0
1589,Hungary,2022-06,0,0.0
1590,Hungary,2022-07,0,0.0
1591,Hungary,2022-08,0,0.0
1592,Hungary,2022-09,0,0.0
1593,Hungary,2022-10,0,0.0
1594,Hungary,2022-11,0,0.0
1595,Hungary,2022-12,0,0.0
1596,Hungary,2023-01,0,0.0
1597,Hungary,2023-02,0,0.0
1598,Hungary,2023-03,0,0.0
1599,Hungary,2023-04,0,0.0
1600,Hungary,2023-05,0,0.0
1601,Hungary,2023-06,0,0.0
1602,Hungary,2023-07,0,0.0
1603,Hungary,2023-08,0,0.0
1604,Hungary,2023-09,0,0.0
1605,Hungary,2023-10,0,0.0
1606,Hungary,2023-11,0,0.0
1607,Hungary,2023-12,0,0.0
1608,Iceland,2022-01,0,0.0
1609,Iceland,2022-02,0,0.0
1610,Iceland,2022-03,0,0.0
1611,Iceland,2022-04,0,0.0
1612,Iceland,2022-05,0,0.0
1613,Iceland,2022-06,0,0.0
1614,Iceland,2022-07,0,0.0
1615,Iceland,2022-08,0,0.0
1616,Iceland,2022-09,0,0.0
1617,Iceland,2022-10,0,0.0
1618,Iceland,2022-11,0,0.0
1619,Iceland,2022-12,0,0.0
1620,Iceland,2023-01,0,0.0
1621,Iceland,2023-02,0,0.0
1622,Iceland,2023-03,0,0.0
1623,Iceland,2023-04,0,0.0
1624,Iceland,2023-05,0,0.0
1625,Iceland,2023-06,0,0.0
1626,Iceland,2023-07,0,0.0
1627,Iceland,2023-08,0,0.0
1628,Iceland,2023-09,0,0.0
1629,Iceland,2023-10,0,0.0
1630,Iceland,2023-11,0,0.0
1631,Iceland,2023-12,0,0.0
1632,India,2022-01,35,51.21
1633,India,2022-02,19,108.86
1634,India,2022-03,34,26.26
1635,India,2022-04,33,108.86
1636,India,2022-05,37,108.86
1637,India,2022-06,47,108.86
1638,India,2022-07,12,108.86
1639,India,2022-08,26,110.06
1640,India,2022-09,17,23.91
1641,India,2022-10,17,47.64
1642,India,2022-11,24,110.06
1643,India,2022-12,14,27.568
1644,India,2023-01,5,30.477333333333334
1645,India,2023-02,16,7.13
1646,India,2023-03,7,40.46
1647,India,2023-04,32,20.34
1648,India,2023-05,23,44.89
1649,India,2023-06,21,22.02
1650,India,2023-07,14,13.16
1651,India,2023-08,19,247.00833333333333
1652,India,2023-09,27,44.66
1653,India,2023-10,18,37.54
1654,India,2023-11,23,44.89
1655,India,2023-12,17,60.53
1656,Indonesia,2022-01,4,0.0
1657,Indonesia,2022-02,0,12.32
1658,Indonesia,2022-03,13,4.67
1659,Indonesia,2022-04,5,71.82
1660,Indonesia,2022-05,1,30.94
1661,Indonesia,2022-06,2,33.33
1662,Indonesia,2022-07,11,220.67
1663,Indonesia,2022-08,0,1699.25
1664,Indonesia,2022-09,4,92.89
1665,Indonesia,2022-10,1,23.08
1666,Indonesia,2022-11,1,313.71
1667,Indonesia,2022-12,1,196.59
1668,Indonesia,2023-01,0,3.74
1669,Indonesia,2023-02,0,0.0
1670,Indonesia,2023-03,9,0.24
1671,Indonesia,2023-04,10,20.55
1672,Indonesia,2023-05,2,0.0
1673,Indonesia,2023-06,0,4.41
1674,Indonesia,2023-07,0,43.39
1675,Indonesia,2023-08,5,13.97
1676,Indonesia,2023-09,10,0.0
1677,Indonesia,2023-10,1,1.29
1678,Indonesia,2023-11,10,4.45
1679,Indonesia,2023-12,1,4.45
1680,Iran,2022-01,0,8.49
1681,Iran,2022-02,0,5.98
1682,Iran,2022-03,0,102.57
1683,Iran,2022-04,0,75.55
1684,Iran,2022-05,0,269.01
1685,Iran,2022-06,0,127.44
1686,Iran,2022-07,0,7.97
1687,Iran,2022-08,0,45.36
1688,Iran,2022-09,19,196.25
1689,Iran,2022-10,20,32.82666666666667
1690,Iran,2022-11,0,90.84
1691,Iran,2022-12,0,43.2
1692,Iran,2023-01,0,11.482123370093957
1693,Iran,2023-02,0,5.56
1694,Iran,2023-03,0,173.59
1695,Iran,2023-04,0,77.11
1696,Iran,2023-05,6,77.11
1697,Iran,2023-06,3,186.63
1698,Iran,2023-07,10,17.08
1699,Iran,2023-08,5,41.52
1700,Iran,2023-09,2,6.12
1701,Iran,2023-10,0,77.66
1702,Iran,2023-11,1,94.94
1703,Iran,2023-12,14,666.05
1704,Iraq,2022-01,54,78.54466666666667
1705,Iraq,2022-02,76,70.49
1706,Iraq,2022-03,7,70.49
1707,Iraq,2022-04,85,70.49
1708,Iraq,2022-05,130,70.49
1709,Iraq,2022-06,135,70.49
1710,Iraq,2022-07,83,70.49
1711,Iraq,2022-08,94,70.49
1712,Iraq,2022-09,133,70.49
1713,Iraq,2022-10,53,70.37
1714,Iraq,2022-11,51,70.49
1715,Iraq,2022-12,76,70.49
1716,Iraq,2023-01,14,69.75174787630671
1717,Iraq,2023-02,70,58.15
1718,Iraq,2023-03,63,60.92
1719,Iraq,2023-04,8,60.92
1720,Iraq,2023-05,32,60.92
1721,Iraq,2023-06,57,17.76
1722,Iraq,2023-07,30,58.23
1723,Iraq,2023-08,52,17.76
1724,Iraq,2023-09,28,60.92
1725,Iraq,2023-10,31,45.83
1726,Iraq,2023-11,30,19.13
1727,Iraq,2023-12,39,19.13
1728,Ireland,2022-01,0,0.0
1729,Ireland,2022-02,0,0.0
1730,Ireland,2022-03,0,0.0
1731,Ireland,2022-04,0,0.0
1732,Ireland,2022-05,0,0.0
1733,Ireland,2022-06,0,0.0
1734,Ireland,2022-07,0,0.0
1735,Ireland,2022-08,0,0.0
1736,Ireland,2022-09,0,0.0
1737,Ireland,2022-10,0,0.0
1738,Ireland,2022-11,0,0.0
1739,Ireland,2022-12,0,0.0
1740,Ireland,2023-01,0,0.0
1741,Ireland,2023-02,0,0.0
1742,Ireland,2023-03,0,0.0
1743,Ireland,2023-04,0,0.0
1744,Ireland,2023-05,0,0.0
1745,Ireland,2023-06,0,0.0
1746,Ireland,2023-07,0,0.0
1747,Ireland,2023-08,0,0.0
1748,Ireland,2023-09,0,0.0
1749,Ireland,2023-10,0,0.0
1750,Ireland,2023-11,0,0.0
1751,Ireland,2023-12,0,0.0
1752,Israel,2022-01,3,4.087142857142857
1753,Israel,2022-02,3,85.76
1754,Israel,2022-03,4,6.09
1755,Israel,2022-04,10,2.9
1756,Israel,2022-05,5,3.88
1757,Israel,2022-06,4,251.38
1758,Israel,2022-07,2,22.27
1759,Israel,2022-08,30,41.72
1760,Israel,2022-09,10,73.28
1761,Israel,2022-10,10,58.95666666666666
1762,Israel,2022-11,9,20.420526315789473
1763,Israel,2022-12,6,26.51
1764,Israel,2023-01,21,19.611335997335992
1765,Israel,2023-02,18,203.26
1766,Israel,2023-03,16,18.52
1767,Israel,2023-04,1,142.96
1768,Israel,2023-05,52,0.7
1769,Israel,2023-06,13,0.0
1770,Israel,2023-07,21,105.8
1771,Israel,2023-08,12,3.41
1772,Israel,2023-09,9,45.97
1773,Israel,2023-10,9175,194.0
1774,Israel,2023-11,6201,2.82
1775,Israel,2023-12,7068,806.22
1776,Italy,2022-01,0,0.0
1777,Italy,2022-02,0,0.0
1778,Italy,2022-03,0,0.0
1779,Italy,2022-04,0,0.0
1780,Italy,2022-05,0,0.0
1781,Italy,2022-06,0,0.0
1782,Italy,2022-07,0,0.0
1783,Italy,2022-08,0,0.0
1784,Italy,2022-09,0,0.0
1785,Italy,2022-10,0,0.0
1786,Italy,2022-11,0,0.0
1787,Italy,2022-12,0,0.0
1788,Italy,2023-01,0,0.0
1789,Italy,2023-02,0,0.0
1790,Italy,2023-03,0,0.0
1791,Italy,2023-04,0,0.0
1792,Italy,2023-05,0,0.0
1793,Italy,2023-06,0,0.0
1794,Italy,2023-07,0,0.0
1795,Italy,2023-08,0,0.0
1796,Italy,2023-09,0,0.0
1797,Italy,2023-10,0,0.0
1798,Italy,2023-11,0,0.0
1799,Italy,2023-12,0,0.0
1800,Ivory Coast,2022-01,0,0.0
1801,Ivory Coast,2022-02,0,0.0
1802,Ivory Coast,2022-03,0,0.0
1803,Ivory Coast,2022-04,0,0.0
1804,Ivory Coast,2022-05,0,0.0
1805,Ivory Coast,2022-06,0,0.0
1806,Ivory Coast,2022-07,0,0.0
1807,Ivory Coast,2022-08,0,0.0
1808,Ivory Coast,2022-09,0,0.0
1809,Ivory Coast,2022-10,0,0.0
1810,Ivory Coast,2022-11,0,0.0
1811,Ivory Coast,2022-12,0,0.0
1812,Ivory Coast,2023-01,0,0.0
1813,Ivory Coast,2023-02,0,0.0
1814,Ivory Coast,2023-03,0,0.0
1815,Ivory Coast,2023-04,0,0.0
1816,Ivory Coast,2023-05,0,0.0
1817,Ivory Coast,2023-06,0,0.0
1818,Ivory Coast,2023-07,0,0.0
1819,Ivory Coast,2023-08,0,0.0
1820,Ivory Coast,2023-09,0,0.0
1821,Ivory Coast,2023-10,0,0.0
1822,Ivory Coast,2023-11,0,0.0
1823,Ivory Coast,2023-12,0,0.0
1824,Jamaica,2022-01,0,0.0
1825,Jamaica,2022-02,0,0.0
1826,Jamaica,2022-03,0,0.0
1827,Jamaica,2022-04,0,0.0
1828,Jamaica,2022-05,0,0.0
1829,Jamaica,2022-06,0,0.0
1830,Jamaica,2022-07,0,0.0
1831,Jamaica,2022-08,0,0.0
1832,Jamaica,2022-09,0,0.0
1833,Jamaica,2022-10,0,0.0
1834,Jamaica,2022-11,0,0.0
1835,Jamaica,2022-12,0,0.0
1836,Jamaica,2023-01,0,0.0
1837,Jamaica,2023-02,0,0.0
1838,Jamaica,2023-03,0,0.0
1839,Jamaica,2023-04,0,0.0
1840,Jamaica,2023-05,0,0.0
1841,Jamaica,2023-06,0,0.0
1842,Jamaica,2023-07,0,0.0
1843,Jamaica,2023-08,0,0.0
1844,Jamaica,2023-09,0,0.0
1845,Jamaica,2023-10,0,0.0
1846,Jamaica,2023-11,0,0.0
1847,Jamaica,2023-12,0,0.0
1848,Japan,2022-01,0,0.0
1849,Japan,2022-02,0,0.0
1850,Japan,2022-03,0,0.0
1851,Japan,2022-04,0,0.0
1852,Japan,2022-05,0,0.0
1853,Japan,2022-06,0,0.0
1854,Japan,2022-07,0,0.0
1855,Japan,2022-08,0,0.0
1856,Japan,2022-09,0,0.0
1857,Japan,2022-10,0,0.0
1858,Japan,2022-11,0,0.0
1859,Japan,2022-12,0,0.0
1860,Japan,2023-01,0,0.0
1861,Japan,2023-02,0,0.0
1862,Japan,2023-03,0,0.0
1863,Japan,2023-04,0,0.0
1864,Japan,2023-05,0,0.0
1865,Japan,2023-06,0,0.0
1866,Japan,2023-07,0,0.0
1867,Japan,2023-08,0,0.0
1868,Japan,2023-09,0,0.0
1869,Japan,2023-10,0,0.0
1870,Japan,2023-11,0,0.0
1871,Japan,2023-12,0,0.0
1872,Jordan,2022-01,0,0.0
1873,Jordan,2022-02,0,0.0
1874,Jordan,2022-03,0,0.0
1875,Jordan,2022-04,0,0.0
1876,Jordan,2022-05,0,0.0
1877,Jordan,2022-06,0,0.0
1878,Jordan,2022-07,0,0.0
1879,Jordan,2022-08,0,0.0
1880,Jordan,2022-09,0,0.0
1881,Jordan,2022-10,0,0.0
1882,Jordan,2022-11,0,0.0
1883,Jordan,2022-12,0,0.0
1884,Jordan,2023-01,0,0.0
1885,Jordan,2023-02,0,0.0
1886,Jordan,2023-03,0,0.0
1887,Jordan,2023-04,0,0.0
1888,Jordan,2023-05,0,0.0
1889,Jordan,2023-06,0,0.0
1890,Jordan,2023-07,0,0.0
1891,Jordan,2023-08,0,0.0
1892,Jordan,2023-09,0,0.0
1893,Jordan,2023-10,0,0.0
1894,Jordan,2023-11,0,0.0
1895,Jordan,2023-12,0,0.0
1896,Kazakhstan,2022-01,0,0.0
1897,Kazakhstan,2022-02,0,0.0
1898,Kazakhstan,2022-03,0,0.0
1899,Kazakhstan,2022-04,0,0.0
1900,Kazakhstan,2022-05,0,0.0
1901,Kazakhstan,2022-06,0,0.0
1902,Kazakhstan,2022-07,0,0.0
1903,Kazakhstan,2022-08,0,0.0
1904,Kazakhstan,2022-09,0,0.0
1905,Kazakhstan,2022-10,0,0.0
1906,Kazakhstan,2022-11,0,0.0
1907,Kazakhstan,2022-12,0,0.0
1908,Kazakhstan,2023-01,0,0.0
1909,Kazakhstan,2023-02,0,0.0
1910,Kazakhstan,2023-03,0,0.0
1911,Kazakhstan,2023-04,0,0.0
1912,Kazakhstan,2023-05,0,0.0
1913,Kazakhstan,2023-06,0,0.0
1914,Kazakhstan,2023-07,0,0.0
1915,Kazakhstan,2023-08,0,0.0
1916,Kazakhstan,2023-09,0,0.0
1917,Kazakhstan,2023-10,0,0.0
1918,Kazakhstan,2023-11,0,0.0
1919,Kazakhstan,2023-12,0,0.0
1920,Kenya,2022-01,33,50.98
1921,Kenya,2022-02,15,57.03
1922,Kenya,2022-03,3,5.68
1923,Kenya,2022-04,0,18.64
1924,Kenya,2022-05,0,39.42305555555555
1925,Kenya,2022-06,0,38.96
1926,Kenya,2022-07,10,888.4505260850262
1927,Kenya,2022-08,3,195.44938095238095
1928,Kenya,2022-09,0,81.35560617976793
1929,Kenya,2022-10,0,28.7
1930,Kenya,2022-11,0,8.05
1931,Kenya,2022-12,8,1.31
1932,Kenya,2023-01,22,67.97
1933,Kenya,2023-02,8,70.08624081474082
1934,Kenya,2023-03,0,21.61
1935,Kenya,2023-04,0,14.18
1936,Kenya,2023-05,2,15.33
1937,Kenya,2023-06,35,15.98
1938,Kenya,2023-07,34,8.88
1939,Kenya,2023-08,63,186.26619047619045
1940,Kenya,2023-09,19,21.53
1941,Kenya,2023-10,12,16.76
1942,Kenya,2023-11,3,3106.0345039298927
1943,Kenya,2023-12,4,8.775
1944,Kuwait,2022-01,0,0.0
1945,Kuwait,2022-02,0,0.0
1946,Kuwait,2022-03,0,0.0
1947,Kuwait,2022-04,0,0.0
1948,Kuwait,2022-05,0,0.0
1949,Kuwait,2022-06,0,0.0
1950,Kuwait,2022-07,0,0.0
1951,Kuwait,2022-08,0,0.0
1952,Kuwait,2022-09,0,0.0
1953,Kuwait,2022-10,0,0.0
1954,Kuwait,2022-11,0,0.0
1955,Kuwait,2022-12,0,0.0
1956,Kuwait,2023-01,0,0.0
1957,Kuwait,2023-02,0,0.0
1958,Kuwait,2023-03,0,0.0
1959,Kuwait,2023-04,0,0.0
1960,Kuwait,2023-05,0,0.0
1961,Kuwait,2023-06,0,0.0
1962,Kuwait,2023-07,0,0.0
1963,Kuwait,2023-08,0,0.0
1964,Kuwait,2023-09,0,0.0
1965,Kuwait,2023-10,0,0.0
1966,Kuwait,2023-11,0,0.0
1967,Kuwait,2023-12,0,0.0
1968,Kyrgyzstan,2022-01,0,0.0
1969,Kyrgyzstan,2022-02,0,0.0
1970,Kyrgyzstan,2022-03,0,0.0
1971,Kyrgyzstan,2022-04,0,0.0
1972,Kyrgyzstan,2022-05,0,0.0
1973,Kyrgyzstan,2022-06,0,0.0
1974,Kyrgyzstan,2022-07,0,0.0
1975,Kyrgyzstan,2022-08,0,0.0
1976,Kyrgyzstan,2022-09,0,0.0
1977,Kyrgyzstan,2022-10,0,0.0
1978,Kyrgyzstan,2022-11,0,0.0
1979,Kyrgyzstan,2022-12,0,0.0
1980,Kyrgyzstan,2023-01,0,0.0
1981,Kyrgyzstan,2023-02,0,0.0
1982,Kyrgyzstan,2023-03,0,0.0
1983,Kyrgyzstan,2023-04,0,0.0
1984,Kyrgyzstan,2023-05,0,0.0
1985,Kyrgyzstan,2023-06,0,0.0
1986,Kyrgyzstan,2023-07,0,0.0
1987,Kyrgyzstan,2023-08,0,0.0
1988,Kyrgyzstan,2023-09,0,0.0
1989,Kyrgyzstan,2023-10,0,0.0
1990,Kyrgyzstan,2023-11,0,0.0
1991,Kyrgyzstan,2023-12,0,0.0
1992,Laos,2022-01,0,0.0
1993,Laos,2022-02,0,0.0
1994,Laos,2022-03,0,0.0
1995,Laos,2022-04,0,0.0
1996,Laos,2022-05,0,0.0
1997,Laos,2022-06,0,0.0
1998,Laos,2022-07,0,0.0
1999,Laos,2022-08,0,0.0
2000,Laos,2022-09,0,0.0
2001,Laos,2022-10,0,0.0
2002,Laos,2022-11,0,0.0
2003,Laos,2022-12,0,0.0
2004,Laos,2023-01,0,0.0
2005,Laos,2023-02,0,0.0
2006,Laos,2023-03,0,0.0
2007,Laos,2023-04,0,0.0
2008,Laos,2023-05,0,0.0
2009,Laos,2023-06,0,0.0
2010,Laos,2023-07,0,0.0
2011,Laos,2023-08,0,0.0
2012,Laos,2023-09,0,0.0
2013,Laos,2023-10,0,0.0
2014,Laos,2023-11,0,0.0
2015,Laos,2023-12,0,0.0
2016,Latvia,2022-01,0,0.0
2017,Latvia,2022-02,0,0.0
2018,Latvia,2022-03,0,0.0
2019,Latvia,2022-04,0,0.0
2020,Latvia,2022-05,0,0.0
2021,Latvia,2022-06,0,0.0
2022,Latvia,2022-07,0,0.0
2023,Latvia,2022-08,0,0.0
2024,Latvia,2022-09,0,0.0
2025,Latvia,2022-10,0,0.0
2026,Latvia,2022-11,0,0.0
2027,Latvia,2022-12,0,0.0
2028,Latvia,2023-01,0,0.0
2029,Latvia,2023-02,0,0.0
2030,Latvia,2023-03,0,0.0
2031,Latvia,2023-04,0,0.0
2032,Latvia,2023-05,0,0.0
2033,Latvia,2023-06,0,0.0
2034,Latvia,2023-07,0,0.0
2035,Latvia,2023-08,0,0.0
2036,Latvia,2023-09,0,0.0
2037,Latvia,2023-10,0,0.0
2038,Latvia,2023-11,0,0.0
2039,Latvia,2023-12,0,0.0
2040,Lebanon,2022-01,0,0.0
2041,Lebanon,2022-02,0,0.0
2042,Lebanon,2022-03,0,0.0
2043,Lebanon,2022-04,0,0.0
2044,Lebanon,2022-05,0,0.0
2045,Lebanon,2022-06,0,0.0
2046,Lebanon,2022-07,0,0.0
2047,Lebanon,2022-08,0,0.0
2048,Lebanon,2022-09,0,0.0
2049,Lebanon,2022-10,0,0.0
2050,Lebanon,2022-11,0,0.0
2051,Lebanon,2022-12,0,0.0
2052,Lebanon,2023-01,0,0.0
2053,Lebanon,2023-02,0,20.33
2054,Lebanon,2023-03,0,0.0
2055,Lebanon,2023-04,0,0.0
2056,Lebanon,2023-05,0,0.0
2057,Lebanon,2023-06,0,0.0
2058,Lebanon,2023-07,0,24.56
2059,Lebanon,2023-08,0,3.55
2060,Lebanon,2023-09,0,1.11
2061,Lebanon,2023-10,32,0.0
2062,Lebanon,2023-11,52,0.0
2063,Lebanon,2023-12,15,38.3735
2064,Lesotho,2022-01,0,0.0
2065,Lesotho,2022-02,0,0.0
2066,Lesotho,2022-03,0,0.0
2067,Lesotho,2022-04,0,0.0
2068,Lesotho,2022-05,0,0.0
2069,Lesotho,2022-06,0,0.0
2070,Lesotho,2022-07,0,0.0
2071,Lesotho,2022-08,0,0.0
2072,Lesotho,2022-09,0,0.0
2073,Lesotho,2022-10,0,0.0
2074,Lesotho,2022-11,0,0.0
2075,Lesotho,2022-12,0,0.0
2076,Lesotho,2023-01,0,0.0
2077,Lesotho,2023-02,0,0.0
2078,Lesotho,2023-03,0,0.0
2079,Lesotho,2023-04,0,0.0
2080,Lesotho,2023-05,0,0.0
2081,Lesotho,2023-06,0,0.0
2082,Lesotho,2023-07,0,0.0
2083,Lesotho,2023-08,0,0.0
2084,Lesotho,2023-09,0,0.0
2085,Lesotho,2023-10,0,0.0
2086,Lesotho,2023-11,0,0.0
2087,Lesotho,2023-12,0,0.0
2088,Liberia,2022-01,0,0.0
2089,Liberia,2022-02,0,0.0
2090,Liberia,2022-03,0,0.0
2091,Liberia,2022-04,0,0.0
2092,Liberia,2022-05,0,0.0
2093,Liberia,2022-06,0,0.0
2094,Liberia,2022-07,0,0.0
2095,Liberia,2022-08,0,0.0
2096,Liberia,2022-09,0,0.0
2097,Liberia,2022-10,0,0.0
2098,Liberia,2022-11,0,0.0
2099,Liberia,2022-12,0,0.0
2100,Liberia,2023-01,0,0.0
2101,Liberia,2023-02,0,0.0
2102,Liberia,2023-03,0,0.0
2103,Liberia,2023-04,0,0.0
2104,Liberia,2023-05,0,0.0
2105,Liberia,2023-06,0,0.0
2106,Liberia,2023-07,0,0.0
2107,Liberia,2023-08,0,0.0
2108,Liberia,2023-09,0,0.0
2109,Liberia,2023-10,0,0.0
2110,Liberia,2023-11,0,0.0
2111,Liberia,2023-12,0,0.0
2112,Libya,2022-01,0,55.37
2113,Libya,2022-02,0,0.0
2114,Libya,2022-03,0,259.16
2115,Libya,2022-04,0,1842.29
2116,Libya,2022-05,0,0.0
2117,Libya,2022-06,0,93.93
2118,Libya,2022-07,0,2.38
2119,Libya,2022-08,0,293.2403571428571
2120,Libya,2022-09,2,30.46
2121,Libya,2022-10,0,44.85
2122,Libya,2022-11,0,72.59833333333334
2123,Libya,2022-12,0,234.29
2124,Libya,2023-01,0,34.99333333333334
2125,Libya,2023-02,0,23.2
2126,Libya,2023-03,0,431.87
2127,Libya,2023-04,0,12.95
2128,Libya,2023-05,2,6.34
2129,Libya,2023-06,0,106.72
2130,Libya,2023-07,0,10.08
2131,Libya,2023-08,0,39.75
2132,Libya,2023-09,0,14.52
2133,Libya,2023-10,0,397.70619047619044
2134,Libya,2023-11,0,18.69
2135,Libya,2023-12,0,88.93
2136,Lithuania,2022-01,0,0.0
2137,Lithuania,2022-02,0,0.0
2138,Lithuania,2022-03,0,0.0
2139,Lithuania,2022-04,0,0.0
2140,Lithuania,2022-05,0,0.0
2141,Lithuania,2022-06,0,0.0
2142,Lithuania,2022-07,0,0.0
2143,Lithuania,2022-08,0,0.0
2144,Lithuania,2022-09,0,0.0
2145,Lithuania,2022-10,0,0.0
2146,Lithuania,2022-11,0,0.0
2147,Lithuania,2022-12,0,0.0
2148,Lithuania,2023-01,0,0.0
2149,Lithuania,2023-02,0,0.0
2150,Lithuania,2023-03,0,0.0
2151,Lithuania,2023-04,0,0.0
2152,Lithuania,2023-05,0,0.0
2153,Lithuania,2023-06,0,0.0
2154,Lithuania,2023-07,0,0.0
2155,Lithuania,2023-08,0,0.0
2156,Lithuania,2023-09,0,0.0
2157,Lithuania,2023-10,0,0.0
2158,Lithuania,2023-11,0,0.0
2159,Lithuania,2023-12,0,0.0
2160,Luxembourg,2022-01,0,0.0
2161,Luxembourg,2022-02,0,0.0
2162,Luxembourg,2022-03,0,0.0
2163,Luxembourg,2022-04,0,0.0
2164,Luxembourg,2022-05,0,0.0
2165,Luxembourg,2022-06,0,0.0
2166,Luxembourg,2022-07,0,0.0
2167,Luxembourg,2022-08,0,0.0
2168,Luxembourg,2022-09,0,0.0
2169,Luxembourg,2022-10,0,0.0
2170,Luxembourg,2022-11,0,0.0
